			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance				
US 75 HOV Northbound	03:15:00	Car	770	100.00	4021.80	5.22	93.34	0.12	4131.24	5.37			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	770	100.00	4021.80	5.22	93.34	0.12	4131.24	5.37			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:15:00	Car	134	100.00	850.40	6.35	33.17	0.25	858.56	6.41			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	134	100.00	850.40	6.35	33.17	0.25	858.56	6.41			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:15:00	Car	13252	100.00	123175.49	9.29	70150.38	5.29	58392.03	4.41			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	13252	100.00	123196.49	9.30	70161.38	5.29	58402.89	4.41			Truck	2	N/A	21.00	10.50	11.00	5.50	10.86	5.43			
US 75 Southbound	03:15:00	Car	10496	100.00	79371.15	7.56	25119.89	2.39	60612.68	5.77			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10496	100.00	79424.13	7.57	25131.20	2.39	60659.43	5.78			Truck	9	N/A	53.00	5.89	11.31	1.26	46.75	5.19			
Entire System	03:20:00	Car	108562	98.58	1088688.12	10.03	468038.06	4.31	455947.44	4.20			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1563	1.42	11393.40	7.29	717.20	0.46	11193.35	7.16			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	110125	100.00	1100877.00	10.00	469082.97	4.26	467451.75	4.24			Truck	26	N/A	795.20	30.58	327.73	12.60	311.23	11.97			
Greenville Ave Northbound	03:20:00	Car	7926	100.00	35544.13	4.48	18658.53	2.35	10488.19	1.32			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7926	100.00	35573.53	4.49	18675.35	2.36	10496.09	1.32			Truck	6	N/A	29.40	4.90	16.82	2.80	7.90	1.32			
Greenville Ave Southbound	03:20:00	Car	4109	100.00	13963.99	3.40	7208.11	1.75	4266.08	1.04			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4109	100.00	13968.99	3.40	7209.67	1.75	4268.27	1.04			Truck	4	N/A	5.00	1.25	1.56	0.39	2.19	0.55			
IH 635 Eastbound	03:20:00	Car	4373	100.00	26693.80	6.10	11361.25	2.60	17417.66	3.98			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4373	100.00	26700.40	6.11	11362.69	2.60	17423.46	3.98			Truck	1	N/A	6.60	6.60	1.44	1.44	5.80	5.80			
IH 635 Westbound	03:20:00	Car	4047	100.00	14987.20	3.70	930.68	0.23	16065.84	3.97			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4047	100.00	14987.20	3.70	930.68	0.23	16065.84	3.97			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:20:00	Car	2094	100.00	6178.40	2.95	437.97	0.21	6591.39	3.15			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2094	100.00	6178.40	2.95	437.97	0.21	6591.39	3.15			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:20:00	Car	2282	100.00	5343.31	2.34	584.30	0.26	5425.60	2.38			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2282	100.00	5343.31	2.34	584.30	0.26	5425.60	2.38			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:20:00	Car	23163	100.00	69347.95	2.99	42009.45	1.81	18182.25	0.78			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	23163	100.00	69379.95	3.00	42028.80	1.81	18190.42	0.79			Truck	11	N/A	32.00	2.91	19.35	1.76	8.18	0.74			
US 75 Frontage Rd Southbound	03:20:00	Car	17509	100.00	32159.57	1.84	12394.39	0.71	12848.21	0.73			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	17509	100.00	32195.07	1.84	12407.27	0.71	12863.76	0.73			Truck	12	N/A	35.50	2.96	12.88	1.07	15.55	1.30			
US 75 HOV Northbound	03:20:00	Car	762	100.00	3972.60	5.21	95.30	0.13	4078.79	5.35			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	762	100.00	3972.60	5.21	95.30	0.13	4078.79	5.35			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:20:00	Car	120	100.00	752.00	6.27	29.37	0.24	762.01	6.35			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	120	100.00	752.00	6.27	29.37	0.24	762.01	6.35			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:20:00	Car	13821	100.00	123259.34	8.92	69764.26	5.05	58875.68	4.26			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	13821	100.00	123290.24	8.92	69781.94	5.05	58890.07	4.26			Truck	3	N/A	30.90	10.30	17.68	5.89	14.39	4.80			
US 75 Southbound	03:20:00	Car	10448	100.00	80277.56	7.68	26351.97	2.52	60206.89	5.76			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10448	100.00	80328.77	7.69	26362.08	2.52	60252.64	5.77			Truck	7	N/A	51.20	7.31	10.11	1.44	45.76	6.54			
Entire System	03:25:00	Car	110586	98.64	1110853.38	10.05	478102.97	4.32	463941.78	4.20			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1526	1.36	11243.49	7.37	671.90	0.44	11081.80	7.26			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	112112	100.00	1122889.00	10.02	479100.53	4.27	475336.50	4.24			Truck	29	N/A	791.10	27.28	325.62	11.23	312.75	10.78			
Greenville Ave Northbound	03:25:00	Car	7843	100.00	36587.02	4.66	19649.70	2.51	10533.08	1.34			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7843	100.00	36611.61	4.67	19664.03	2.51	10539.71	1.34			Truck	7	N/A	24.60	3.51	14.33	2.05	6.63	0.95			
Greenville Ave Southbound	03:25:00	Car	4214	100.00	13925.99	3.30	7284.09	1.73	4204.33	1.00			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4214	100.00	13932.59	3.31	7285.58	1.73	4207.50	1.00			Truck	4	N/A	6.60	1.65	1.50	0.37	3.17	0.79			
IH 635 Eastbound	03:25:00	Car	4286	100.00	27416.03	6.40	11754.79	2.74	17795.86	4.15			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4286	100.00	27422.62	6.40	11756.23	2.74	17801.65	4.15			Truck	1	N/A	6.60	6.60	1.44	1.44	5.80	5.80			
IH 635 Westbound	03:25:00	Car	3929	100.00	14765.50	3.76	912.90	0.23	15837.42	4.03			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3929	100.00	14765.50	3.76	912.90	0.23	15837.42	4.03			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:25:00	Car	2190	100.00	6358.80	2.90	464.90	0.21	6773.52	3.09			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2190	100.00	6358.80	2.90	464.90	0.21	6773.52	3.09			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:25:00	Car	2356	100.00	5470.41	2.32	596.71	0.25	5558.94	2.36			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2356	100.00	5470.41	2.32	596.71	0.25	5558.94	2.36			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:25:00	Car	23844	100.00	67411.84	2.83	39503.87	1.66	18485.11	0.78			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	23844	100.00	67440.64	2.83	39520.50	1.66	18493.16	0.78			Truck	11	N/A	28.80	2.62	16.63	1.51	8.05	0.73			
US 75 Frontage Rd Southbound	03:25:00	Car	17619	100.00	33276.47	1.89	13697.72	0.78	12712.83	0.72			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	17619	100.00	33313.88	1.89	13710.08	0.78	12730.08	0.72			Truck	15	N/A	37.40	2.49	12.37	0.82	17.25	1.15			
US 75 HOV Northbound	03:25:00	Car	706	100.00	3819.60	5.41	93.08	0.13	3915.66	5.55			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	706	100.00	3819.60	5.41	93.08	0.13	3915.66	5.55			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:25:00	Car	104	100.00	650.00	6.25	25.99	0.25	655.93	6.31			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	104	100.00	650.00	6.25	25.99	0.25	655.93	6.31			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:25:00	Car	14056	100.00	125868.29	8.95	70601.12	5.02	60744.69	4.32			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	14056	100.00	125903.49	8.96	70621.61	5.02	60760.70	4.32			Truck	2	N/A	35.20	17.60	20.49	10.24	16.01	8.01			
US 75 Southbound	03:25:00	Car	10326	100.00	81703.90	7.91	27737.18	2.69	60101.06	5.82			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10326	100.00	81755.30	7.92	27745.96	2.69	60148.62	5.82			Truck	7	N/A	51.40	7.34	8.79	1.26	47.57	6.80			
Entire System	03:30:00	Car	112727	98.70	1133981.38	10.06	487696.97	4.33	472646.06	4.19			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1489	1.30	11067.09	7.43	636.70	0.43	10929.32	7.34			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	114216	100.00	1145816.62	10.03	488654.97	4.28	483879.59	4.24			Truck	25	N/A	767.50	30.70	321.33	12.85	304.23	12.17			
Greenville Ave Northbound	03:30:00	Car	7746	100.00	36451.32	4.71	19853.85	2.56	10322.35	1.33			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7746	100.00	36469.43	4.71	19864.05	2.56	10327.57	1.33			Truck	5	N/A	18.10	3.62	10.21	2.04	5.22	1.04			
Greenville Ave Southbound	03:30:00	Car	4427	100.00	13512.80	3.05	6787.09	1.53	4253.74	0.96			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4427	100.00	13520.30	3.05	6789.49	1.53	4256.91	0.96			Truck	5	N/A	7.50	1.50	2.40	0.48	3.17	0.63			
IH 635 Eastbound	03:30:00	Car	4426	100.00	28122.22	6.35	11899.32	2.69	18450.24	4.17			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4426	100.00	28128.82	6.36	11900.76	2.69	18456.04	4.17			Truck	1	N/A	6.60	6.60	1.44	1.44	5.80	5.80			
IH 635 Westbound	03:30:00	Car	3810	100.00	14010.61	3.68	852.70	0.22	15058.43	3.95			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3810	100.00	14010.61	3.68	852.70	0.22	15058.43	3.95			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:30:00	Car	2294	100.00	6579.90	2.87	502.62	0.22	6981.81	3.04			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2294	100.00	6579.90	2.87	502.62	0.22	6981.81	3.04			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:30:00	Car	2461	100.00	5524.11	2.24	597.61	0.24	5625.25	2.29			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2461	100.00	5524.11	2.24	597.61	0.24	5625.25	2.29			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:30:00	Car	24326	100.00	66399.22	2.73	37290.68	1.53	19252.40	0.79			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	24326	100.00	66430.62	2.73	37307.53	1.53	19261.96	0.79			Truck	12	N/A	31.40	2.62	16.84	1.40	9.56	0.80			
US 75 Frontage Rd Southbound	03:30:00	Car	17746	100.00	33422.68	1.88	14098.20	0.79	12535.63	0.71			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	17746	100.00	33464.68	1.89	14112.74	0.80	12554.45	0.71			Truck	16	N/A	42.00	2.62	14.54	0.91	18.83	1.18			
US 75 HOV Northbound	03:30:00	Car	694	100.00	3690.00	5.32	87.42	0.13	3757.64	5.41			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	694	100.00	3690.00	5.32	87.42	0.13	3757.64	5.41			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:30:00	Car	92	100.00	570.80	6.20	21.72	0.24	578.06	6.28			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	92	100.00	570.80	6.20	21.72	0.24	578.06	6.28			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:30:00	Car	14172	100.00	129969.73	9.17	72865.91	5.14	62695.63	4.42			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	14172	100.00	130005.83	9.17	72887.20	5.14	62711.75	4.43			Truck	2	N/A	36.10	18.05	21.30	10.65	16.11	8.06			
US 75 Southbound	03:30:00	Car	10339	100.00	83360.45	8.06	29083.09	2.81	60439.35	5.85			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10339	100.00	83415.84	8.07	29092.06	2.81	60491.08	5.85			Truck	7	N/A	55.40	7.91	8.97	1.28	51.74	7.39			
Entire System	03:35:00	Car	114737	98.73	1153442.75	10.05	496708.62	4.33	479677.78	4.18			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1472	1.27	10760.49	7.31	647.70	0.44	10599.41	7.20			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	116209	100.00	1164928.50	10.02	497666.97	4.28	490559.66	4.22			Truck	27	N/A	724.60	26.84	310.70	11.51	282.43	10.46			
Greenville Ave Northbound	03:35:00	Car	8105	100.00	35142.72	4.34	19224.86	2.37	9897.67	1.22			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8105	100.00	35155.82	4.34	19232.59	2.37	9901.19	1.22			Truck	5	N/A	13.10	2.62	7.73	1.55	3.51	0.70			
Greenville Ave Southbound	03:35:00	Car	4600	100.00	13103.91	2.85	6288.26	1.37	4326.54	0.94			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4600	100.00	13111.21	2.85	6290.16	1.37	4329.98	0.94			Truck	6	N/A	7.30	1.22	1.90	0.32	3.44	0.57			
IH 635 Eastbound	03:35:00	Car	4391	100.00	28291.62	6.44	12283.60	2.80	18229.74	4.15			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4391	100.00	28294.31	6.44	12284.16	2.80	18232.13	4.15			Truck	1	N/A	2.70	2.70	0.56	0.56	2.39	2.39			
IH 635 Westbound	03:35:00	Car	3701	100.00	13456.61	3.64	793.62	0.21	14496.92	3.92			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3701	100.00	13456.61	3.64	793.62	0.21	14496.92	3.92			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:35:00	Car	2392	100.00	6901.81	2.89	533.62	0.22	7319.70	3.06			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2392	100.00	6901.81	2.89	533.62	0.22	7319.70	3.06			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:35:00	Car	2419	100.00	5363.71	2.22	545.39	0.23	5508.12	2.28			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2419	100.00	5363.71	2.22	545.39	0.23	5508.12	2.28			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:35:00	Car	24501	100.00	66142.53	2.70	36239.30	1.48	19767.56	0.81			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	24501	100.00	66175.23	2.70	36256.12	1.48	19778.03	0.81			Truck	12	N/A	32.70	2.72	16.82	1.40	10.48	0.87			
US 75 Frontage Rd Southbound	03:35:00	Car	18121	100.00	33261.97	1.84	13881.08	0.77	12574.14	0.69			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	18121	100.00	33303.88	1.84	13894.81	0.77	12593.30	0.69			Truck	19	N/A	41.90	2.21	13.73	0.72	19.16	1.01			
US 75 HOV Northbound	03:35:00	Car	712	100.00	3761.20	5.28	88.60	0.12	3846.49	5.40			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	712	100.00	3761.20	5.28	88.60	0.12	3846.49	5.40			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:35:00	Car	114	100.00	525.00	4.61	16.98	0.15	536.37	4.71			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	114	100.00	525.00	4.61	16.98	0.15	536.37	4.71			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:35:00	Car	14539	100.00	134287.28	9.24	75625.81	5.20	64423.07	4.43			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	14539	100.00	134324.48	9.24	75647.73	5.20	64439.71	4.43			Truck	3	N/A	37.20	12.40	21.92	7.31	16.63	5.54			
US 75 Southbound	03:35:00	Car	10484	100.00	84302.64	8.04	29472.12	2.81	60956.95	5.81			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10484	100.00	84354.93	8.05	29481.82	2.81	61004.39	5.82			Truck	5	N/A	52.30	10.46	9.70	1.94	47.45	9.49			
Entire System	03:40:00	Car	115669	98.74	1166188.12	10.08	504468.38	4.36	482293.56	4.17			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1475	1.26	10485.59	7.11	688.50	0.47	10268.38	6.96			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	117144	100.00	1177331.50	10.05	505453.88	4.31	492807.56	4.21			Truck	30	N/A	657.10	21.90	297.04	9.90	245.81	8.19			
Greenville Ave Northbound	03:40:00	Car	8498	100.00	32426.91	3.82	17476.71	2.06	9318.29	1.10			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8498	100.00	32436.91	3.82	17482.14	2.06	9321.27	1.10			Truck	4	N/A	10.00	2.50	5.43	1.36	2.98	0.74			
Greenville Ave Southbound	03:40:00	Car	4706	100.00	12685.41	2.70	5703.61	1.21	4439.46	0.94			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4706	100.00	12695.91	2.70	5706.23	1.21	4444.66	0.94			Truck	6	N/A	10.50	1.75	2.62	0.44	5.20	0.87			
IH 635 Eastbound	03:40:00	Car	4328	100.00	28670.20	6.62	12780.92	2.95	18125.22	4.19			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4328	100.00	28670.20	6.62	12780.92	2.95	18125.22	4.19			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
