			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance				
US 75 Northbound	03:10:00	Car	12549	100.00	155415.64	12.38	110586.65	8.81	49342.09	3.93			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	12549	100.00	155463.05	12.39	110614.48	8.81	49363.32	3.93			Truck	4	N/A	47.40	11.85	27.83	6.96	21.23	5.31			
US 75 Southbound	03:10:00	Car	10388	100.00	80599.79	7.76	24908.01	2.40	61852.26	5.95			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10388	100.00	80651.79	7.76	24921.48	2.40	61895.06	5.96			Truck	7	N/A	52.00	7.43	13.47	1.92	42.80	6.11			
Entire System	03:15:00	Car	104587	98.22	1070744.75	10.24	484587.78	4.63	430878.97	4.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1895	1.78	16172.49	8.53	935.33	0.49	15940.43	8.41			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	106482	100.00	1087702.88	10.21	485856.78	4.56	447119.47	4.20			Truck	31	N/A	785.40	25.34	333.69	10.76	300.02	9.68			
Greenville Ave Northbound	03:15:00	Car	7955	100.00	32417.22	4.08	15942.29	2.00	10261.95	1.29			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7955	100.00	32432.72	4.08	15950.03	2.01	10266.81	1.29			Truck	5	N/A	15.50	3.10	7.74	1.55	4.87	0.97			
Greenville Ave Southbound	03:15:00	Car	3896	100.00	9750.70	2.50	2557.34	0.66	4577.58	1.17			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3896	100.00	9757.20	2.50	2560.15	0.66	4579.86	1.18			Truck	5	N/A	6.50	1.30	2.81	0.56	2.28	0.46			
IH 635 Eastbound	03:15:00	Car	4999	100.00	29118.67	5.82	12448.22	2.49	18984.53	3.80			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4999	100.00	29118.67	5.82	12448.22	2.49	18984.53	3.80			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	03:15:00	Car	3748	100.00	14478.39	3.86	851.83	0.23	15559.08	4.15			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3748	100.00	14478.39	3.86	851.83	0.23	15559.08	4.15			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:15:00	Car	1720	100.00	4998.01	2.91	322.41	0.19	5380.31	3.13			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1720	100.00	4998.01	2.91	322.41	0.19	5380.31	3.13			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:15:00	Car	1782	100.00	4699.70	2.64	332.06	0.19	4982.09	2.80			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1782	100.00	4699.70	2.64	332.06	0.19	4982.09	2.80			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:15:00	Car	19716	100.00	57807.99	2.93	34038.14	1.73	15924.18	0.81			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	19716	100.00	57821.59	2.93	34043.93	1.73	15929.24	0.81			Truck	9	N/A	13.60	1.51	5.79	0.64	5.06	0.56			
US 75 Frontage Rd Southbound	03:15:00	Car	16277	100.00	28314.00	1.74	10524.30	0.65	11658.31	0.72			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	16277	100.00	28355.70	1.74	10540.38	0.65	11675.95	0.72			Truck	15	N/A	41.70	2.78	16.08	1.07	17.63	1.18			
US 75 HOV Northbound	03:15:00	Car	502	100.00	2999.00	5.97	82.02	0.16	3064.09	6.10			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	502	100.00	2999.00	5.97	82.02	0.16	3064.09	6.10			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:15:00	Car	132	100.00	908.40	6.88	29.48	0.22	921.68	6.98			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	132	100.00	908.40	6.88	29.48	0.22	921.68	6.98			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:15:00	Car	12730	100.00	158715.36	12.47	112502.48	8.84	50743.29	3.99			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	12730	100.00	158759.47	12.47	112527.02	8.84	50764.52	3.99			Truck	4	N/A	44.10	11.02	24.54	6.13	21.23	5.31			
US 75 Southbound	03:15:00	Car	10208	100.00	81306.98	7.97	25985.28	2.55	61356.49	6.01			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10208	100.00	81359.38	7.97	25998.46	2.55	61400.09	6.01			Truck	9	N/A	52.40	5.82	13.17	1.46	43.58	4.84			
Entire System	03:20:00	Car	106936	98.23	1101103.50	10.30	501753.41	4.69	438774.19	4.10			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1932	1.77	16001.79	8.28	1015.31	0.53	15698.46	8.13			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	108868	100.00	1117911.50	10.27	503104.31	4.62	454785.34	4.18			Truck	25	N/A	805.80	32.23	335.61	13.42	312.71	12.51			
Greenville Ave Northbound	03:20:00	Car	8043	100.00	34604.63	4.30	17809.61	2.21	10405.75	1.29			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8043	100.00	34624.13	4.30	17818.75	2.22	10412.36	1.29			Truck	4	N/A	19.50	4.88	9.14	2.29	6.61	1.65			
Greenville Ave Southbound	03:20:00	Car	4029	100.00	10359.80	2.57	2764.73	0.69	4824.38	1.20			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4029	100.00	10370.70	2.57	2769.09	0.69	4828.53	1.20			Truck	7	N/A	10.90	1.56	4.36	0.62	4.15	0.59			
IH 635 Eastbound	03:20:00	Car	4926	100.00	27910.09	5.67	11531.74	2.34	18663.87	3.79			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4926	100.00	27910.09	5.67	11531.74	2.34	18663.87	3.79			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	03:20:00	Car	3878	100.00	14524.60	3.75	868.43	0.22	15610.88	4.03			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3878	100.00	14524.60	3.75	868.43	0.22	15610.88	4.03			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:20:00	Car	1781	100.00	5391.61	3.03	351.38	0.20	5796.61	3.25			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1781	100.00	5391.61	3.03	351.38	0.20	5796.61	3.25			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:20:00	Car	1862	100.00	4827.70	2.59	341.09	0.18	5123.52	2.75			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1862	100.00	4827.70	2.59	341.09	0.18	5123.52	2.75			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:20:00	Car	19857	100.00	58886.84	2.97	34940.57	1.76	16034.26	0.81			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	19857	100.00	58903.94	2.97	34948.47	1.76	16040.41	0.81			Truck	10	N/A	17.10	1.71	7.90	0.79	6.14	0.61			
US 75 Frontage Rd Southbound	03:20:00	Car	16332	100.00	30333.90	1.86	11940.37	0.73	12022.83	0.74			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	16332	100.00	30384.19	1.86	11962.80	0.73	12042.20	0.74			Truck	16	N/A	50.30	3.14	22.43	1.40	19.37	1.21			
US 75 HOV Northbound	03:20:00	Car	510	100.00	2950.60	5.79	78.09	0.15	2999.70	5.88			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	510	100.00	2950.60	5.79	78.09	0.15	2999.70	5.88			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:20:00	Car	120	100.00	875.60	7.30	28.89	0.24	890.55	7.42			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	120	100.00	875.60	7.30	28.89	0.24	890.55	7.42			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:20:00	Car	12943	100.00	161740.98	12.50	114990.35	8.88	51325.45	3.97			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	12943	100.00	161782.89	12.50	115010.12	8.89	51349.54	3.97			Truck	5	N/A	41.90	8.38	19.77	3.95	24.09	4.82			
US 75 Southbound	03:20:00	Car	10182	100.00	81588.77	8.01	26538.91	2.61	60976.74	5.99			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10182	100.00	81639.37	8.02	26551.06	2.61	61019.21	5.99			Truck	7	N/A	50.60	7.23	12.15	1.74	42.48	6.07			
Entire System	03:25:00	Car	108553	98.27	1130068.25	10.41	518634.28	4.78	446552.56	4.11			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1911	1.73	15708.49	8.22	952.83	0.50	15469.22	8.09			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	110464	100.00	1146587.25	10.38	519920.53	4.71	462338.88	4.19			Truck	27	N/A	809.90	30.00	333.41	12.35	317.08	11.74			
Greenville Ave Northbound	03:25:00	Car	8256	100.00	36091.70	4.37	19252.98	2.33	10439.61	1.26			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8256	100.00	36115.10	4.37	19264.17	2.33	10447.46	1.27			Truck	4	N/A	23.40	5.85	11.19	2.80	7.85	1.96			
Greenville Ave Southbound	03:25:00	Car	4182	100.00	11333.10	2.71	3303.17	0.79	5111.77	1.22			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4182	100.00	11356.10	2.72	3311.36	0.79	5121.25	1.22			Truck	6	N/A	23.00	3.83	8.19	1.37	9.48	1.58			
IH 635 Eastbound	03:25:00	Car	4687	100.00	27059.50	5.77	10546.01	2.25	18809.36	4.01			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4687	100.00	27059.50	5.77	10546.01	2.25	18809.36	4.01			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	03:25:00	Car	3913	100.00	14521.70	3.71	869.41	0.22	15615.68	3.99			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3913	100.00	14521.70	3.71	869.41	0.22	15615.68	3.99			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:25:00	Car	1829	100.00	5690.30	3.11	374.30	0.20	6107.62	3.34			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1829	100.00	5690.30	3.11	374.30	0.20	6107.62	3.34			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:25:00	Car	1880	100.00	4785.80	2.55	335.11	0.18	5070.46	2.70			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1880	100.00	4785.80	2.55	335.11	0.18	5070.46	2.70			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:25:00	Car	20262	100.00	62560.62	3.09	38012.89	1.88	16417.11	0.81			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	20262	100.00	62577.02	3.09	38018.63	1.88	16424.20	0.81			Truck	11	N/A	16.40	1.49	5.73	0.52	7.10	0.65			
US 75 Frontage Rd Southbound	03:25:00	Car	16655	100.00	32502.58	1.95	13891.61	0.83	12154.63	0.73			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	16655	100.00	32565.58	1.96	13925.40	0.84	12174.88	0.73			Truck	15	N/A	63.00	4.20	33.80	2.25	20.25	1.35			
US 75 HOV Northbound	03:25:00	Car	484	100.00	2984.60	6.17	78.88	0.16	3029.49	6.26			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	484	100.00	2984.60	6.17	78.88	0.16	3029.49	6.26			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:25:00	Car	126	100.00	865.40	6.87	29.08	0.23	874.05	6.94			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	126	100.00	865.40	6.87	29.08	0.23	874.05	6.94			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:25:00	Car	13019	100.00	164218.69	12.61	116971.77	8.98	51857.73	3.98			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	13019	100.00	164254.19	12.62	116986.65	8.99	51880.18	3.98			Truck	4	N/A	35.50	8.88	14.88	3.72	22.45	5.61			
US 75 Southbound	03:25:00	Car	10107	100.00	81890.29	8.10	26946.58	2.67	60739.11	6.01			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10107	100.00	81942.49	8.11	26959.13	2.67	60782.91	6.01			Truck	7	N/A	52.20	7.46	12.55	1.79	43.81	6.26			
Entire System	03:30:00	Car	110106	98.33	1161559.62	10.55	537481.06	4.88	454151.91	4.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1869	1.67	15573.49	8.33	879.13	0.47	15403.56	8.24			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	111975	100.00	1177916.12	10.52	538689.31	4.81	469860.25	4.20			Truck	32	N/A	782.40	24.45	329.11	10.28	304.72	9.52			
Greenville Ave Northbound	03:30:00	Car	8352	100.00	37329.70	4.47	20400.28	2.44	10513.66	1.26			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8352	100.00	37350.91	4.47	20410.55	2.44	10520.61	1.26			Truck	4	N/A	21.20	5.30	10.28	2.57	6.96	1.74			
Greenville Ave Southbound	03:30:00	Car	4200	100.00	12069.60	2.87	3716.74	0.88	5305.88	1.26			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4200	100.00	12097.10	2.88	3727.57	0.89	5316.44	1.27			Truck	7	N/A	27.50	3.93	10.83	1.55	10.57	1.51			
IH 635 Eastbound	03:30:00	Car	4524	100.00	26830.21	5.93	10760.22	2.38	18319.30	4.05			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4524	100.00	26830.21	5.93	10760.22	2.38	18319.30	4.05			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	03:30:00	Car	3920	100.00	14349.90	3.66	862.42	0.22	15430.87	3.94			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3920	100.00	14349.90	3.66	862.42	0.22	15430.87	3.94			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:30:00	Car	1924	100.00	6100.20	3.17	397.53	0.21	6546.58	3.40			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1924	100.00	6100.20	3.17	397.53	0.21	6546.58	3.40			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:30:00	Car	1925	100.00	4795.01	2.49	341.62	0.18	5075.86	2.64			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1925	100.00	4795.01	2.49	341.62	0.18	5075.86	2.64			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:30:00	Car	20890	100.00	67387.52	3.23	42061.82	2.01	16903.42	0.81			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	20890	100.00	67407.91	3.23	42069.95	2.01	16911.55	0.81			Truck	14	N/A	20.40	1.46	8.13	0.58	8.13	0.58			
US 75 Frontage Rd Southbound	03:30:00	Car	17003	100.00	34048.30	2.00	14968.07	0.88	12457.82	0.73			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	17003	100.00	34122.80	2.01	15008.79	0.88	12481.17	0.73			Truck	16	N/A	74.50	4.66	40.73	2.55	23.36	1.46			
US 75 HOV Northbound	03:30:00	Car	508	100.00	2998.80	5.90	76.86	0.15	3061.95	6.03			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	508	100.00	2998.80	5.90	76.86	0.15	3061.95	6.03			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:30:00	Car	138	100.00	961.20	6.97	31.07	0.23	968.70	7.02			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	138	100.00	961.20	6.97	31.07	0.23	968.70	7.02			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:30:00	Car	13149	100.00	164345.67	12.50	117064.76	8.90	51985.45	3.95			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	13149	100.00	164380.58	12.50	117081.77	8.90	52004.94	3.96			Truck	4	N/A	34.90	8.73	17.01	4.25	19.49	4.87			
US 75 Southbound	03:30:00	Car	10082	100.00	82504.42	8.18	27557.79	2.73	60588.96	6.01			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10082	100.00	82560.63	8.19	27571.31	2.73	60635.82	6.01			Truck	7	N/A	56.20	8.03	13.52	1.93	46.86	6.69			
Entire System	03:35:00	Car	111809	98.39	1191200.25	10.65	557305.31	4.98	459944.31	4.11			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1835	1.61	15190.09	8.28	862.70	0.47	15022.92	8.19			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	113644	100.00	1207122.62	10.62	558478.38	4.91	475250.00	4.18			Truck	32	N/A	731.60	22.86	310.38	9.70	282.41	8.83			
Greenville Ave Northbound	03:35:00	Car	8587	100.00	37399.00	4.36	21135.04	2.46	10137.51	1.18			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8587	100.00	37418.41	4.36	21145.13	2.46	10143.38	1.18			Truck	3	N/A	19.40	6.47	10.09	3.36	5.86	1.95			
Greenville Ave Southbound	03:35:00	Car	4254	100.00	12508.90	2.94	3970.23	0.93	5431.99	1.28			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4254	100.00	12535.90	2.95	3980.56	0.94	5442.55	1.28			Truck	7	N/A	27.00	3.86	10.33	1.48	10.57	1.51			
IH 635 Eastbound	03:35:00	Car	4493	100.00	26936.34	6.00	11526.56	2.57	17573.75	3.91			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4493	100.00	26936.34	6.00	11526.56	2.57	17573.75	3.91			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	03:35:00	Car	3740	100.00	13950.11	3.73	828.20	0.22	15004.19	4.01			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3740	100.00	13950.11	3.73	828.20	0.22	15004.19	4.01			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:35:00	Car	2003	100.00	6251.20	3.12	407.09	0.20	6717.04	3.35			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2003	100.00	6251.20	3.12	407.09	0.20	6717.04	3.35			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
