			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance				
Entire System	03:00:00	Car	98088	98.47	981237.88	10.00	405130.97	4.13	429809.97	4.38			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1521	1.53	11944.40	7.85	807.10	0.53	11659.61	7.67			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	99609	100.00	993979.38	9.98	406228.44	4.08	441809.12	4.44			Truck	24	N/A	797.00	33.21	290.41	12.10	339.73	14.16			
Greenville Ave Northbound	03:00:00	Car	6740	100.00	26176.13	3.88	12043.40	1.79	8812.72	1.31			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6740	100.00	26204.12	3.89	12054.84	1.79	8823.02	1.31			Truck	8	N/A	28.00	3.50	11.44	1.43	10.30	1.29			
Greenville Ave Southbound	03:00:00	Car	4043	100.00	10892.29	2.69	3812.90	0.94	4478.27	1.11			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4043	100.00	10903.09	2.70	3816.43	0.94	4482.83	1.11			Truck	6	N/A	10.80	1.80	3.53	0.59	4.57	0.76			
IH 635 Eastbound	03:00:00	Car	4099	100.00	18501.89	4.51	4557.16	1.11	15936.99	3.89			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4099	100.00	18501.89	4.51	4557.16	1.11	15936.99	3.89			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	03:00:00	Car	3663	100.00	12568.31	3.43	755.03	0.21	13512.23	3.69			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3663	100.00	12568.31	3.43	755.03	0.21	13512.23	3.69			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:00:00	Car	1670	100.00	5621.00	3.37	349.48	0.21	6053.73	3.62			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1670	100.00	5621.00	3.37	349.48	0.21	6053.73	3.62			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:00:00	Car	2071	100.00	4134.50	2.00	300.65	0.15	4387.58	2.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2071	100.00	4134.50	2.00	300.65	0.15	4387.58	2.12			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:00:00	Car	21684	100.00	63794.61	2.94	35368.83	1.63	19074.63	0.88			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	21684	100.00	63834.01	2.94	35387.12	1.63	19087.80	0.88			Truck	7	N/A	39.40	5.63	18.30	2.61	13.17	1.88			
US 75 Frontage Rd Southbound	03:00:00	Car	17262	100.00	29425.18	1.70	11473.04	0.66	11644.35	0.67			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	17262	100.00	29447.18	1.71	11479.66	0.67	11654.93	0.68			Truck	13	N/A	22.00	1.69	6.62	0.51	10.59	0.81			
US 75 HOV Northbound	03:00:00	Car	848	100.00	4495.40	5.30	107.53	0.13	4569.55	5.39			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	848	100.00	4495.40	5.30	107.53	0.13	4569.55	5.39			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:00:00	Car	140	100.00	835.00	5.96	31.75	0.23	839.20	5.99			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	140	100.00	835.00	5.96	31.75	0.23	839.20	5.99			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:00:00	Car	13760	100.00	138714.86	10.08	80441.70	5.85	64101.84	4.66			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	13760	100.00	138740.47	10.08	80453.71	5.85	64116.72	4.66			Truck	2	N/A	25.60	12.80	12.02	6.01	14.88	7.44			
US 75 Southbound	03:00:00	Car	10448	100.00	74607.43	7.14	19829.03	1.90	61375.45	5.87			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10448	100.00	74670.23	7.15	19843.33	1.90	61429.91	5.88			Truck	7	N/A	62.80	8.97	14.30	2.04	54.46	7.78			
Entire System	03:05:00	Car	100866	98.46	1004602.88	9.96	424893.41	4.21	430882.06	4.27			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1575	1.54	11960.20	7.59	779.78	0.50	11711.36	7.44			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	102441	100.00	1017358.38	9.93	425970.72	4.16	442924.28	4.32			Truck	31	N/A	794.90	25.64	297.53	9.60	330.92	10.67			
Greenville Ave Northbound	03:05:00	Car	6857	100.00	27661.24	4.03	12993.36	1.89	9177.84	1.34			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6857	100.00	27689.83	4.04	13006.50	1.90	9187.45	1.34			Truck	6	N/A	28.60	4.77	13.14	2.19	9.62	1.60			
Greenville Ave Southbound	03:05:00	Car	4128	100.00	12180.59	2.95	5087.35	1.23	4473.61	1.08			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4128	100.00	12191.29	2.95	5090.98	1.23	4478.10	1.08			Truck	6	N/A	10.70	1.78	3.63	0.60	4.49	0.75			
IH 635 Eastbound	03:05:00	Car	3950	100.00	18358.48	4.65	4794.78	1.21	15496.33	3.92			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3950	100.00	18359.88	4.65	4794.82	1.21	15497.95	3.92			Truck	1	N/A	1.40	1.40	0.04	0.04	1.62	1.62			
IH 635 Westbound	03:05:00	Car	3749	100.00	12690.90	3.39	770.60	0.21	13632.50	3.64			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3749	100.00	12690.90	3.39	770.60	0.21	13632.50	3.64			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:05:00	Car	1698	100.00	5675.00	3.34	357.58	0.21	6099.89	3.59			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1698	100.00	5675.00	3.34	357.58	0.21	6099.89	3.59			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:05:00	Car	2108	100.00	4220.71	2.00	335.89	0.16	4427.67	2.10			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2108	100.00	4220.71	2.00	335.89	0.16	4427.67	2.10			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:05:00	Car	21772	100.00	68321.50	3.14	40402.90	1.86	18730.88	0.86			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	21772	100.00	68359.10	3.14	40421.20	1.86	18743.14	0.86			Truck	8	N/A	37.60	4.70	18.30	2.29	12.26	1.53			
US 75 Frontage Rd Southbound	03:05:00	Car	17126	100.00	30272.87	1.77	12401.31	0.72	11600.82	0.68			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	17126	100.00	30298.67	1.77	12408.69	0.72	11613.59	0.68			Truck	15	N/A	25.80	1.72	7.38	0.49	12.77	0.85			
US 75 HOV Northbound	03:05:00	Car	834	100.00	4424.20	5.30	105.24	0.13	4528.28	5.43			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	834	100.00	4424.20	5.30	105.24	0.13	4528.28	5.43			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:05:00	Car	134	100.00	858.00	6.40	33.05	0.25	863.49	6.44			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	134	100.00	858.00	6.40	33.05	0.25	863.49	6.44			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:05:00	Car	13875	100.00	137219.17	9.89	80168.13	5.78	62789.22	4.53			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	13875	100.00	137240.38	9.89	80177.66	5.78	62802.02	4.53			Truck	2	N/A	21.20	10.60	9.53	4.77	12.80	6.40			
US 75 Southbound	03:05:00	Car	10461	100.00	75601.38	7.23	21291.65	2.04	60786.68	5.81			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10461	100.00	75658.59	7.23	21303.16	2.04	60837.81	5.82			Truck	7	N/A	57.20	8.17	11.50	1.64	51.12	7.30			
Entire System	03:10:00	Car	103555	98.50	1036337.31	10.01	446606.12	4.31	436540.59	4.22			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1580	1.50	11919.90	7.54	774.90	0.49	11687.04	7.40			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	105135	100.00	1049036.12	9.98	447677.91	4.26	448548.22	4.27			Truck	35	N/A	778.70	22.25	296.88	8.48	320.55	9.16			
Greenville Ave Northbound	03:10:00	Car	7289	100.00	29646.43	4.07	14187.63	1.95	9664.25	1.33			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7289	100.00	29665.62	4.07	14196.99	1.95	9670.45	1.33			Truck	6	N/A	19.20	3.20	9.36	1.56	6.20	1.03			
Greenville Ave Southbound	03:10:00	Car	4133	100.00	12835.30	3.11	5902.04	1.43	4386.36	1.06			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4133	100.00	12843.40	3.11	5905.34	1.43	4389.42	1.06			Truck	5	N/A	8.10	1.62	3.31	0.66	3.06	0.61			
IH 635 Eastbound	03:10:00	Car	3921	100.00	19430.71	4.96	5852.31	1.49	15463.37	3.94			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3921	100.00	19437.01	4.96	5852.90	1.49	15469.88	3.95			Truck	1	N/A	6.30	6.30	0.58	0.58	6.51	6.51			
IH 635 Westbound	03:10:00	Car	3818	100.00	13347.30	3.50	810.46	0.21	14327.72	3.75			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3818	100.00	13347.30	3.50	810.46	0.21	14327.72	3.75			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:10:00	Car	1790	100.00	5949.80	3.32	382.64	0.21	6388.09	3.57			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1790	100.00	5949.80	3.32	382.64	0.21	6388.09	3.57			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:10:00	Car	2190	100.00	4346.51	1.98	361.50	0.17	4560.12	2.08			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2190	100.00	4346.51	1.98	361.50	0.17	4560.12	2.08			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:10:00	Car	21998	100.00	71190.81	3.24	43756.93	1.99	18394.32	0.84			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	21998	100.00	71228.71	3.24	43778.80	1.99	18404.81	0.84			Truck	9	N/A	37.90	4.21	21.87	2.43	10.49	1.17			
US 75 Frontage Rd Southbound	03:10:00	Car	16911	100.00	30595.10	1.81	12655.17	0.75	11651.67	0.69			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	16911	100.00	30618.50	1.81	12661.00	0.75	11663.79	0.69			Truck	12	N/A	23.40	1.95	5.83	0.49	12.12	1.01			
US 75 HOV Northbound	03:10:00	Car	796	100.00	4162.00	5.23	99.12	0.12	4264.46	5.36			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	796	100.00	4162.00	5.23	99.12	0.12	4264.46	5.36			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:10:00	Car	134	100.00	898.20	6.70	34.16	0.25	904.64	6.75			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	134	100.00	898.20	6.70	34.16	0.25	904.64	6.75			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:10:00	Car	13908	100.00	135122.70	9.72	79362.78	5.71	61370.42	4.41			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	13908	100.00	135137.41	9.72	79369.88	5.71	61378.68	4.41			Truck	3	N/A	14.70	4.90	7.09	2.36	8.25	2.75			
US 75 Southbound	03:10:00	Car	10474	100.00	76659.82	7.32	22825.05	2.18	60242.26	5.75			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10474	100.00	76716.12	7.32	22836.91	2.18	60291.84	5.76			Truck	7	N/A	56.30	8.04	11.86	1.69	49.59	7.08			
Entire System	03:15:00	Car	105767	98.51	1066775.25	10.09	464072.88	4.39	444439.31	4.20			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1595	1.49	11663.30	7.31	757.50	0.47	11435.37	7.17			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	107362	100.00	1079199.75	10.05	465134.44	4.33	456181.41	4.25			Truck	27	N/A	760.50	28.17	304.08	11.26	306.62	11.36			
Greenville Ave Northbound	03:15:00	Car	7456	100.00	31936.02	4.28	15478.65	2.08	10248.80	1.37			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7456	100.00	31956.82	4.29	15488.01	2.08	10255.98	1.38			Truck	6	N/A	20.80	3.47	9.36	1.56	7.18	1.20			
Greenville Ave Southbound	03:15:00	Car	4123	100.00	12701.00	3.08	5940.27	1.44	4282.64	1.04			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4123	100.00	12703.90	3.08	5941.83	1.44	4283.50	1.04			Truck	3	N/A	2.90	0.97	1.56	0.52	0.86	0.29			
IH 635 Eastbound	03:15:00	Car	3921	100.00	20987.62	5.35	6555.05	1.67	16410.38	4.19			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3921	100.00	20993.92	5.35	6555.63	1.67	16416.90	4.19			Truck	1	N/A	6.30	6.30	0.58	0.58	6.51	6.51			
IH 635 Westbound	03:15:00	Car	3936	100.00	14269.29	3.63	871.39	0.22	15307.55	3.89			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3936	100.00	14269.29	3.63	871.39	0.22	15307.55	3.89			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:15:00	Car	1823	100.00	6068.50	3.33	392.94	0.22	6509.84	3.57			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1823	100.00	6068.50	3.33	392.94	0.22	6509.84	3.57			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:15:00	Car	2179	100.00	4532.61	2.08	570.50	0.26	4518.41	2.07			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2179	100.00	4532.61	2.08	570.50	0.26	4518.41	2.07			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:15:00	Car	22838	100.00	72112.46	3.16	44661.12	1.96	18378.19	0.80			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	22838	100.00	72144.36	3.16	44681.35	1.96	18385.82	0.81			Truck	8	N/A	31.90	3.99	20.22	2.53	7.62	0.95			
US 75 Frontage Rd Southbound	03:15:00	Car	17173	100.00	30913.39	1.80	12307.07	0.72	12083.64	0.70			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	17173	100.00	30937.69	1.80	12313.04	0.72	12096.26	0.70			Truck	14	N/A	24.30	1.74	5.98	0.43	12.62	0.90			
US 75 HOV Northbound	03:15:00	Car	762	100.00	4052.80	5.32	99.25	0.13	4137.10	5.43			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	762	100.00	4052.80	5.32	99.25	0.13	4137.10	5.43			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:15:00	Car	136	100.00	854.00	6.28	32.15	0.24	861.27	6.33			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	136	100.00	854.00	6.28	32.15	0.24	861.27	6.33			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:15:00	Car	13675	100.00	133031.23	9.73	78516.47	5.74	59989.39	4.39			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	13675	100.00	133049.83	9.73	78526.55	5.74	59998.65	4.39			Truck	2	N/A	18.60	9.30	10.08	5.04	9.26	4.63			
US 75 Southbound	03:15:00	Car	10463	100.00	77765.52	7.43	24090.44	2.30	59977.77	5.73			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10463	100.00	77826.32	7.44	24103.64	2.30	60031.09	5.74			Truck	10	N/A	60.80	6.08	13.19	1.32	53.33	5.33			
Entire System	03:20:00	Car	108128	98.57	1094970.00	10.13	478879.50	4.43	453108.19	4.19			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1565	1.43	11421.40	7.30	708.50	0.45	11231.59	7.18			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	109693	100.00	1107177.88	10.09	479913.62	4.38	464649.12	4.24			Truck	24	N/A	786.00	32.75	325.61	13.57	309.20	12.88			
Greenville Ave Northbound	03:20:00	Car	7553	100.00	33996.84	4.50	16838.87	2.23	10668.80	1.41			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7553	100.00	34016.54	4.50	16848.86	2.23	10674.86	1.41			Truck	6	N/A	19.70	3.28	9.99	1.67	6.05	1.01			
Greenville Ave Southbound	03:20:00	Car	4119	100.00	12354.10	3.00	5751.37	1.40	4172.38	1.01			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4119	100.00	12362.00	3.00	5753.88	1.40	4175.78	1.01			Truck	5	N/A	7.90	1.58	2.51	0.50	3.39	0.68			
IH 635 Eastbound	03:20:00	Car	4020	100.00	22694.03	5.65	7611.69	1.89	17131.90	4.26			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4020	100.00	22700.33	5.65	7612.27	1.89	17138.41	4.26			Truck	1	N/A	6.30	6.30	0.58	0.58	6.51	6.51			
IH 635 Westbound	03:20:00	Car	4003	100.00	14831.09	3.70	914.33	0.23	15899.16	3.97			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4003	100.00	14831.09	3.70	914.33	0.23	15899.16	3.97			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:20:00	Car	1884	100.00	6110.60	3.24	411.18	0.22	6530.14	3.47			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1884	100.00	6110.60	3.24	411.18	0.22	6530.14	3.47			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:20:00	Car	2224	100.00	5132.71	2.31	714.95	0.32	5037.55	2.27			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2224	100.00	5132.71	2.31	714.95	0.32	5037.55	2.27			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:20:00	Car	23375	100.00	71622.31	3.06	43802.54	1.87	18571.22	0.79			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	23375	100.00	71644.01	3.06	43812.95	1.87	18578.79	0.79			Truck	8	N/A	21.70	2.71	10.41	1.30	7.58	0.95			
