			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance				
US 75 Northbound	03:25:00	Car	13084	100.00	161376.44	12.33	114840.36	8.78	51065.10	3.90			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	13084	100.00	161401.23	12.34	114851.42	8.78	51080.12	3.90			Truck	2	N/A	24.80	12.40	11.07	5.54	15.03	7.51			
US 75 Southbound	03:25:00	Car	10028	100.00	81759.30	8.15	27194.42	2.71	60329.96	6.02			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10028	100.00	81809.09	8.16	27208.04	2.71	60370.03	6.02			Truck	6	N/A	49.80	8.30	13.62	2.27	40.08	6.68			
Entire System	03:30:00	Car	110594	98.32	1170161.38	10.58	548814.38	4.96	451235.84	4.08			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1886	1.68	15917.19	8.44	901.10	0.48	15714.28	8.33			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	112480	100.00	1186849.38	10.55	550019.12	4.89	467259.34	4.15			Truck	31	N/A	770.40	24.85	303.65	9.80	309.19	9.97			
Greenville Ave Northbound	03:30:00	Car	8454	100.00	37860.60	4.48	21474.47	2.54	10163.51	1.20			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8454	100.00	37885.60	4.48	21490.68	2.54	10168.89	1.20			Truck	3	N/A	25.00	8.33	16.21	5.40	5.38	1.79			
Greenville Ave Southbound	03:30:00	Car	4156	100.00	11925.19	2.87	3500.16	0.84	5346.43	1.29			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4156	100.00	11951.90	2.88	3510.14	0.84	5356.99	1.29			Truck	7	N/A	26.70	3.81	9.98	1.43	10.57	1.51			
IH 635 Eastbound	03:30:00	Car	4785	100.00	30793.19	6.44	14221.51	2.97	18874.84	3.94			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4785	100.00	30793.19	6.44	14221.51	2.97	18874.84	3.94			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	03:30:00	Car	3605	100.00	13490.31	3.74	800.17	0.22	14505.17	4.02			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3605	100.00	13490.31	3.74	800.17	0.22	14505.17	4.02			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:30:00	Car	1920	100.00	6068.30	3.16	395.82	0.21	6516.83	3.39			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1920	100.00	6068.30	3.16	395.82	0.21	6516.83	3.39			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:30:00	Car	1915	100.00	4628.41	2.42	306.58	0.16	4925.24	2.57			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1915	100.00	4628.41	2.42	306.58	0.16	4925.24	2.57			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:30:00	Car	21160	100.00	68194.99	3.22	42639.48	2.02	17066.95	0.81			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	21160	100.00	68234.59	3.22	42655.96	2.02	17082.40	0.81			Truck	15	N/A	39.60	2.64	16.48	1.10	15.45	1.03			
US 75 Frontage Rd Southbound	03:30:00	Car	16750	100.00	30375.58	1.81	11716.20	0.70	12184.73	0.73			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	16750	100.00	30436.78	1.82	11743.16	0.70	12208.26	0.73			Truck	18	N/A	61.20	3.40	26.96	1.50	23.53	1.31			
US 75 HOV Northbound	03:30:00	Car	506	100.00	3071.80	6.07	78.81	0.16	3124.43	6.17			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	506	100.00	3071.80	6.07	78.81	0.16	3124.43	6.17			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:30:00	Car	138	100.00	959.20	6.95	30.21	0.22	967.49	7.01			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	138	100.00	959.20	6.95	30.21	0.22	967.49	7.01			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:30:00	Car	12943	100.00	160722.52	12.42	114160.44	8.82	51179.98	3.95			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	12943	100.00	160743.61	12.42	114171.03	8.82	51191.52	3.96			Truck	2	N/A	21.10	10.55	10.59	5.30	11.53	5.77			
US 75 Southbound	03:30:00	Car	9964	100.00	82195.34	8.25	27787.77	2.79	60019.04	6.02			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	9964	100.00	82248.14	8.25	27801.96	2.79	60061.55	6.03			Truck	6	N/A	52.80	8.80	14.19	2.36	42.51	7.08			
Entire System	03:35:00	Car	112161	98.36	1199837.12	10.70	567833.44	5.06	458192.78	4.09			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1869	1.64	15384.29	8.23	879.98	0.47	15186.06	8.13			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	114030	100.00	1215940.62	10.66	568995.31	4.99	473669.88	4.15			Truck	34	N/A	718.60	21.14	281.90	8.29	290.99	8.56			
Greenville Ave Northbound	03:35:00	Car	8627	100.00	37808.21	4.38	21790.44	2.53	9990.70	1.16			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8627	100.00	37835.21	4.39	21807.40	2.53	9996.84	1.16			Truck	2	N/A	27.00	13.50	16.97	8.48	6.14	3.07			
Greenville Ave Southbound	03:35:00	Car	4171	100.00	12255.30	2.94	3652.24	0.88	5464.73	1.31			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4171	100.00	12281.50	2.94	3661.72	0.88	5475.29	1.31			Truck	7	N/A	26.20	3.74	9.48	1.35	10.57	1.51			
IH 635 Eastbound	03:35:00	Car	4808	100.00	29131.95	6.06	13038.58	2.71	18346.18	3.82			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4808	100.00	29131.95	6.06	13038.58	2.71	18346.18	3.82			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	03:35:00	Car	3582	100.00	13289.91	3.71	789.89	0.22	14297.17	3.99			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3582	100.00	13289.91	3.71	789.89	0.22	14297.17	3.99			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:35:00	Car	2025	100.00	6266.70	3.09	409.32	0.20	6736.50	3.33			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2025	100.00	6266.70	3.09	409.32	0.20	6736.50	3.33			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:35:00	Car	1899	100.00	4429.91	2.33	293.77	0.15	4723.90	2.49			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1899	100.00	4429.91	2.33	293.77	0.15	4723.90	2.49			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:35:00	Car	21656	100.00	72855.69	3.36	46254.52	2.14	17748.45	0.82			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	21656	100.00	72894.19	3.37	46271.04	2.14	17763.20	0.82			Truck	14	N/A	38.50	2.75	16.52	1.18	14.75	1.05			
US 75 Frontage Rd Southbound	03:35:00	Car	17028	100.00	30047.19	1.76	11371.43	0.67	12214.70	0.72			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	17028	100.00	30106.99	1.77	11400.01	0.67	12235.95	0.72			Truck	19	N/A	59.80	3.15	28.58	1.50	21.25	1.12			
US 75 HOV Northbound	03:35:00	Car	538	100.00	3278.20	6.09	79.37	0.15	3345.09	6.22			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	538	100.00	3278.20	6.09	79.37	0.15	3345.09	6.22			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:35:00	Car	152	100.00	1084.80	7.14	33.30	0.22	1103.12	7.26			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	152	100.00	1084.80	7.14	33.30	0.22	1103.12	7.26			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:35:00	Car	13149	100.00	158477.20	12.05	111301.75	8.46	51903.70	3.95			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	13149	100.00	158498.31	12.05	111313.92	8.47	51913.52	3.95			Truck	2	N/A	21.10	10.55	12.18	6.09	9.82	4.91			
US 75 Southbound	03:35:00	Car	9952	100.00	83357.73	8.38	28753.03	2.89	60063.61	6.04			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	9952	100.00	83410.53	8.38	28767.72	2.89	60105.50	6.04			Truck	6	N/A	52.80	8.80	14.69	2.45	41.90	6.98			
Entire System	03:40:00	Car	113471	98.38	1221864.00	10.77	584465.94	5.15	460993.31	4.06			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1873	1.62	14838.00	7.92	860.94	0.46	14647.21	7.82			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	115344	100.00	1237354.00	10.73	585589.75	5.08	475898.38	4.13			Truck	29	N/A	651.80	22.48	262.85	9.06	257.79	8.89			
Greenville Ave Northbound	03:40:00	Car	8734	100.00	37020.86	4.24	21421.85	2.45	9753.55	1.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8734	100.00	37043.07	4.24	21436.62	2.45	9758.01	1.12			Truck	1	N/A	22.20	22.20	14.77	14.77	4.46	4.46			
Greenville Ave Southbound	03:40:00	Car	4201	100.00	12619.40	3.00	3806.53	0.91	5585.03	1.33			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4201	100.00	12648.60	3.01	3816.02	0.91	5597.67	1.33			Truck	8	N/A	29.20	3.65	9.49	1.19	12.65	1.58			
IH 635 Eastbound	03:40:00	Car	4815	100.00	26612.03	5.53	11004.10	2.29	17789.38	3.69			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4815	100.00	26612.03	5.53	11004.10	2.29	17789.38	3.69			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	03:40:00	Car	3550	100.00	12934.91	3.64	769.80	0.22	13924.55	3.92			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3550	100.00	12934.91	3.64	769.80	0.22	13924.55	3.92			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:40:00	Car	2087	100.00	6246.30	2.99	410.89	0.20	6721.86	3.22			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2087	100.00	6246.30	2.99	410.89	0.20	6721.86	3.22			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:40:00	Car	1860	100.00	4342.71	2.33	286.03	0.15	4631.67	2.49			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1860	100.00	4342.71	2.33	286.03	0.15	4631.67	2.49			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:40:00	Car	21823	100.00	76998.72	3.53	49869.40	2.29	18084.04	0.83			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	21823	100.00	77032.31	3.53	49883.56	2.29	18096.83	0.83			Truck	12	N/A	33.60	2.80	14.15	1.18	12.79	1.07			
US 75 Frontage Rd Southbound	03:40:00	Car	17185	100.00	30013.29	1.75	11036.28	0.64	12408.72	0.72			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	17185	100.00	30063.30	1.75	11062.03	0.64	12425.25	0.72			Truck	16	N/A	50.00	3.12	25.74	1.61	16.53	1.03			
US 75 HOV Northbound	03:40:00	Car	528	100.00	3400.20	6.44	82.18	0.16	3449.87	6.53			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	528	100.00	3400.20	6.44	82.18	0.16	3449.87	6.53			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:40:00	Car	152	100.00	1078.60	7.10	34.54	0.23	1101.34	7.25			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	152	100.00	1078.60	7.10	34.54	0.23	1101.34	7.25			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:40:00	Car	13345	100.00	153667.77	11.52	106865.27	8.01	51727.94	3.88			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	13345	100.00	153688.88	11.52	106878.28	8.01	51736.84	3.88			Truck	2	N/A	21.10	10.55	13.03	6.51	8.90	4.45			
US 75 Southbound	03:40:00	Car	9952	100.00	85272.66	8.57	30541.12	3.07	60037.67	6.03			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	9952	100.00	85322.16	8.57	30557.90	3.07	60073.48	6.04			Truck	5	N/A	49.50	9.90	16.78	3.36	35.82	7.16			
Entire System	03:45:00	Car	114299	98.37	1240023.88	10.85	602275.88	5.27	460271.34	4.03			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1890	1.63	14458.49	7.65	885.84	0.47	14218.50	7.52			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	116189	100.00	1255082.00	10.80	603405.38	5.19	474724.56	4.09			Truck	28	N/A	599.30	21.40	243.67	8.70	234.58	8.38			
Greenville Ave Northbound	03:45:00	Car	9059	100.00	36074.99	3.98	20569.42	2.27	9693.43	1.07			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	9059	100.00	36092.19	3.98	20581.77	2.27	9696.21	1.07			Truck	1	N/A	17.20	17.20	12.35	12.35	2.78	2.78			
Greenville Ave Southbound	03:45:00	Car	4325	100.00	12911.99	2.99	3853.36	0.89	5735.04	1.33			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4325	100.00	12947.09	2.99	3865.05	0.89	5749.98	1.33			Truck	7	N/A	35.10	5.01	11.69	1.67	14.95	2.14			
IH 635 Eastbound	03:45:00	Car	4755	100.00	23881.92	5.02	8901.38	1.87	17068.83	3.59			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4755	100.00	23881.92	5.02	8901.38	1.87	17068.83	3.59			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	03:45:00	Car	3495	100.00	12589.50	3.60	747.44	0.21	13547.43	3.88			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3495	100.00	12589.50	3.60	747.44	0.21	13547.43	3.88			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:45:00	Car	2069	100.00	6131.40	2.96	413.19	0.20	6579.24	3.18			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2069	100.00	6131.40	2.96	413.19	0.20	6579.24	3.18			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:45:00	Car	1810	100.00	4371.51	2.42	291.37	0.16	4647.72	2.57			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1810	100.00	4371.51	2.42	291.37	0.16	4647.72	2.57			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:45:00	Car	21894	100.00	80024.80	3.66	52974.80	2.42	18062.52	0.82			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	21894	100.00	80054.80	3.66	52988.36	2.42	18073.46	0.83			Truck	12	N/A	30.00	2.50	13.56	1.13	10.94	0.91			
US 75 Frontage Rd Southbound	03:45:00	Car	17557	100.00	30191.67	1.72	11052.50	0.63	12507.96	0.71			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	17557	100.00	30240.67	1.72	11075.33	0.63	12525.88	0.71			Truck	17	N/A	49.00	2.88	22.83	1.34	17.92	1.05			
US 75 HOV Northbound	03:45:00	Car	512	100.00	3276.80	6.40	80.41	0.16	3323.73	6.49			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	512	100.00	3276.80	6.40	80.41	0.16	3323.73	6.49			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:45:00	Car	170	100.00	1120.80	6.59	34.93	0.21	1132.01	6.66			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	170	100.00	1120.80	6.59	34.93	0.21	1132.01	6.66			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:45:00	Car	13255	100.00	147667.86	11.14	101673.39	7.67	50911.75	3.84			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	13255	100.00	147688.97	11.14	101687.81	7.67	50919.13	3.84			Truck	2	N/A	21.10	10.55	14.42	7.21	7.38	3.69			
US 75 Southbound	03:45:00	Car	10030	100.00	87779.28	8.75	32689.49	3.26	60341.52	6.02			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10030	100.00	87821.98	8.76	32706.46	3.26	60369.60	6.02			Truck	5	N/A	42.70	8.54	16.97	3.39	28.07	5.61			
Entire System	03:50:00	Car	115375	98.43	1257033.62	10.90	616712.44	5.35	461564.44	4.00			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1841	1.57	13791.59	7.49	905.60	0.49	13509.80	7.34			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	117216	100.00	1271326.00	10.85	617828.12	5.27	475263.62	4.05			Truck	33	N/A	500.50	15.17	210.05	6.37	189.15	5.73			
Greenville Ave Northbound	03:50:00	Car	9684	100.00	37515.29	3.87	20676.15	2.14	10460.41	1.08			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	9684	100.00	37527.49	3.88	20685.79	2.14	10462.02	1.08			Truck	1	N/A	12.20	12.20	9.64	9.64	1.62	1.62			
Greenville Ave Southbound	03:50:00	Car	4416	100.00	12821.10	2.90	3825.68	0.87	5689.93	1.29			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4416	100.00	12854.30	2.91	3836.58	0.87	5704.10	1.29			Truck	8	N/A	33.20	4.15	10.90	1.36	14.17	1.77			
IH 635 Eastbound	03:50:00	Car	4655	100.00	21868.41	4.70	6734.21	1.45	17220.32	3.70			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4655	100.00	21868.41	4.70	6734.21	1.45	17220.32	3.70			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	03:50:00	Car	3465	100.00	12644.41	3.65	747.25	0.22	13599.23	3.92			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3465	100.00	12644.41	3.65	747.25	0.22	13599.23	3.92			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:50:00	Car	2052	100.00	6073.60	2.96	418.43	0.20	6507.84	3.17			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2052	100.00	6073.60	2.96	418.43	0.20	6507.84	3.17			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
