			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance				
Greenville Ave Northbound	02:55:00	Car	6721	100.00	25100.52	3.73	11860.33	1.76	8273.38	1.23			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6721	100.00	25124.12	3.74	11868.91	1.77	8282.89	1.23			Truck	8	N/A	23.60	2.95	8.58	1.07	9.51	1.19			
Greenville Ave Southbound	02:55:00	Car	3906	100.00	10124.70	2.59	3161.09	0.81	4405.83	1.13			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3906	100.00	10138.60	2.60	3166.65	0.81	4411.06	1.13			Truck	7	N/A	13.90	1.99	5.56	0.79	5.23	0.75			
IH 635 Eastbound	02:55:00	Car	5461	100.00	40369.80	7.39	25180.71	4.61	17274.49	3.16			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5461	100.00	40369.80	7.39	25180.71	4.61	17274.49	3.16			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	02:55:00	Car	3595	100.00	12359.41	3.44	731.23	0.20	13313.47	3.70			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3595	100.00	12359.41	3.44	731.23	0.20	13313.47	3.70			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	02:55:00	Car	1744	100.00	5656.01	3.24	359.52	0.21	6085.86	3.49			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1744	100.00	5656.01	3.24	359.52	0.21	6085.86	3.49			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	02:55:00	Car	2155	100.00	4541.60	2.11	340.94	0.16	4790.04	2.22			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2155	100.00	4541.60	2.11	340.94	0.16	4790.04	2.22			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	02:55:00	Car	21724	100.00	59655.21	2.75	32151.68	1.48	18514.38	0.85			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	21724	100.00	59707.01	2.75	32181.38	1.48	18528.45	0.85			Truck	7	N/A	51.80	7.40	29.70	4.24	14.07	2.01			
US 75 Frontage Rd Southbound	02:55:00	Car	16896	100.00	28061.41	1.66	10090.62	0.60	11613.91	0.69			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	16896	100.00	28089.51	1.66	10104.08	0.60	11623.91	0.69			Truck	10	N/A	28.10	2.81	13.45	1.35	10.00	1.00			
US 75 HOV Northbound	02:55:00	Car	872	100.00	4506.00	5.17	103.47	0.12	4626.57	5.31			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	872	100.00	4506.00	5.17	103.47	0.12	4626.57	5.31			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	02:55:00	Car	130	100.00	822.20	6.32	31.35	0.24	830.59	6.39			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	130	100.00	822.20	6.32	31.35	0.24	830.59	6.39			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	02:55:00	Car	13526	100.00	137984.11	10.20	79106.71	5.85	64752.13	4.79			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	13526	100.00	138005.41	10.20	79115.27	5.85	64766.05	4.79			Truck	2	N/A	21.30	10.65	8.56	4.28	13.92	6.96			
US 75 Southbound	02:55:00	Car	10359	100.00	73552.95	7.10	18947.98	1.83	61250.53	5.91			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10359	100.00	73619.05	7.11	18962.10	1.83	61308.51	5.92			Truck	5	N/A	66.10	13.22	14.12	2.82	57.98	11.60			
Entire System	03:00:00	Car	99233	98.50	1001101.44	10.09	418494.28	4.22	433580.59	4.37			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1514	1.50	11939.20	7.89	804.59	0.53	11656.02	7.70			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	100747	100.00	1013838.88	10.06	419586.09	4.16	445578.31	4.42			Truck	23	N/A	798.20	34.70	287.22	12.49	341.88	14.86			
Greenville Ave Northbound	03:00:00	Car	6854	100.00	26315.12	3.84	12282.29	1.79	8804.05	1.28			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6854	100.00	26337.62	3.84	12291.05	1.79	8812.76	1.29			Truck	9	N/A	22.50	2.50	8.76	0.97	8.71	0.97			
Greenville Ave Southbound	03:00:00	Car	4041	100.00	11148.30	2.76	4019.14	0.99	4509.07	1.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4041	100.00	11159.80	2.76	4024.19	1.00	4513.02	1.12			Truck	5	N/A	11.50	2.30	5.05	1.01	3.95	0.79			
IH 635 Eastbound	03:00:00	Car	5180	100.00	33383.93	6.44	18841.81	3.64	16548.19	3.19			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5180	100.00	33383.93	6.44	18841.81	3.64	16548.19	3.19			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	03:00:00	Car	3767	100.00	12852.11	3.41	762.03	0.20	13824.47	3.67			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3767	100.00	12852.11	3.41	762.03	0.20	13824.47	3.67			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:00:00	Car	1703	100.00	5621.00	3.30	353.70	0.21	6053.99	3.55			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1703	100.00	5621.00	3.30	353.70	0.21	6053.99	3.55			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:00:00	Car	2121	100.00	4339.10	2.05	326.56	0.15	4581.86	2.16			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2121	100.00	4339.10	2.05	326.56	0.15	4581.86	2.16			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:00:00	Car	21579	100.00	63560.16	2.95	36370.50	1.69	18309.87	0.85			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	21579	100.00	63609.96	2.95	36400.27	1.69	18322.48	0.85			Truck	7	N/A	49.80	7.11	29.77	4.25	12.61	1.80			
US 75 Frontage Rd Southbound	03:00:00	Car	16864	100.00	28643.32	1.70	10686.13	0.63	11633.09	0.69			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	16864	100.00	28673.72	1.70	10700.67	0.63	11644.03	0.69			Truck	13	N/A	30.40	2.34	14.54	1.12	10.94	0.84			
US 75 HOV Northbound	03:00:00	Car	854	100.00	4567.60	5.35	107.95	0.13	4642.95	5.44			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	854	100.00	4567.60	5.35	107.95	0.13	4642.95	5.44			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:00:00	Car	134	100.00	811.00	6.05	31.36	0.23	816.27	6.09			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	134	100.00	811.00	6.05	31.36	0.23	816.27	6.09			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:00:00	Car	13734	100.00	138176.86	10.06	80578.23	5.87	63338.41	4.61			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	13734	100.00	138198.16	10.06	80586.80	5.87	63352.32	4.61			Truck	2	N/A	21.30	10.65	8.56	4.28	13.92	6.96			
US 75 Southbound	03:00:00	Car	10407	100.00	74160.80	7.13	19960.21	1.92	60740.29	5.84			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10407	100.00	74222.90	7.13	19973.57	1.92	60794.79	5.84			Truck	7	N/A	62.10	8.87	13.37	1.91	54.51	7.79			
Entire System	03:05:00	Car	101903	98.48	1015495.69	9.97	427993.06	4.20	436071.44	4.28			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1574	1.52	11983.20	7.61	785.62	0.50	11728.67	7.45			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	103477	100.00	1028266.38	9.94	429063.25	4.15	448133.19	4.33			Truck	25	N/A	787.20	31.49	284.55	11.38	333.11	13.32			
Greenville Ave Northbound	03:05:00	Car	7100	100.00	27270.53	3.84	12610.62	1.78	9227.73	1.30			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7100	100.00	27293.73	3.84	12620.79	1.78	9235.99	1.30			Truck	7	N/A	23.20	3.31	10.17	1.45	8.26	1.18			
Greenville Ave Southbound	03:05:00	Car	4174	100.00	12477.80	2.99	5269.22	1.26	4545.77	1.09			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4174	100.00	12489.50	2.99	5273.96	1.26	4550.06	1.09			Truck	5	N/A	11.70	2.34	4.75	0.95	4.30	0.86			
IH 635 Eastbound	03:05:00	Car	4784	100.00	28410.42	5.94	14294.02	2.99	16076.99	3.36			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4784	100.00	28410.43	5.94	14294.02	2.99	16076.99	3.36			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	03:05:00	Car	3877	100.00	13197.89	3.40	811.03	0.21	14182.54	3.66			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3877	100.00	13197.89	3.40	811.03	0.21	14182.54	3.66			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:05:00	Car	1780	100.00	5706.91	3.21	366.29	0.21	6131.25	3.44			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1780	100.00	5706.91	3.21	366.29	0.21	6131.25	3.44			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:05:00	Car	2178	100.00	4533.91	2.08	379.07	0.17	4736.52	2.17			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2178	100.00	4533.91	2.08	379.07	0.17	4736.52	2.17			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:05:00	Car	21913	100.00	65333.00	2.98	38897.34	1.78	17791.40	0.81			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	21913	100.00	65380.90	2.98	38927.86	1.78	17802.45	0.81			Truck	8	N/A	47.90	5.99	30.52	3.82	11.05	1.38			
US 75 Frontage Rd Southbound	03:05:00	Car	16777	100.00	29174.28	1.74	11089.71	0.66	11736.42	0.70			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	16777	100.00	29208.78	1.74	11105.00	0.66	11749.68	0.70			Truck	14	N/A	34.50	2.46	15.30	1.09	13.26	0.95			
US 75 HOV Northbound	03:05:00	Car	844	100.00	4500.80	5.33	103.57	0.12	4603.74	5.45			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	844	100.00	4500.80	5.33	103.57	0.12	4603.74	5.45			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:05:00	Car	132	100.00	848.40	6.43	32.83	0.25	854.00	6.47			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	132	100.00	848.40	6.43	32.83	0.25	854.00	6.47			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:05:00	Car	13990	100.00	137374.50	9.82	80274.38	5.74	62842.52	4.49			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	13990	100.00	137391.59	9.82	80279.91	5.74	62855.17	4.49			Truck	2	N/A	17.10	8.55	5.54	2.77	12.64	6.32			
US 75 Southbound	03:05:00	Car	10504	100.00	75127.54	7.15	21262.27	2.02	60287.93	5.74			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10504	100.00	75183.63	7.16	21272.88	2.03	60338.85	5.74			Truck	7	N/A	56.10	8.01	10.61	1.52	50.92	7.27			
Entire System	03:10:00	Car	104386	98.51	1038487.75	9.95	441081.16	4.23	442287.81	4.24			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1582	1.49	11952.40	7.56	773.22	0.49	11718.97	7.41			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	105968	100.00	1051205.38	9.92	442133.91	4.17	454327.72	4.29			Truck	34	N/A	764.60	22.49	279.53	8.22	320.91	9.44			
Greenville Ave Northbound	03:10:00	Car	7453	100.00	29431.71	3.95	13892.20	1.86	9748.65	1.31			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7453	100.00	29448.81	3.95	13901.43	1.87	9753.73	1.31			Truck	5	N/A	17.10	3.42	9.24	1.85	5.09	1.02			
Greenville Ave Southbound	03:10:00	Car	4216	100.00	13653.80	3.24	6512.17	1.54	4505.79	1.07			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4216	100.00	13662.50	3.24	6516.98	1.55	4508.23	1.07			Truck	4	N/A	8.70	2.17	4.81	1.20	2.45	0.61			
IH 635 Eastbound	03:10:00	Car	4561	100.00	26264.04	5.76	11627.57	2.55	16653.99	3.65			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4561	100.00	26264.04	5.76	11627.57	2.55	16653.99	3.65			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	03:10:00	Car	3912	100.00	13782.00	3.52	841.02	0.21	14790.54	3.78			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3912	100.00	13782.00	3.52	841.02	0.21	14790.54	3.78			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:10:00	Car	1894	100.00	5981.81	3.16	394.31	0.21	6417.99	3.39			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1894	100.00	5981.81	3.16	394.31	0.21	6417.99	3.39			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:10:00	Car	2253	100.00	4737.90	2.10	451.48	0.20	4902.17	2.18			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2253	100.00	4737.90	2.10	451.48	0.20	4902.17	2.18			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:10:00	Car	22091	100.00	65395.87	2.96	39669.85	1.80	17299.06	0.78			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	22091	100.00	65441.06	2.96	39700.07	1.80	17309.04	0.78			Truck	9	N/A	45.20	5.02	30.22	3.36	9.97	1.11			
US 75 Frontage Rd Southbound	03:10:00	Car	16985	100.00	29089.00	1.71	10834.70	0.64	11862.00	0.70			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	16985	100.00	29125.60	1.71	10850.45	0.64	11876.37	0.70			Truck	15	N/A	36.60	2.44	15.76	1.05	14.37	0.96			
US 75 HOV Northbound	03:10:00	Car	796	100.00	4206.40	5.28	98.43	0.12	4309.91	5.41			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	796	100.00	4206.40	5.28	98.43	0.12	4309.91	5.41			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:10:00	Car	132	100.00	886.40	6.72	34.83	0.26	891.65	6.75			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	132	100.00	886.40	6.72	34.83	0.26	891.65	6.75			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:10:00	Car	14079	100.00	135292.56	9.61	79269.59	5.63	61650.08	4.38			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	14079	100.00	135307.56	9.61	79275.91	5.63	61659.50	4.38			Truck	3	N/A	15.00	5.00	6.31	2.10	9.42	3.14			
US 75 Southbound	03:10:00	Car	10477	100.00	77007.93	7.35	22958.27	2.19	60464.10	5.77			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10477	100.00	77058.12	7.35	22966.12	2.19	60511.74	5.78			Truck	7	N/A	50.20	7.17	7.84	1.12	47.64	6.81			
Entire System	03:15:00	Car	106585	98.53	1061027.38	9.95	452517.66	4.25	448657.03	4.21			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1592	1.47	11706.00	7.35	758.52	0.48	11474.14	7.21			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	108177	100.00	1073478.62	9.92	453563.38	4.19	460434.00	4.26			Truck	25	N/A	745.10	29.80	287.19	11.49	302.83	12.11			
Greenville Ave Northbound	03:15:00	Car	7754	100.00	31980.91	4.12	15412.13	1.99	10340.87	1.33			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7754	100.00	31997.61	4.13	15421.27	1.99	10345.72	1.33			Truck	5	N/A	16.70	3.34	9.14	1.83	4.85	0.97			
Greenville Ave Southbound	03:15:00	Car	4206	100.00	14206.20	3.38	7198.64	1.71	4432.07	1.05			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4206	100.00	14210.80	3.38	7201.90	1.71	4432.93	1.05			Truck	3	N/A	4.60	1.53	3.26	1.09	0.86	0.29			
IH 635 Eastbound	03:15:00	Car	4524	100.00	24578.38	5.43	9775.92	2.16	16819.22	3.72			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4524	100.00	24578.38	5.43	9775.92	2.16	16819.22	3.72			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	03:15:00	Car	3968	100.00	14430.89	3.64	877.68	0.22	15476.47	3.90			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3968	100.00	14430.89	3.64	877.68	0.22	15476.47	3.90			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:15:00	Car	1964	100.00	6117.90	3.12	409.91	0.21	6555.50	3.34			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1964	100.00	6117.90	3.12	409.91	0.21	6555.50	3.34			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:15:00	Car	2239	100.00	4775.60	2.13	611.24	0.27	4757.23	2.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2239	100.00	4775.60	2.13	611.24	0.27	4757.23	2.12			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:15:00	Car	22523	100.00	64641.64	2.87	38842.96	1.72	17290.61	0.77			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	22523	100.00	64673.64	2.87	38864.62	1.73	17297.48	0.77			Truck	10	N/A	32.00	3.20	21.67	2.17	6.87	0.69			
US 75 Frontage Rd Southbound	03:15:00	Car	17330	100.00	29526.78	1.70	10797.44	0.62	12181.50	0.70			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	17330	100.00	29563.17	1.71	10812.34	0.62	12196.30	0.70			Truck	14	N/A	36.40	2.60	14.91	1.06	14.80	1.06			
