			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance				
Entire System	02:55:00	Car	86123	98.44	770996.56	8.95	279177.34	3.24	371498.00	4.31			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1366	1.56	10568.90	7.74	688.98	0.50	10352.26	7.58			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	87489	100.00	782300.56	8.94	280086.22	3.20	382200.62	4.37			Truck	18	N/A	735.10	40.84	219.91	12.22	350.18	19.45			
Greenville Ave Northbound	02:55:00	Car	5971	100.00	16761.30	2.81	6022.35	1.01	6632.80	1.11			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5971	100.00	16781.41	2.81	6029.94	1.01	6640.74	1.11			Truck	8	N/A	20.10	2.51	7.59	0.95	7.94	0.99			
Greenville Ave Southbound	02:55:00	Car	3593	100.00	9319.10	2.59	2933.76	0.82	4058.97	1.13			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3593	100.00	9330.40	2.60	2937.77	0.82	4063.57	1.13			Truck	7	N/A	11.30	1.61	4.01	0.57	4.60	0.66			
IH 635 Eastbound	02:55:00	Car	4622	100.00	40222.37	8.70	25875.84	5.60	16275.77	3.52			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4622	100.00	40222.37	8.70	25875.84	5.60	16275.77	3.52			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	02:55:00	Car	3547	100.00	12213.61	3.44	729.05	0.21	13134.55	3.70			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3547	100.00	12213.61	3.44	729.05	0.21	13134.55	3.70			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	02:55:00	Car	1410	100.00	4266.61	3.03	263.32	0.19	4608.98	3.27			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1410	100.00	4266.61	3.03	263.32	0.19	4608.98	3.27			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	02:55:00	Car	1773	100.00	4806.60	2.71	322.19	0.18	5115.30	2.89			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1773	100.00	4806.60	2.71	322.19	0.18	5115.30	2.89			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	02:55:00	Car	18878	100.00	48051.78	2.55	28210.81	1.49	13271.68	0.70			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	18878	100.00	48075.28	2.55	28216.16	1.49	13283.01	0.70			Truck	8	N/A	23.50	2.94	5.35	0.67	11.33	1.42			
US 75 Frontage Rd Southbound	02:55:00	Car	14009	100.00	29140.70	2.08	13727.52	0.98	9990.53	0.71			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	14009	100.00	29166.40	2.08	13738.44	0.98	10000.50	0.71			Truck	12	N/A	25.70	2.14	10.92	0.91	9.96	0.83			
US 75 HOV Northbound	02:55:00	Car	246	100.00	1763.80	7.17	47.52	0.19	1807.43	7.35			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	246	100.00	1763.80	7.17	47.52	0.19	1807.43	7.35			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	02:55:00	Car	126	100.00	808.80	6.42	28.65	0.23	819.03	6.50			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	126	100.00	808.80	6.42	28.65	0.23	819.03	6.50			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	02:55:00	Car	11063	100.00	77941.68	7.05	24053.88	2.17	61069.24	5.52			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11063	100.00	77969.08	7.05	24063.06	2.18	61089.86	5.52			Truck	3	N/A	27.40	9.13	9.18	3.06	20.62	6.87			
US 75 Southbound	02:55:00	Car	8490	100.00	53848.70	6.34	9647.16	1.14	49985.66	5.89			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8490	100.00	53908.60	6.35	9655.31	1.14	50044.08	5.89			Truck	5	N/A	59.90	11.98	8.15	1.63	58.42	11.68			
Entire System	03:00:00	Car	85780	98.42	775789.25	9.04	285451.00	3.33	370212.38	4.32			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1373	1.58	10797.00	7.86	687.72	0.50	10594.29	7.72			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	87153	100.00	787324.12	9.03	286361.84	3.29	381155.62	4.37			Truck	26	N/A	737.60	28.37	223.11	8.58	349.20	13.43			
Greenville Ave Northbound	03:00:00	Car	5992	100.00	17054.21	2.85	6277.76	1.05	6690.00	1.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5992	100.00	17074.21	2.85	6286.38	1.05	6697.19	1.12			Truck	9	N/A	20.00	2.22	8.62	0.96	7.19	0.80			
Greenville Ave Southbound	03:00:00	Car	3505	100.00	9324.30	2.66	3117.92	0.89	3938.60	1.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3505	100.00	9335.80	2.66	3121.54	0.89	3943.54	1.13			Truck	7	N/A	11.50	1.64	3.62	0.52	4.95	0.71			
IH 635 Eastbound	03:00:00	Car	4522	100.00	40297.48	8.91	26155.85	5.78	16039.11	3.55			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4522	100.00	40297.48	8.91	26155.85	5.78	16039.11	3.55			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	03:00:00	Car	3559	100.00	11896.92	3.34	706.73	0.20	12813.26	3.60			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3559	100.00	11896.92	3.34	706.73	0.20	12813.26	3.60			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:00:00	Car	1402	100.00	4189.71	2.99	260.53	0.19	4522.85	3.23			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1402	100.00	4189.71	2.99	260.53	0.19	4522.85	3.23			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:00:00	Car	1854	100.00	5014.41	2.70	337.42	0.18	5334.80	2.88			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1854	100.00	5014.41	2.70	337.42	0.18	5334.80	2.88			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:00:00	Car	18836	100.00	49475.57	2.63	29492.48	1.57	13356.18	0.71			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	18836	100.00	49502.46	2.63	29498.31	1.57	13369.54	0.71			Truck	12	N/A	26.90	2.24	5.83	0.49	13.36	1.11			
US 75 Frontage Rd Southbound	03:00:00	Car	14066	100.00	30229.63	2.15	14789.35	1.05	10005.06	0.71			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	14066	100.00	30255.53	2.15	14799.59	1.05	10015.67	0.71			Truck	14	N/A	25.90	1.85	10.24	0.73	10.62	0.76			
US 75 HOV Northbound	03:00:00	Car	236	100.00	1675.60	7.10	45.68	0.19	1710.18	7.25			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	236	100.00	1675.60	7.10	45.68	0.19	1710.18	7.25			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:00:00	Car	110	100.00	724.40	6.59	27.16	0.25	733.73	6.67			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	110	100.00	724.40	6.59	27.16	0.25	733.73	6.67			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:00:00	Car	11052	100.00	76604.63	6.93	22908.58	2.07	60898.82	5.51			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11052	100.00	76635.52	6.93	22917.96	2.07	60923.09	5.51			Truck	3	N/A	30.90	10.30	9.38	3.13	24.27	8.09			
US 75 Southbound	03:00:00	Car	8488	100.00	54982.96	6.48	10941.51	1.29	49733.55	5.86			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8488	100.00	55039.16	6.48	10949.75	1.29	49787.75	5.87			Truck	6	N/A	56.20	9.37	8.25	1.37	54.19	9.03			
Entire System	03:05:00	Car	87613	98.41	782660.19	8.93	290562.25	3.32	371269.47	4.24			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1416	1.59	10929.80	7.72	701.24	0.50	10715.61	7.57			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	89029	100.00	794312.81	8.92	291485.44	3.27	382327.62	4.29			Truck	30	N/A	723.00	24.10	221.94	7.40	342.47	11.42			
Greenville Ave Northbound	03:05:00	Car	6024	100.00	16850.61	2.80	6292.34	1.04	6563.67	1.09			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6024	100.00	16871.61	2.80	6301.01	1.05	6571.21	1.09			Truck	7	N/A	21.00	3.00	8.67	1.24	7.54	1.08			
Greenville Ave Southbound	03:05:00	Car	3570	100.00	9285.90	2.60	3075.84	0.86	3919.40	1.10			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3570	100.00	9297.50	2.60	3079.75	0.86	3924.26	1.10			Truck	7	N/A	11.60	1.66	3.92	0.56	4.86	0.69			
IH 635 Eastbound	03:05:00	Car	4501	100.00	40340.25	8.96	26413.94	5.87	15806.32	3.51			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4501	100.00	40341.45	8.96	26414.00	5.87	15807.68	3.51			Truck	1	N/A	1.20	1.20	0.06	0.06	1.36	1.36			
IH 635 Westbound	03:05:00	Car	3585	100.00	11666.41	3.25	685.18	0.19	12568.05	3.51			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3585	100.00	11666.41	3.25	685.18	0.19	12568.05	3.51			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:05:00	Car	1431	100.00	4213.01	2.94	267.35	0.19	4539.06	3.17			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1431	100.00	4213.01	2.94	267.35	0.19	4539.06	3.17			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:05:00	Car	1886	100.00	5165.10	2.74	347.42	0.18	5489.85	2.91			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1886	100.00	5165.10	2.74	347.42	0.18	5489.85	2.91			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:05:00	Car	18951	100.00	51212.35	2.70	31077.73	1.64	13445.98	0.71			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	18951	100.00	51238.74	2.70	31083.55	1.64	13459.00	0.71			Truck	12	N/A	26.40	2.20	5.82	0.48	13.01	1.08			
US 75 Frontage Rd Southbound	03:05:00	Car	14112	100.00	30547.40	2.16	15381.46	1.09	9832.64	0.70			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	14112	100.00	30576.29	2.17	15391.36	1.09	9845.55	0.70			Truck	12	N/A	28.90	2.41	9.90	0.82	12.91	1.08			
US 75 HOV Northbound	03:05:00	Car	216	100.00	1591.20	7.37	44.59	0.21	1622.19	7.51			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	216	100.00	1591.20	7.37	44.59	0.21	1622.19	7.51			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:05:00	Car	100	100.00	689.20	6.89	25.84	0.26	695.98	6.96			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	100	100.00	689.20	6.89	25.84	0.26	695.98	6.96			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:05:00	Car	11046	100.00	75016.61	6.79	21000.34	1.90	61263.13	5.55			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11046	100.00	75052.61	6.79	21008.28	1.90	61294.91	5.55			Truck	5	N/A	36.00	7.20	7.93	1.59	31.78	6.36			
US 75 Southbound	03:05:00	Car	8409	100.00	56425.71	6.71	12328.51	1.47	49729.59	5.91			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8409	100.00	56476.41	6.72	12335.50	1.47	49778.75	5.92			Truck	7	N/A	50.70	7.24	6.99	1.00	49.16	7.02			
Entire System	03:10:00	Car	88817	98.41	795380.38	8.96	293791.44	3.31	377420.41	4.25			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1431	1.59	10954.70	7.66	692.98	0.48	10749.86	7.51			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	90248	100.00	807036.94	8.94	294704.22	3.27	388501.38	4.30			Truck	35	N/A	701.60	20.05	219.80	6.28	331.34	9.47			
Greenville Ave Northbound	03:10:00	Car	6157	100.00	16969.91	2.76	6143.64	1.00	6734.93	1.09			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6157	100.00	16988.51	2.76	6150.51	1.00	6742.18	1.10			Truck	7	N/A	18.60	2.66	6.87	0.98	7.25	1.04			
Greenville Ave Southbound	03:10:00	Car	3635	100.00	9076.20	2.50	3026.18	0.83	3816.68	1.05			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3635	100.00	9085.00	2.50	3029.62	0.83	3820.12	1.05			Truck	6	N/A	8.80	1.47	3.44	0.57	3.44	0.57			
IH 635 Eastbound	03:10:00	Car	4534	100.00	39441.57	8.70	25418.83	5.61	15917.49	3.51			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4534	100.00	39447.77	8.70	25420.27	5.61	15922.85	3.51			Truck	1	N/A	6.20	6.20	1.44	1.44	5.36	5.36			
IH 635 Westbound	03:10:00	Car	3646	100.00	11855.32	3.25	690.04	0.19	12768.68	3.50			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3646	100.00	11855.32	3.25	690.04	0.19	12768.68	3.50			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:10:00	Car	1512	100.00	4399.61	2.91	276.24	0.18	4751.94	3.14			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1512	100.00	4399.61	2.91	276.24	0.18	4751.94	3.14			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:10:00	Car	1943	100.00	5377.80	2.77	363.40	0.19	5715.63	2.94			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1943	100.00	5377.80	2.77	363.40	0.19	5715.63	2.94			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:10:00	Car	19088	100.00	52459.30	2.75	32175.66	1.69	13542.29	0.71			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	19088	100.00	52481.40	2.75	32181.59	1.69	13552.60	0.71			Truck	12	N/A	22.10	1.84	5.93	0.49	10.31	0.86			
US 75 Frontage Rd Southbound	03:10:00	Car	14259	100.00	30132.62	2.11	15201.53	1.07	9678.31	0.68			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	14259	100.00	30160.51	2.12	15209.83	1.07	9691.61	0.68			Truck	13	N/A	27.90	2.15	8.30	0.64	13.30	1.02			
US 75 HOV Northbound	03:10:00	Car	196	100.00	1528.60	7.80	42.21	0.22	1548.55	7.90			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	196	100.00	1528.60	7.80	42.21	0.22	1548.55	7.90			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:10:00	Car	96	100.00	615.60	6.41	23.01	0.24	622.27	6.48			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	96	100.00	615.60	6.41	23.01	0.24	622.27	6.48			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:10:00	Car	11090	100.00	73717.70	6.65	19743.95	1.78	61193.16	5.52			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11090	100.00	73757.10	6.65	19753.84	1.78	61226.43	5.52			Truck	6	N/A	39.40	6.57	9.89	1.65	33.27	5.55			
US 75 Southbound	03:10:00	Car	8346	100.00	57602.03	6.90	13156.57	1.58	50091.59	6.00			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8346	100.00	57650.34	6.91	13164.39	1.58	50137.11	6.01			Truck	7	N/A	48.30	6.90	7.81	1.12	45.52	6.50			
Entire System	03:15:00	Car	90497	98.47	806121.19	8.91	295840.88	3.27	382715.78	4.23			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1406	1.53	10856.00	7.72	652.58	0.46	10685.73	7.60			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	91903	100.00	817661.50	8.90	296711.59	3.23	393722.16	4.28			Truck	32	N/A	684.20	21.38	218.16	6.82	320.79	10.02			
Greenville Ave Northbound	03:15:00	Car	6192	100.00	17727.01	2.86	6422.16	1.04	7000.66	1.13			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6192	100.00	17749.11	2.87	6432.03	1.04	7008.14	1.13			Truck	6	N/A	22.10	3.68	9.87	1.64	7.48	1.25			
Greenville Ave Southbound	03:15:00	Car	3608	100.00	8582.30	2.38	2802.08	0.78	3654.27	1.01			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3608	100.00	8597.50	2.38	2806.98	0.78	3660.77	1.01			Truck	8	N/A	15.20	1.90	4.90	0.61	6.50	0.81			
IH 635 Eastbound	03:15:00	Car	4585	100.00	37400.49	8.16	23380.68	5.10	15914.78	3.47			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4585	100.00	37411.39	8.16	23385.75	5.10	15921.30	3.47			Truck	1	N/A	10.90	10.90	5.08	5.08	6.51	6.51			
IH 635 Westbound	03:15:00	Car	3677	100.00	12150.61	3.30	712.24	0.19	13080.56	3.56			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3677	100.00	12150.61	3.30	712.24	0.19	13080.56	3.56			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:15:00	Car	1598	100.00	4671.61	2.92	295.97	0.19	5036.05	3.15			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1598	100.00	4671.61	2.92	295.97	0.19	5036.05	3.15			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:15:00	Car	1980	100.00	5608.70	2.83	383.84	0.19	5956.71	3.01			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1980	100.00	5608.70	2.83	383.84	0.19	5956.71	3.01			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:15:00	Car	19449	100.00	53193.11	2.74	32816.77	1.69	13614.72	0.70			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	19449	100.00	53217.50	2.74	32823.50	1.69	13625.87	0.70			Truck	11	N/A	24.40	2.22	6.73	0.61	11.14	1.01			
