			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance				
US 75 Northbound	03:30:00	Car	14246	100.00	136071.62	9.55	78891.34	5.54	62756.39	4.41			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	14246	100.00	136096.03	9.55	78903.30	5.54	62769.93	4.41			Truck	2	N/A	24.40	12.20	11.97	5.98	13.54	6.77			
US 75 Southbound	03:30:00	Car	10249	100.00	82334.16	8.03	28413.65	2.77	60051.14	5.86			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10249	100.00	82396.07	8.04	28426.77	2.77	60105.46	5.86			Truck	7	N/A	61.90	8.84	13.11	1.87	54.33	7.76			
Entire System	03:35:00	Car	114745	98.73	1145167.88	9.98	488782.75	4.26	478636.97	4.17			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1476	1.27	10776.19	7.30	652.60	0.44	10611.04	7.19			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	116221	100.00	1156634.25	9.95	489711.72	4.21	489530.59	4.21			Truck	29	N/A	689.70	23.78	276.35	9.53	282.37	9.74			
Greenville Ave Northbound	03:35:00	Car	8258	100.00	32260.39	3.91	16318.38	1.98	9924.98	1.20			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8258	100.00	32273.29	3.91	16322.88	1.98	9929.88	1.20			Truck	5	N/A	12.90	2.58	4.50	0.90	4.90	0.98			
Greenville Ave Southbound	03:35:00	Car	4591	100.00	12168.71	2.65	5439.76	1.18	4278.31	0.93			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4591	100.00	12177.31	2.65	5442.96	1.19	4281.63	0.93			Truck	5	N/A	8.60	1.72	3.21	0.64	3.32	0.66			
IH 635 Eastbound	03:35:00	Car	4265	100.00	26869.32	6.30	11743.28	2.75	17180.35	4.03			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4265	100.00	26880.22	6.30	11749.42	2.75	17185.65	4.03			Truck	1	N/A	10.90	10.90	6.14	6.14	5.30	5.30			
IH 635 Westbound	03:35:00	Car	3838	100.00	14211.22	3.70	873.75	0.23	15259.76	3.98			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3838	100.00	14211.22	3.70	873.75	0.23	15259.76	3.98			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:35:00	Car	2334	100.00	6774.31	2.90	529.21	0.23	7179.78	3.08			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2334	100.00	6774.31	2.90	529.21	0.23	7179.78	3.08			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:35:00	Car	2379	100.00	4982.41	2.09	463.79	0.19	5164.20	2.17			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2379	100.00	4982.41	2.09	463.79	0.19	5164.20	2.17			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:35:00	Car	24921	100.00	72743.69	2.92	43639.75	1.75	19261.96	0.77			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	24921	100.00	72765.99	2.92	43648.56	1.75	19270.94	0.77			Truck	11	N/A	22.30	2.03	8.81	0.80	8.98	0.82			
US 75 Frontage Rd Southbound	03:35:00	Car	18165	100.00	32843.08	1.81	13760.52	0.76	12416.72	0.68			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	18165	100.00	32877.98	1.81	13773.11	0.76	12431.78	0.68			Truck	16	N/A	34.90	2.18	12.59	0.79	15.06	0.94			
US 75 HOV Northbound	03:35:00	Car	698	100.00	3677.00	5.27	85.63	0.12	3749.98	5.37			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	698	100.00	3677.00	5.27	85.63	0.12	3749.98	5.37			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:35:00	Car	110	100.00	520.00	4.73	16.67	0.15	530.56	4.82			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	110	100.00	520.00	4.73	16.67	0.15	530.56	4.82			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:35:00	Car	14710	100.00	136564.36	9.28	78527.58	5.34	63721.56	4.33			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	14710	100.00	136588.77	9.29	78539.55	5.34	63735.10	4.33			Truck	2	N/A	24.40	12.20	11.97	5.98	13.54	6.77			
US 75 Southbound	03:35:00	Car	10544	100.00	83692.73	7.94	29068.18	2.76	60744.95	5.76			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10544	100.00	83752.54	7.94	29082.01	2.76	60795.95	5.77			Truck	5	N/A	59.80	11.96	13.83	2.77	50.99	10.20			
Entire System	03:40:00	Car	115771	98.74	1153514.38	9.96	491679.47	4.25	482119.19	4.16			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1477	1.26	10506.99	7.11	684.50	0.46	10294.70	6.97			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	117248	100.00	1164639.88	9.93	492616.50	4.20	492663.41	4.20			Truck	27	N/A	617.70	22.88	252.52	9.35	249.57	9.24			
Greenville Ave Northbound	03:40:00	Car	8358	100.00	31216.27	3.73	15500.53	1.85	9781.96	1.17			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8358	100.00	31226.37	3.74	15505.08	1.86	9785.27	1.17			Truck	4	N/A	10.10	2.53	4.55	1.14	3.31	0.83			
Greenville Ave Southbound	03:40:00	Car	4643	100.00	11553.20	2.49	4741.68	1.02	4343.04	0.94			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4643	100.00	11560.80	2.49	4744.51	1.02	4346.04	0.94			Truck	4	N/A	7.60	1.90	2.84	0.71	3.00	0.75			
IH 635 Eastbound	03:40:00	Car	4336	100.00	29084.30	6.71	13869.40	3.20	17292.21	3.99			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4336	100.00	29090.20	6.71	13872.02	3.20	17295.91	3.99			Truck	1	N/A	5.90	5.90	2.62	2.62	3.69	3.69			
IH 635 Westbound	03:40:00	Car	3739	100.00	13293.51	3.56	786.60	0.21	14334.21	3.83			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3739	100.00	13293.51	3.56	786.60	0.21	14334.21	3.83			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:40:00	Car	2361	100.00	6887.01	2.92	550.94	0.23	7295.38	3.09			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2361	100.00	6887.01	2.92	550.94	0.23	7295.38	3.09			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:40:00	Car	2425	100.00	5018.61	2.07	405.06	0.17	5271.41	2.17			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2425	100.00	5018.61	2.07	405.06	0.17	5271.41	2.17			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:40:00	Car	25220	100.00	72332.90	2.87	42503.18	1.69	19784.34	0.78			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	25220	100.00	72350.70	2.87	42509.50	1.69	19791.98	0.78			Truck	10	N/A	17.80	1.78	6.32	0.63	7.64	0.76			
US 75 Frontage Rd Southbound	03:40:00	Car	18350	100.00	32491.08	1.77	13481.53	0.73	12374.03	0.67			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	18350	100.00	32523.38	1.77	13494.84	0.74	12386.81	0.68			Truck	14	N/A	32.30	2.31	13.32	0.95	12.78	0.91			
US 75 HOV Northbound	03:40:00	Car	684	100.00	3718.20	5.44	88.93	0.13	3784.21	5.53			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	684	100.00	3718.20	5.44	88.93	0.13	3784.21	5.53			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:40:00	Car	100	100.00	556.20	5.56	16.99	0.17	562.47	5.62			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	100	100.00	556.20	5.56	16.99	0.17	562.47	5.62			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:40:00	Car	14813	100.00	136956.81	9.25	78140.57	5.28	64543.36	4.36			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	14813	100.00	136983.70	9.25	78154.23	5.28	64557.79	4.36			Truck	4	N/A	26.90	6.73	13.65	3.41	14.42	3.61			
US 75 Southbound	03:40:00	Car	10513	100.00	84734.56	8.06	29739.73	2.83	61101.17	5.81			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10513	100.00	84787.66	8.07	29754.42	2.83	61143.63	5.82			Truck	6	N/A	53.10	8.85	14.69	2.45	42.47	7.08			
Entire System	03:45:00	Car	115852	98.72	1159858.00	10.01	493467.62	4.26	485249.53	4.19			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1497	1.28	10473.90	7.00	677.10	0.45	10268.47	6.86			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	117349	100.00	1170896.25	9.98	494375.00	4.21	495741.50	4.22			Truck	32	N/A	563.80	17.62	230.28	7.20	223.57	6.99			
Greenville Ave Northbound	03:45:00	Car	8285	100.00	30118.71	3.64	14955.22	1.81	9426.73	1.14			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8285	100.00	30125.20	3.64	14957.04	1.81	9429.64	1.14			Truck	3	N/A	6.50	2.17	1.82	0.61	2.90	0.97			
Greenville Ave Southbound	03:45:00	Car	4603	100.00	10756.10	2.34	4004.15	0.87	4310.98	0.94			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4603	100.00	10772.40	2.34	4008.64	0.87	4318.43	0.94			Truck	5	N/A	16.30	3.26	4.49	0.90	7.45	1.49			
IH 635 Eastbound	03:45:00	Car	4332	100.00	31233.32	7.21	15776.92	3.64	17556.44	4.05			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4332	100.00	31234.22	7.21	15777.03	3.64	17557.36	4.05			Truck	1	N/A	0.90	0.90	0.12	0.12	0.92	0.92			
IH 635 Westbound	03:45:00	Car	3560	100.00	12830.51	3.60	755.93	0.21	13809.99	3.88			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3560	100.00	12830.51	3.60	755.93	0.21	13809.99	3.88			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:45:00	Car	2319	100.00	6922.11	2.98	561.64	0.24	7309.62	3.15			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2319	100.00	6922.11	2.98	561.64	0.24	7309.62	3.15			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:45:00	Car	2345	100.00	4944.31	2.11	386.00	0.16	5209.70	2.22			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2345	100.00	4944.31	2.11	386.00	0.16	5209.70	2.22			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:45:00	Car	25079	100.00	70359.61	2.81	40207.86	1.60	20040.27	0.80			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	25079	100.00	70376.31	2.81	40214.68	1.60	20047.01	0.80			Truck	13	N/A	16.70	1.28	6.83	0.53	6.74	0.52			
US 75 Frontage Rd Southbound	03:45:00	Car	18136	100.00	32299.92	1.78	13373.37	0.74	12308.05	0.68			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	18136	100.00	32333.52	1.78	13386.66	0.74	12321.78	0.68			Truck	14	N/A	33.60	2.40	13.29	0.95	13.73	0.98			
US 75 HOV Northbound	03:45:00	Car	704	100.00	3793.60	5.39	88.71	0.13	3857.32	5.48			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	704	100.00	3793.60	5.39	88.71	0.13	3857.31	5.48			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:45:00	Car	106	100.00	606.40	5.72	18.65	0.18	612.54	5.78			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	106	100.00	606.40	5.72	18.65	0.18	612.54	5.78			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:45:00	Car	14720	100.00	139137.30	9.45	79337.56	5.39	65595.96	4.46			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	14720	100.00	139158.69	9.45	79350.29	5.39	65605.40	4.46			Truck	4	N/A	21.40	5.35	12.73	3.18	9.44	2.36			
US 75 Southbound	03:45:00	Car	10423	100.00	85480.72	8.20	30403.46	2.92	61185.38	5.87			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10423	100.00	85520.31	8.20	30417.67	2.92	61213.29	5.87			Truck	4	N/A	39.60	9.90	14.21	3.55	27.91	6.98			
Entire System	03:50:00	Car	115712	98.72	1162958.00	10.05	494913.97	4.28	486337.81	4.20			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1503	1.28	10588.89	7.05	699.70	0.47	10364.52	6.90			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	117215	100.00	1174012.00	10.02	495797.28	4.23	496888.28	4.24			Truck	30	N/A	464.20	15.47	183.62	6.12	185.73	6.19			
Greenville Ave Northbound	03:50:00	Car	8452	100.00	30002.40	3.55	15019.04	1.78	9303.86	1.10			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8452	100.00	30004.70	3.55	15019.32	1.78	9305.24	1.10			Truck	3	N/A	2.30	0.77	0.27	0.09	1.38	0.46			
Greenville Ave Southbound	03:50:00	Car	4456	100.00	10517.60	2.36	3638.28	0.82	4367.77	0.98			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4456	100.00	10534.90	2.36	3644.33	0.82	4374.68	0.98			Truck	5	N/A	17.30	3.46	6.05	1.21	6.91	1.38			
IH 635 Eastbound	03:50:00	Car	4353	100.00	32710.12	7.51	17473.33	4.01	17331.20	3.98			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4353	100.00	32710.12	7.51	17473.33	4.01	17331.20	3.98			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	03:50:00	Car	3504	100.00	12490.01	3.56	730.65	0.21	13446.64	3.84			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3504	100.00	12490.01	3.56	730.65	0.21	13446.64	3.84			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:50:00	Car	2347	100.00	7159.31	3.05	571.77	0.24	7575.60	3.23			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2347	100.00	7159.31	3.05	571.77	0.24	7575.60	3.23			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:50:00	Car	2309	100.00	5082.51	2.20	412.69	0.18	5323.43	2.31			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2309	100.00	5082.51	2.20	412.69	0.18	5323.43	2.31			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:50:00	Car	25061	100.00	69623.57	2.78	38729.72	1.55	20548.94	0.82			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	25061	100.00	69637.88	2.78	38734.13	1.55	20555.72	0.82			Truck	11	N/A	14.30	1.30	4.41	0.40	6.78	0.62			
US 75 Frontage Rd Southbound	03:50:00	Car	18161	100.00	32766.53	1.80	13620.49	0.75	12460.31	0.69			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	18161	100.00	32798.12	1.81	13633.65	0.75	12472.65	0.69			Truck	13	N/A	31.60	2.43	13.16	1.01	12.34	0.95			
US 75 HOV Northbound	03:50:00	Car	734	100.00	3819.60	5.20	88.57	0.12	3919.13	5.34			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	734	100.00	3819.60	5.20	88.57	0.12	3919.13	5.34			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:50:00	Car	108	100.00	673.00	6.23	20.42	0.19	677.65	6.27			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	108	100.00	673.00	6.23	20.42	0.19	677.65	6.27			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:50:00	Car	14705	100.00	141041.05	9.59	81289.81	5.53	65548.21	4.46			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	14705	100.00	141051.55	9.59	81296.09	5.53	65552.78	4.46			Truck	2	N/A	10.50	5.25	6.28	3.14	4.57	2.29			
US 75 Southbound	03:50:00	Car	10332	100.00	85684.61	8.29	30669.29	2.97	61074.45	5.91			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10332	100.00	85715.61	8.30	30680.43	2.97	61096.23	5.91			Truck	2	N/A	31.00	15.50	11.14	5.57	21.78	10.89			
Entire System	03:55:00	Car	115517	98.69	1163455.38	10.07	496030.41	4.29	486895.12	4.21			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1531	1.31	10838.10	7.08	702.20	0.46	10621.10	6.94			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	117048	100.00	1174707.88	10.04	496901.72	4.25	497678.84	4.25			Truck	23	N/A	413.80	17.99	169.13	7.35	162.61	7.07			
Greenville Ave Northbound	03:55:00	Car	8576	100.00	30806.30	3.59	15808.13	1.84	9315.24	1.09			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8576	100.00	30807.70	3.59	15808.29	1.84	9316.02	1.09			Truck	1	N/A	1.40	1.40	0.16	0.16	0.78	0.78			
Greenville Ave Southbound	03:55:00	Car	4336	100.00	10770.99	2.48	3682.67	0.85	4489.31	1.04			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4336	100.00	10786.39	2.49	3687.89	0.85	4495.56	1.04			Truck	4	N/A	15.40	3.85	5.22	1.30	6.25	1.56			
IH 635 Eastbound	03:55:00	Car	4426	100.00	33267.38	7.52	18263.72	4.13	17030.15	3.85			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4426	100.00	33267.38	7.52	18263.72	4.13	17030.15	3.85			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	03:55:00	Car	3503	100.00	12583.20	3.59	735.94	0.21	13545.18	3.87			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3503	100.00	12583.20	3.59	735.94	0.21	13545.18	3.87			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:55:00	Car	2331	100.00	7327.81	3.14	580.08	0.25	7747.69	3.32			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2331	100.00	7327.81	3.14	580.08	0.25	7747.69	3.32			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
