			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance				
SH 190 Westbound	03:05:00	Car	1661	100.00	4159.80	2.50	283.06	0.17	4428.16	2.67			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1661	100.00	4159.80	2.50	283.06	0.17	4428.16	2.67			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:05:00	Car	19875	100.00	55261.82	2.78	30107.42	1.51	16856.68	0.85			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	19875	100.00	55275.43	2.78	30111.28	1.52	16863.09	0.85			Truck	9	N/A	13.60	1.51	3.86	0.43	6.41	0.71			
US 75 Frontage Rd Southbound	03:05:00	Car	16065	100.00	27020.07	1.68	10037.90	0.62	11104.49	0.69			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	16065	100.00	27047.17	1.68	10043.92	0.63	11119.15	0.69			Truck	13	N/A	27.10	2.08	6.02	0.46	14.66	1.13			
US 75 HOV Northbound	03:05:00	Car	406	100.00	2731.40	6.73	75.29	0.19	2781.62	6.85			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	406	100.00	2731.40	6.73	75.29	0.19	2781.62	6.85			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:05:00	Car	142	100.00	956.60	6.74	32.94	0.23	972.11	6.85			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	142	100.00	956.60	6.74	32.94	0.23	972.11	6.85			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:05:00	Car	12591	100.00	155121.11	12.32	110952.84	8.81	48927.52	3.89			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	12591	100.00	155154.81	12.32	110973.63	8.81	48941.52	3.89			Truck	3	N/A	33.70	11.23	20.80	6.93	14.00	4.67			
US 75 Southbound	03:05:00	Car	10694	100.00	81398.18	7.61	24514.35	2.29	63204.03	5.91			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10694	100.00	81448.38	7.62	24527.49	2.29	63245.33	5.91			Truck	6	N/A	50.20	8.37	13.14	2.19	41.30	6.88			
Entire System	03:10:00	Car	102312	98.23	1032698.94	10.09	460276.38	4.50	421005.19	4.11			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1839	1.77	16687.49	9.07	969.76	0.53	16445.27	8.94			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	104151	100.00	1050190.00	10.08	461572.12	4.43	437767.94	4.20			Truck	34	N/A	803.40	23.63	326.00	9.59	317.46	9.34			
Greenville Ave Northbound	03:10:00	Car	7539	100.00	28703.29	3.81	13317.77	1.77	9683.20	1.28			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7539	100.00	28726.29	3.81	13329.08	1.77	9690.68	1.29			Truck	10	N/A	23.00	2.30	11.30	1.13	7.49	0.75			
Greenville Ave Southbound	03:10:00	Car	3882	100.00	10286.80	2.65	3010.44	0.78	4620.08	1.19			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3882	100.00	10294.60	2.65	3013.57	0.78	4623.06	1.19			Truck	5	N/A	7.80	1.56	3.13	0.63	2.98	0.60			
IH 635 Eastbound	03:10:00	Car	4828	100.00	24935.46	5.16	9367.22	1.94	17746.96	3.68			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4828	100.00	24941.96	5.17	9368.01	1.94	17753.47	3.68			Truck	1	N/A	6.50	6.50	0.79	0.79	6.51	6.51			
IH 635 Westbound	03:10:00	Car	3797	100.00	13985.40	3.68	841.38	0.22	15024.25	3.96			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3797	100.00	13985.40	3.68	841.38	0.22	15024.25	3.96			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:10:00	Car	1579	100.00	4526.11	2.87	289.20	0.18	4877.49	3.09			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1579	100.00	4526.11	2.87	289.20	0.18	4877.49	3.09			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:10:00	Car	1677	100.00	4345.90	2.59	294.78	0.18	4626.20	2.76			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1677	100.00	4345.90	2.59	294.78	0.18	4626.20	2.76			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:10:00	Car	19662	100.00	55983.02	2.85	30902.79	1.57	16791.95	0.85			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	19662	100.00	55997.83	2.85	30907.49	1.57	16798.64	0.85			Truck	9	N/A	14.80	1.64	4.70	0.52	6.69	0.74			
US 75 Frontage Rd Southbound	03:10:00	Car	16238	100.00	27092.48	1.67	9927.39	0.61	11234.49	0.69			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	16238	100.00	27127.58	1.67	9937.02	0.61	11252.06	0.69			Truck	13	N/A	35.10	2.70	9.63	0.74	17.57	1.35			
US 75 HOV Northbound	03:10:00	Car	434	100.00	2913.00	6.71	81.14	0.19	2956.52	6.81			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	434	100.00	2913.00	6.71	81.14	0.19	2956.52	6.81			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:10:00	Car	150	100.00	976.00	6.51	32.15	0.21	986.23	6.57			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	150	100.00	976.00	6.51	32.15	0.21	986.23	6.57			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:10:00	Car	12487	100.00	156844.80	12.56	111811.91	8.95	49553.69	3.97			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	12487	100.00	156878.48	12.56	111832.29	8.96	49568.14	3.97			Truck	3	N/A	33.70	11.23	20.39	6.80	14.45	4.82			
US 75 Southbound	03:10:00	Car	10510	100.00	81340.32	7.74	25410.53	2.42	62126.00	5.91			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10510	100.00	81385.23	7.74	25422.26	2.42	62163.07	5.91			Truck	6	N/A	44.90	7.48	11.73	1.96	37.07	6.18			
Entire System	03:15:00	Car	104407	98.21	1062152.50	10.17	475896.47	4.56	430132.88	4.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1900	1.79	16669.60	8.77	946.48	0.50	16455.07	8.66			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	106307	100.00	1079607.75	10.16	477181.03	4.49	446885.91	4.20			Truck	32	N/A	785.80	24.56	338.11	10.57	297.83	9.31			
Greenville Ave Northbound	03:15:00	Car	7895	100.00	31702.10	4.02	15382.27	1.95	10230.09	1.30			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7895	100.00	31723.90	4.02	15390.48	1.95	10238.80	1.30			Truck	6	N/A	21.80	3.63	8.21	1.37	8.71	1.45			
Greenville Ave Southbound	03:15:00	Car	3957	100.00	10270.30	2.60	2964.42	0.75	4635.73	1.17			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3957	100.00	10275.40	2.60	2967.86	0.75	4636.65	1.17			Truck	5	N/A	5.10	1.02	3.44	0.69	0.92	0.18			
IH 635 Eastbound	03:15:00	Car	4498	100.00	24857.19	5.53	9205.78	2.05	17845.44	3.97			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4498	100.00	24863.69	5.53	9206.57	2.05	17851.96	3.97			Truck	1	N/A	6.50	6.50	0.79	0.79	6.51	6.51			
IH 635 Westbound	03:15:00	Car	3822	100.00	14267.69	3.73	850.24	0.22	15320.69	4.01			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3822	100.00	14267.69	3.73	850.24	0.22	15320.69	4.01			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:15:00	Car	1698	100.00	4997.71	2.94	321.60	0.19	5379.01	3.17			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1698	100.00	4997.71	2.94	321.60	0.19	5379.01	3.17			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:15:00	Car	1720	100.00	4391.30	2.55	295.73	0.17	4671.19	2.72			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1720	100.00	4391.30	2.55	295.73	0.17	4671.19	2.72			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:15:00	Car	19749	100.00	57124.41	2.89	31984.61	1.62	16812.87	0.85			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	19749	100.00	57142.21	2.89	31992.09	1.62	16819.40	0.85			Truck	9	N/A	17.80	1.98	7.48	0.83	6.52	0.72			
US 75 Frontage Rd Southbound	03:15:00	Car	16355	100.00	28439.88	1.74	10650.01	0.65	11658.00	0.71			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	16355	100.00	28476.18	1.74	10661.49	0.65	11675.08	0.71			Truck	13	N/A	36.30	2.79	11.48	0.88	17.08	1.31			
US 75 HOV Northbound	03:15:00	Car	458	100.00	2983.00	6.51	81.16	0.18	3041.17	6.64			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	458	100.00	2983.00	6.51	81.16	0.18	3041.17	6.64			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:15:00	Car	132	100.00	913.40	6.92	29.76	0.23	927.60	7.03			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	132	100.00	913.40	6.92	29.76	0.23	927.60	7.03			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:15:00	Car	12741	100.00	158923.33	12.47	112638.35	8.84	50831.23	3.99			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	12741	100.00	158957.02	12.48	112657.24	8.84	50847.39	3.99			Truck	3	N/A	33.70	11.23	18.89	6.30	16.17	5.39			
US 75 Southbound	03:15:00	Car	10282	100.00	81878.49	7.96	26496.57	2.58	61437.95	5.98			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10282	100.00	81925.30	7.97	26508.92	2.58	61476.16	5.98			Truck	7	N/A	46.80	6.69	12.35	1.76	38.21	5.46			
Entire System	03:20:00	Car	106737	98.23	1091563.00	10.23	493365.25	4.62	437518.31	4.10			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1924	1.77	16531.30	8.59	978.21	0.51	16272.49	8.46			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	108661	100.00	1108918.62	10.21	494689.75	4.55	454106.94	4.18			Truck	30	N/A	824.00	27.47	346.27	11.54	316.22	10.54			
Greenville Ave Northbound	03:20:00	Car	7934	100.00	35289.51	4.45	18462.74	2.33	10497.63	1.32			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7934	100.00	35311.32	4.45	18471.43	2.33	10506.00	1.32			Truck	6	N/A	21.80	3.63	8.68	1.45	8.37	1.39			
Greenville Ave Southbound	03:20:00	Car	4005	100.00	10426.01	2.60	2970.59	0.74	4730.31	1.18			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4005	100.00	10437.30	2.61	2973.96	0.74	4735.16	1.18			Truck	5	N/A	11.30	2.26	3.37	0.67	4.85	0.97			
IH 635 Eastbound	03:20:00	Car	4593	100.00	26394.70	5.75	10284.88	2.24	18358.75	4.00			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4593	100.00	26401.20	5.75	10285.67	2.24	18365.26	4.00			Truck	1	N/A	6.50	6.50	0.79	0.79	6.51	6.51			
IH 635 Westbound	03:20:00	Car	3728	100.00	13982.59	3.75	835.49	0.22	15017.23	4.03			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3728	100.00	13982.59	3.75	835.49	0.22	15017.23	4.03			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:20:00	Car	1762	100.00	5381.21	3.05	349.39	0.20	5786.52	3.28			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1762	100.00	5381.21	3.05	349.39	0.20	5786.52	3.28			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:20:00	Car	1803	100.00	4531.40	2.51	303.67	0.17	4820.01	2.67			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1803	100.00	4531.40	2.51	303.67	0.17	4820.01	2.67			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:20:00	Car	19950	100.00	59207.68	2.97	33554.47	1.68	17141.07	0.86			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	19950	100.00	59241.68	2.97	33571.09	1.68	17152.12	0.86			Truck	9	N/A	34.00	3.78	16.62	1.85	11.05	1.23			
US 75 Frontage Rd Southbound	03:20:00	Car	16513	100.00	30816.20	1.87	12141.63	0.74	12218.29	0.74			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	16513	100.00	30858.20	1.87	12157.28	0.74	12236.45	0.74			Truck	15	N/A	42.00	2.80	15.65	1.04	18.16	1.21			
US 75 HOV Northbound	03:20:00	Car	478	100.00	2957.20	6.19	77.60	0.16	3006.71	6.29			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	478	100.00	2957.20	6.19	77.60	0.16	3006.71	6.29			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:20:00	Car	118	100.00	874.00	7.41	28.51	0.24	888.78	7.53			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	118	100.00	874.00	7.41	28.51	0.24	888.78	7.53			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:20:00	Car	12861	100.00	160831.67	12.51	114013.62	8.87	51395.64	4.00			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	12861	100.00	160860.38	12.51	114027.25	8.87	51412.04	4.00			Truck	3	N/A	28.70	9.57	13.64	4.55	16.40	5.47			
US 75 Southbound	03:20:00	Car	10179	100.00	82250.40	8.08	27210.46	2.67	60950.66	5.99			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10179	100.00	82296.60	8.08	27222.28	2.67	60988.55	5.99			Truck	6	N/A	46.20	7.70	11.82	1.97	37.90	6.32			
Entire System	03:25:00	Car	108550	98.26	1120070.12	10.32	510415.22	4.70	444940.25	4.10			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1926	1.74	16190.09	8.41	945.05	0.49	15964.11	8.29			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	110476	100.00	1137077.50	10.29	511699.00	4.63	461221.22	4.17			Truck	28	N/A	817.20	29.19	338.78	12.10	316.82	11.31			
Greenville Ave Northbound	03:25:00	Car	7931	100.00	37509.00	4.73	20839.52	2.63	10392.83	1.31			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7931	100.00	37531.71	4.73	20848.90	2.63	10401.42	1.31			Truck	6	N/A	22.70	3.78	9.38	1.56	8.59	1.43			
Greenville Ave Southbound	03:25:00	Car	4122	100.00	10980.10	2.66	3105.37	0.75	5010.67	1.22			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4122	100.00	10999.40	2.67	3111.06	0.75	5019.31	1.22			Truck	5	N/A	19.30	3.86	5.69	1.14	8.65	1.73			
IH 635 Eastbound	03:25:00	Car	4541	100.00	27170.89	5.98	10552.62	2.32	18929.02	4.17			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4541	100.00	27177.39	5.98	10553.41	2.32	18935.53	4.17			Truck	1	N/A	6.50	6.50	0.79	0.79	6.51	6.51			
IH 635 Westbound	03:25:00	Car	3649	100.00	13653.90	3.74	810.65	0.22	14680.03	4.02			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3649	100.00	13653.90	3.74	810.65	0.22	14680.03	4.02			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:25:00	Car	1831	100.00	5717.30	3.12	374.52	0.20	6141.98	3.35			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1831	100.00	5717.30	3.12	374.52	0.20	6141.98	3.35			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:25:00	Car	1861	100.00	4511.50	2.42	299.04	0.16	4800.54	2.58			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1861	100.00	4511.50	2.42	299.04	0.16	4800.54	2.58			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:25:00	Car	20422	100.00	62679.79	3.07	37235.07	1.82	17021.95	0.83			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	20422	100.00	62725.38	3.07	37261.99	1.82	17033.83	0.83			Truck	10	N/A	45.60	4.56	26.93	2.69	11.88	1.19			
US 75 Frontage Rd Southbound	03:25:00	Car	16548	100.00	32432.60	1.96	13574.96	0.82	12332.35	0.75			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	16548	100.00	32480.90	1.96	13592.90	0.82	12353.22	0.75			Truck	15	N/A	48.30	3.22	17.94	1.20	20.87	1.39			
US 75 HOV Northbound	03:25:00	Car	476	100.00	3001.60	6.31	78.48	0.16	3044.76	6.40			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	476	100.00	3001.60	6.31	78.48	0.16	3044.76	6.40			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:25:00	Car	126	100.00	864.80	6.86	28.35	0.22	872.24	6.92			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	126	100.00	864.80	6.86	28.35	0.22	872.24	6.92			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:25:00	Car	13023	100.00	161970.80	12.44	114691.79	8.81	51883.05	3.98			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	13023	100.00	161994.50	12.44	114702.55	8.81	51897.15	3.99			Truck	2	N/A	23.70	11.85	10.76	5.38	14.10	7.05			
US 75 Southbound	03:25:00	Car	10086	100.00	82729.45	8.20	27660.66	2.74	60877.23	6.04			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10086	100.00	82776.95	8.21	27673.04	2.74	60916.09	6.04			Truck	6	N/A	47.50	7.92	12.37	2.06	38.85	6.48			
Entire System	03:30:00	Car	109845	98.30	1152982.25	10.50	531633.62	4.84	451768.38	4.11			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1903	1.70	15953.29	8.38	927.47	0.49	15741.26	8.27			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	111748	100.00	1169722.38	10.47	532890.56	4.77	467815.12	4.19			Truck	30	N/A	786.30	26.21	329.50	10.98	305.43	10.18			
