			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance				
US 75 HOV Northbound	03:00:00	Car	502	100.00	3109.60	6.19	79.24	0.16	3190.86	6.36			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	502	100.00	3109.60	6.19	79.24	0.16	3190.86	6.36			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:00:00	Car	216	100.00	1351.80	6.26	41.55	0.19	1359.69	6.29			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	216	100.00	1351.80	6.26	41.55	0.19	1359.69	6.29			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:00:00	Car	11490	100.00	99152.25	8.63	43717.25	3.80	60708.95	5.28			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11490	100.00	99186.15	8.63	43735.91	3.81	60725.52	5.29			Truck	4	N/A	33.90	8.47	18.66	4.67	16.57	4.14			
US 75 Southbound	03:00:00	Car	9920	100.00	93491.28	9.42	50175.31	5.06	49927.04	5.03			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	9920	100.00	93610.08	9.44	50250.94	5.07	49976.82	5.04			Truck	7	N/A	118.80	16.97	75.63	10.80	49.78	7.11			
Entire System	03:05:00	Car	95695	98.43	916139.81	9.57	373120.41	3.90	405049.62	4.23			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1528	1.57	11948.39	7.82	777.16	0.51	11698.74	7.66			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	97223	100.00	928904.12	9.55	374213.59	3.85	417087.56	4.29			Truck	26	N/A	815.30	31.36	316.02	12.15	339.32	13.05			
Greenville Ave Northbound	03:05:00	Car	6433	100.00	21936.02	3.41	8966.32	1.39	8059.32	1.25			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6433	100.00	21961.62	3.41	8977.83	1.40	8068.23	1.25			Truck	7	N/A	25.60	3.66	11.51	1.64	8.91	1.27			
Greenville Ave Southbound	03:05:00	Car	4046	100.00	11641.10	2.88	4826.98	1.19	4316.70	1.07			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4046	100.00	11648.80	2.88	4829.29	1.19	4320.07	1.07			Truck	4	N/A	7.70	1.92	2.30	0.58	3.37	0.84			
IH 635 Eastbound	03:05:00	Car	4634	100.00	36497.68	7.88	20780.26	4.48	17841.36	3.85			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4634	100.00	36499.18	7.88	20780.31	4.48	17843.05	3.85			Truck	1	N/A	1.50	1.50	0.04	0.04	1.69	1.69			
IH 635 Westbound	03:05:00	Car	4277	100.00	14693.50	3.44	901.65	0.21	15769.90	3.69			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4277	100.00	14693.50	3.44	901.65	0.21	15769.90	3.69			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:05:00	Car	1457	100.00	4402.02	3.02	270.12	0.19	4760.31	3.27			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1457	100.00	4402.02	3.02	270.12	0.19	4760.31	3.27			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:05:00	Car	1906	100.00	5265.81	2.76	357.80	0.19	5596.65	2.94			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1906	100.00	5265.81	2.76	357.80	0.19	5596.65	2.94			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:05:00	Car	19109	100.00	48454.53	2.54	27215.40	1.42	14186.22	0.74			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	19109	100.00	48474.02	2.54	27221.74	1.42	14194.64	0.74			Truck	9	N/A	19.50	2.17	6.34	0.70	8.42	0.94			
US 75 Frontage Rd Southbound	03:05:00	Car	16041	100.00	32444.51	2.02	14849.01	0.93	11408.27	0.71			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	16041	100.00	32479.50	2.02	14865.11	0.93	11421.32	0.71			Truck	12	N/A	35.00	2.92	16.10	1.34	13.04	1.09			
US 75 HOV Northbound	03:05:00	Car	482	100.00	3073.00	6.38	80.05	0.17	3143.12	6.52			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	482	100.00	3073.00	6.38	80.05	0.17	3143.12	6.52			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:05:00	Car	212	100.00	1502.40	7.09	45.31	0.21	1512.56	7.13			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	212	100.00	1502.40	7.09	45.31	0.21	1512.56	7.13			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:05:00	Car	11464	100.00	97872.21	8.54	42632.56	3.72	60396.20	5.27			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11464	100.00	97914.02	8.54	42654.51	3.72	60417.82	5.27			Truck	4	N/A	41.80	10.45	21.95	5.49	21.62	5.40			
US 75 Southbound	03:05:00	Car	9958	100.00	96608.61	9.70	52438.68	5.27	50733.83	5.09			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	9958	100.00	96728.81	9.71	52511.96	5.27	50787.59	5.10			Truck	7	N/A	120.20	17.17	73.28	10.47	53.76	7.68			
Entire System	03:10:00	Car	97506	98.42	935128.94	9.59	381486.41	3.91	412310.38	4.23			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1561	1.58	11852.60	7.59	787.10	0.50	11593.44	7.43			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	99067	100.00	947783.69	9.57	382581.75	3.86	424242.59	4.28			Truck	37	N/A	801.80	21.67	308.26	8.33	338.96	9.16			
Greenville Ave Northbound	03:10:00	Car	6547	100.00	23375.20	3.57	10293.64	1.57	8138.91	1.24			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6547	100.00	23401.60	3.57	10306.55	1.57	8147.66	1.24			Truck	6	N/A	26.40	4.40	12.91	2.15	8.75	1.46			
Greenville Ave Southbound	03:10:00	Car	4283	100.00	11986.29	2.80	4837.48	1.13	4550.89	1.06			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4283	100.00	11994.69	2.80	4840.56	1.13	4554.16	1.06			Truck	6	N/A	8.40	1.40	3.08	0.51	3.27	0.55			
IH 635 Eastbound	03:10:00	Car	4510	100.00	36052.58	7.99	20617.02	4.57	17525.69	3.89			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4510	100.00	36059.08	8.00	20618.62	4.57	17531.17	3.89			Truck	1	N/A	6.50	6.50	1.61	1.61	5.48	5.48			
IH 635 Westbound	03:10:00	Car	4331	100.00	15344.59	3.54	945.67	0.22	16460.18	3.80			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4331	100.00	15344.59	3.54	945.67	0.22	16460.18	3.80			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:10:00	Car	1563	100.00	4641.31	2.97	295.47	0.19	5005.78	3.20			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1563	100.00	4641.31	2.97	295.47	0.19	5005.78	3.20			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:10:00	Car	1986	100.00	5322.90	2.68	360.84	0.18	5665.38	2.85			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1986	100.00	5322.90	2.68	360.84	0.18	5665.38	2.85			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:10:00	Car	19234	100.00	47132.77	2.45	25817.35	1.34	14256.85	0.74			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	19234	100.00	47148.17	2.45	25820.97	1.34	14264.30	0.74			Truck	8	N/A	15.40	1.93	3.63	0.45	7.45	0.93			
US 75 Frontage Rd Southbound	03:10:00	Car	16013	100.00	36925.98	2.31	18965.69	1.18	11629.20	0.73			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	16013	100.00	36965.88	2.31	18985.71	1.19	11642.79	0.73			Truck	13	N/A	39.90	3.07	20.02	1.54	13.59	1.05			
US 75 HOV Northbound	03:10:00	Car	466	100.00	3085.60	6.62	79.86	0.17	3143.70	6.75			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	466	100.00	3085.60	6.62	79.86	0.17	3143.70	6.75			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:10:00	Car	220	100.00	1495.40	6.80	45.29	0.21	1507.92	6.85			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	220	100.00	1495.40	6.80	45.29	0.21	1507.92	6.85			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:10:00	Car	11424	100.00	97127.28	8.50	41647.29	3.65	60639.95	5.31			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11424	100.00	97173.99	8.51	41669.54	3.65	60666.52	5.31			Truck	4	N/A	46.70	11.67	22.25	5.56	26.56	6.64			
US 75 Southbound	03:10:00	Car	10025	100.00	96890.95	9.66	51600.85	5.15	51943.59	5.18			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10025	100.00	97005.16	9.68	51667.13	5.15	51998.63	5.19			Truck	9	N/A	114.20	12.69	66.28	7.36	55.04	6.12			
Entire System	03:15:00	Car	99347	98.44	952745.88	9.59	385400.06	3.88	421806.34	4.25			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1573	1.56	11852.89	7.54	769.52	0.49	11615.32	7.38			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	100920	100.00	965370.31	9.57	386472.16	3.83	433744.72	4.30			Truck	30	N/A	771.50	25.72	302.56	10.09	323.29	10.78			
Greenville Ave Northbound	03:15:00	Car	6609	100.00	24528.00	3.71	11349.51	1.72	8185.67	1.24			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6609	100.00	24555.30	3.72	11362.93	1.72	8194.63	1.24			Truck	4	N/A	27.30	6.82	13.42	3.36	8.97	2.24			
Greenville Ave Southbound	03:15:00	Car	4456	100.00	12113.60	2.72	4674.84	1.05	4746.27	1.07			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4456	100.00	12120.80	2.72	4677.52	1.05	4748.90	1.07			Truck	6	N/A	7.20	1.20	2.68	0.45	2.64	0.44			
IH 635 Eastbound	03:15:00	Car	4515	100.00	34926.56	7.74	20045.44	4.44	16883.81	3.74			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4515	100.00	34938.06	7.74	20051.15	4.44	16890.27	3.74			Truck	1	N/A	11.50	11.50	5.71	5.71	6.46	6.46			
IH 635 Westbound	03:15:00	Car	4442	100.00	16029.30	3.61	995.25	0.22	17184.18	3.87			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4442	100.00	16029.30	3.61	995.25	0.22	17184.18	3.87			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:15:00	Car	1603	100.00	4861.91	3.03	308.69	0.19	5243.10	3.27			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1603	100.00	4861.91	3.03	308.69	0.19	5243.10	3.27			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:15:00	Car	1902	100.00	5023.10	2.64	348.52	0.18	5338.43	2.81			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1902	100.00	5023.10	2.64	348.52	0.18	5338.43	2.81			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:15:00	Car	19258	100.00	45490.29	2.36	24111.25	1.25	14309.02	0.74			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	19258	100.00	45505.79	2.36	24115.21	1.25	14316.42	0.74			Truck	8	N/A	15.50	1.94	3.96	0.50	7.41	0.93			
US 75 Frontage Rd Southbound	03:15:00	Car	16082	100.00	40719.78	2.53	22818.54	1.42	11584.96	0.72			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	16082	100.00	40765.28	2.53	22844.08	1.42	11598.54	0.72			Truck	14	N/A	45.50	3.25	25.54	1.82	13.59	0.97			
US 75 HOV Northbound	03:15:00	Car	480	100.00	3113.60	6.49	81.58	0.17	3173.77	6.61			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	480	100.00	3113.60	6.49	81.58	0.17	3173.77	6.61			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:15:00	Car	226	100.00	1467.00	6.49	41.11	0.18	1494.13	6.61			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	226	100.00	1467.00	6.49	41.11	0.18	1494.13	6.61			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:15:00	Car	11595	100.00	98082.19	8.46	42267.48	3.65	60978.97	5.26			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11595	100.00	98131.80	8.46	42291.64	3.65	61006.55	5.26			Truck	4	N/A	49.60	12.40	24.16	6.04	27.59	6.90			
US 75 Southbound	03:15:00	Car	10127	100.00	95740.64	9.45	48326.94	4.77	54374.44	5.37			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10127	100.00	95843.14	9.46	48382.34	4.78	54428.69	5.37			Truck	10	N/A	102.50	10.25	55.40	5.54	54.25	5.42			
Entire System	03:20:00	Car	101452	98.50	966106.88	9.52	385329.16	3.80	430959.06	4.25			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1541	1.50	11517.99	7.47	720.82	0.47	11309.33	7.34			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	102993	100.00	978401.56	9.50	386356.31	3.75	442593.56	4.30			Truck	35	N/A	776.80	22.19	306.34	8.75	324.85	9.28			
Greenville Ave Northbound	03:20:00	Car	6597	100.00	25199.60	3.82	11987.00	1.82	8187.38	1.24			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6597	100.00	25226.70	3.82	11999.55	1.82	8196.82	1.24			Truck	5	N/A	27.10	5.42	12.55	2.51	9.44	1.89			
Greenville Ave Southbound	03:20:00	Car	4628	100.00	12423.20	2.68	4534.77	0.98	5010.02	1.08			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4628	100.00	12431.20	2.69	4537.42	0.98	5013.21	1.08			Truck	7	N/A	8.00	1.14	2.64	0.38	3.18	0.45			
IH 635 Eastbound	03:20:00	Car	4606	100.00	32982.45	7.16	17928.25	3.89	17105.55	3.71			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4606	100.00	32994.04	7.16	17934.00	3.89	17112.07	3.72			Truck	1	N/A	11.60	11.60	5.76	5.76	6.51	6.51			
IH 635 Westbound	03:20:00	Car	4547	100.00	16630.39	3.66	1036.98	0.23	17830.33	3.92			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4547	100.00	16630.39	3.66	1036.98	0.23	17830.33	3.92			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:20:00	Car	1666	100.00	5185.70	3.11	331.53	0.20	5580.30	3.35			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1666	100.00	5185.70	3.11	331.53	0.20	5580.30	3.35			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:20:00	Car	1848	100.00	4500.00	2.44	310.89	0.17	4792.45	2.59			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1848	100.00	4500.00	2.44	310.89	0.17	4792.45	2.59			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:20:00	Car	19527	100.00	44700.76	2.29	22975.38	1.18	14540.99	0.74			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	19527	100.00	44715.36	2.29	22978.90	1.18	14548.33	0.75			Truck	7	N/A	14.60	2.09	3.52	0.50	7.35	1.05			
US 75 Frontage Rd Southbound	03:20:00	Car	16087	100.00	42101.19	2.62	24532.72	1.53	11378.78	0.71			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	16087	100.00	42150.59	2.62	24563.09	1.53	11391.84	0.71			Truck	15	N/A	49.40	3.29	30.37	2.02	13.06	0.87			
US 75 HOV Northbound	03:20:00	Car	468	100.00	3014.40	6.44	79.73	0.17	3094.97	6.61			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	468	100.00	3014.40	6.44	79.73	0.17	3094.97	6.61			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:20:00	Car	218	100.00	1481.20	6.79	40.78	0.19	1503.45	6.90			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	218	100.00	1481.20	6.79	40.78	0.19	1503.45	6.90			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:20:00	Car	11901	100.00	99916.09	8.40	44386.05	3.73	60687.16	5.10			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11901	100.00	99963.39	8.40	44409.49	3.73	60713.04	5.10			Truck	4	N/A	47.30	11.82	23.43	5.86	25.88	6.47			
US 75 Southbound	03:20:00	Car	10249	100.00	93064.84	9.08	43438.04	4.24	56842.84	5.55			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10249	100.00	93157.44	9.09	43482.54	4.24	56898.64	5.55			Truck	10	N/A	92.60	9.26	44.51	4.45	55.79	5.58			
Entire System	03:25:00	Car	103030	98.53	976023.31	9.47	384370.47	3.73	438733.22	4.26			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1537	1.47	11101.89	7.22	730.36	0.48	10868.62	7.07			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	104567	100.00	987881.75	9.45	385383.84	3.69	449928.62	4.30			Truck	35	N/A	756.40	21.61	283.03	8.09	326.70	9.33			
Greenville Ave Northbound	03:25:00	Car	6789	100.00	25456.71	3.75	12148.59	1.79	8266.85	1.22			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6789	100.00	25481.80	3.75	12159.97	1.79	8275.80	1.22			Truck	4	N/A	25.10	6.28	11.37	2.84	8.94	2.24			
Greenville Ave Southbound	03:25:00	Car	4789	100.00	12826.91	2.68	4519.66	0.94	5253.05	1.10			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4789	100.00	12844.91	2.68	4524.75	0.94	5261.31	1.10			Truck	6	N/A	18.00	3.00	5.09	0.85	8.26	1.38			
IH 635 Eastbound	03:25:00	Car	4713	100.00	29819.37	6.33	14903.90	3.16	16973.28	3.60			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4713	100.00	29830.97	6.33	14909.66	3.16	16979.79	3.60			Truck	1	N/A	11.60	11.60	5.76	5.76	6.51	6.51			
