			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance				
US 75 Frontage Rd Northbound	03:20:00	Car	19520	100.00	47316.04	2.42	25686.74	1.32	14483.85	0.74			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	19520	100.00	47335.43	2.42	25695.32	1.32	14491.09	0.74			Truck	6	N/A	19.40	3.23	8.58	1.43	7.24	1.21			
US 75 Frontage Rd Southbound	03:20:00	Car	16127	100.00	45223.20	2.80	27945.41	1.73	11217.85	0.70			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	16127	100.00	45272.90	2.81	27976.67	1.73	11230.51	0.70			Truck	14	N/A	49.70	3.55	31.26	2.23	12.66	0.90			
US 75 HOV Northbound	03:20:00	Car	464	100.00	2979.60	6.42	78.14	0.17	3057.64	6.59			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	464	100.00	2979.60	6.42	78.14	0.17	3057.64	6.59			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:20:00	Car	220	100.00	1488.00	6.76	40.29	0.18	1510.80	6.87			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	220	100.00	1488.00	6.76	40.29	0.18	1510.80	6.87			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:20:00	Car	11896	100.00	100302.54	8.43	44680.15	3.76	60773.42	5.11			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11896	100.00	100348.64	8.44	44703.28	3.76	60798.33	5.11			Truck	4	N/A	46.10	11.53	23.13	5.78	24.91	6.23			
US 75 Southbound	03:20:00	Car	10036	100.00	93672.68	9.33	44125.25	4.40	56742.27	5.65			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10036	100.00	93765.88	9.34	44178.77	4.40	56787.94	5.66			Truck	10	N/A	93.20	9.32	53.52	5.35	45.68	4.57			
Entire System	03:25:00	Car	102694	98.53	975010.00	9.49	388135.97	3.78	435667.34	4.24			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1533	1.47	11131.79	7.26	721.46	0.47	10909.33	7.12			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	104227	100.00	986894.19	9.47	389144.56	3.73	446894.81	4.29			Truck	34	N/A	752.00	22.12	287.14	8.45	318.21	9.36			
Greenville Ave Northbound	03:25:00	Car	6727	100.00	23991.79	3.57	10920.91	1.62	8112.83	1.21			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6727	100.00	24019.89	3.57	10935.02	1.63	8121.90	1.21			Truck	4	N/A	28.10	7.03	14.11	3.53	9.08	2.27			
Greenville Ave Southbound	03:25:00	Car	4429	100.00	11909.70	2.69	4127.40	0.93	4932.77	1.11			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4429	100.00	11923.40	2.69	4131.00	0.93	4939.28	1.12			Truck	5	N/A	13.70	2.74	3.60	0.72	6.51	1.30			
IH 635 Eastbound	03:25:00	Car	4536	100.00	28067.10	6.19	13064.04	2.88	17071.01	3.76			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4536	100.00	28067.09	6.19	13064.04	2.88	17071.01	3.76			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	03:25:00	Car	4576	100.00	16869.30	3.69	1054.35	0.23	18090.79	3.95			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4576	100.00	16869.30	3.69	1054.35	0.23	18090.79	3.95			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:25:00	Car	1748	100.00	5528.00	3.16	364.22	0.21	5931.48	3.39			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1748	100.00	5528.00	3.16	364.22	0.21	5931.48	3.39			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:25:00	Car	1822	100.00	4165.50	2.29	280.71	0.15	4436.66	2.44			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1822	100.00	4165.50	2.29	280.71	0.15	4436.66	2.44			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:25:00	Car	19955	100.00	47491.95	2.38	25225.05	1.26	14904.32	0.75			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	19955	100.00	47512.25	2.38	25235.57	1.26	14910.81	0.75			Truck	7	N/A	20.30	2.90	10.52	1.50	6.49	0.93			
US 75 Frontage Rd Southbound	03:25:00	Car	16317	100.00	46144.51	2.83	29118.79	1.78	11064.08	0.68			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	16317	100.00	46195.01	2.83	29149.92	1.79	11077.21	0.68			Truck	15	N/A	50.50	3.37	31.12	2.07	13.14	0.88			
US 75 HOV Northbound	03:25:00	Car	464	100.00	2913.00	6.28	75.33	0.16	2972.85	6.41			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	464	100.00	2913.00	6.28	75.33	0.16	2972.85	6.41			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:25:00	Car	210	100.00	1412.20	6.72	38.80	0.18	1450.36	6.91			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	210	100.00	1412.20	6.72	38.80	0.18	1450.36	6.91			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:25:00	Car	12195	100.00	103607.23	8.50	48085.91	3.94	60657.12	4.97			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	12195	100.00	103653.92	8.50	48107.82	3.94	60684.01	4.98			Truck	3	N/A	46.70	15.57	21.91	7.30	26.89	8.96			
US 75 Southbound	03:25:00	Car	10221	100.00	90475.14	8.85	38896.62	3.81	59022.93	5.77			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10221	100.00	90567.84	8.86	38942.93	3.81	59076.36	5.78			Truck	9	N/A	92.70	10.30	46.30	5.14	53.43	5.94			
Entire System	03:30:00	Car	104166	98.56	988547.25	9.49	389856.91	3.74	443861.56	4.26			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1518	1.44	10756.10	7.09	699.36	0.46	10536.46	6.94			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	105684	100.00	1000034.06	9.46	390841.59	3.70	454707.41	4.30			Truck	27	N/A	730.70	27.06	285.35	10.57	309.61	11.47			
Greenville Ave Northbound	03:30:00	Car	7137	100.00	24399.19	3.42	11062.89	1.55	8299.16	1.16			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7137	100.00	24424.69	3.42	11075.63	1.55	8307.41	1.16			Truck	5	N/A	25.50	5.10	12.74	2.55	8.26	1.65			
Greenville Ave Southbound	03:30:00	Car	4637	100.00	12002.80	2.59	4045.25	0.87	5041.35	1.09			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4637	100.00	12019.30	2.59	4050.34	0.87	5048.64	1.09			Truck	6	N/A	16.50	2.75	5.08	0.85	7.29	1.22			
IH 635 Eastbound	03:30:00	Car	4580	100.00	25289.60	5.52	10051.13	2.19	17361.36	3.79			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4580	100.00	25289.60	5.52	10051.13	2.19	17361.36	3.79			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	03:30:00	Car	4498	100.00	16454.10	3.66	1011.24	0.22	17682.52	3.93			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4498	100.00	16454.10	3.66	1011.24	0.22	17682.52	3.93			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:30:00	Car	1909	100.00	6003.20	3.14	397.17	0.21	6430.43	3.37			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1909	100.00	6003.20	3.14	397.17	0.21	6430.43	3.37			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:30:00	Car	1840	100.00	4097.80	2.23	272.84	0.15	4361.19	2.37			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1840	100.00	4097.80	2.23	272.84	0.15	4361.19	2.37			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:30:00	Car	20251	100.00	47337.87	2.34	24681.92	1.22	15147.86	0.75			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	20251	100.00	47359.17	2.34	24692.63	1.22	15154.88	0.75			Truck	10	N/A	21.30	2.13	10.71	1.07	7.02	0.70			
US 75 Frontage Rd Southbound	03:30:00	Car	16404	100.00	44315.10	2.70	27499.31	1.68	10905.32	0.66			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	16404	100.00	44373.30	2.71	27534.10	1.68	10921.11	0.67			Truck	16	N/A	58.20	3.64	34.80	2.17	15.78	0.99			
US 75 HOV Northbound	03:30:00	Car	452	100.00	2850.00	6.31	73.64	0.16	2920.83	6.46			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	452	100.00	2850.00	6.31	73.64	0.16	2920.83	6.46			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:30:00	Car	194	100.00	1333.80	6.88	35.63	0.18	1363.18	7.03			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	194	100.00	1333.80	6.88	35.63	0.18	1363.18	7.03			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:30:00	Car	12283	100.00	108431.09	8.83	52118.74	4.24	61469.89	5.00			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	12283	100.00	108482.10	8.83	52143.15	4.25	61498.73	5.01			Truck	3	N/A	51.00	17.00	24.40	8.13	28.84	9.61			
US 75 Southbound	03:30:00	Car	10309	100.00	85636.18	8.31	32647.45	3.17	60689.13	5.89			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10309	100.00	85721.78	8.32	32683.79	3.17	60745.93	5.89			Truck	10	N/A	85.60	8.56	36.34	3.63	56.81	5.68			
Entire System	03:35:00	Car	105302	98.61	993927.31	9.44	388768.03	3.69	447483.91	4.25			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1486	1.39	10311.09	6.94	689.60	0.46	10084.71	6.79			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	106788	100.00	1004924.19	9.41	389729.66	3.65	457856.34	4.29			Truck	28	N/A	685.60	24.49	272.02	9.72	287.71	10.28			
Greenville Ave Northbound	03:35:00	Car	7424	100.00	24607.70	3.31	11149.25	1.50	8352.80	1.13			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7424	100.00	24631.70	3.32	11163.07	1.50	8359.18	1.13			Truck	6	N/A	24.00	4.00	13.82	2.30	6.38	1.06			
Greenville Ave Southbound	03:35:00	Car	4718	100.00	11759.71	2.49	3914.03	0.83	4962.52	1.05			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4718	100.00	11780.51	2.50	3920.66	0.83	4971.62	1.05			Truck	7	N/A	20.80	2.97	6.63	0.95	9.10	1.30			
IH 635 Eastbound	03:35:00	Car	4491	100.00	22737.41	5.06	7837.69	1.75	17023.28	3.79			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4491	100.00	22737.41	5.06	7837.69	1.75	17023.28	3.79			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	03:35:00	Car	4457	100.00	15872.70	3.56	966.57	0.22	17070.33	3.83			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4457	100.00	15872.70	3.56	966.57	0.22	17070.33	3.83			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:35:00	Car	2067	100.00	6230.10	3.01	420.51	0.20	6672.60	3.23			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2067	100.00	6230.10	3.01	420.51	0.20	6672.60	3.23			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:35:00	Car	1847	100.00	4215.51	2.28	271.07	0.15	4489.27	2.43			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1847	100.00	4215.51	2.28	271.07	0.15	4489.27	2.43			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:35:00	Car	20623	100.00	47400.30	2.30	24065.23	1.17	15618.10	0.76			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	20623	100.00	47427.00	2.30	24078.80	1.17	15626.91	0.76			Truck	11	N/A	26.70	2.43	13.57	1.23	8.81	0.80			
US 75 Frontage Rd Southbound	03:35:00	Car	16647	100.00	41198.88	2.47	24324.82	1.46	10950.47	0.66			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	16647	100.00	41254.89	2.48	24357.69	1.46	10965.91	0.66			Truck	17	N/A	56.00	3.29	32.87	1.93	15.43	0.91			
US 75 HOV Northbound	03:35:00	Car	444	100.00	2780.80	6.26	69.59	0.16	2830.20	6.37			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	444	100.00	2780.80	6.26	69.59	0.16	2830.20	6.37			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:35:00	Car	200	100.00	1223.60	6.12	32.21	0.16	1245.40	6.23			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	200	100.00	1223.60	6.12	32.21	0.16	1245.40	6.23			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:35:00	Car	12221	100.00	112824.80	9.23	56219.58	4.60	61770.64	5.05			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	12221	100.00	112870.90	9.24	56242.10	4.60	61796.23	5.06			Truck	3	N/A	46.10	15.37	22.51	7.50	25.58	8.53			
US 75 Southbound	03:35:00	Car	10176	100.00	79467.70	7.81	26791.86	2.63	60162.51	5.91			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10176	100.00	79541.41	7.82	26820.51	2.64	60214.44	5.92			Truck	8	N/A	73.70	9.21	28.65	3.58	51.93	6.49			
Entire System	03:40:00	Car	105891	98.64	989731.81	9.35	385286.75	3.64	446044.94	4.21			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1462	1.36	10029.29	6.86	666.00	0.46	9813.83	6.71			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	107353	100.00	1000385.62	9.32	386199.28	3.60	456121.97	4.25			Truck	25	N/A	624.40	24.98	246.54	9.86	263.09	10.52			
Greenville Ave Northbound	03:40:00	Car	7457	100.00	24299.99	3.26	10953.47	1.47	8278.83	1.11			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7457	100.00	24317.29	3.26	10964.70	1.47	8282.75	1.11			Truck	4	N/A	17.30	4.32	11.23	2.81	3.91	0.98			
Greenville Ave Southbound	03:40:00	Car	4634	100.00	11422.00	2.46	3822.33	0.82	4790.74	1.03			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4634	100.00	11448.00	2.47	3830.12	0.83	4802.48	1.04			Truck	7	N/A	26.00	3.71	7.78	1.11	11.74	1.68			
IH 635 Eastbound	03:40:00	Car	4321	100.00	21566.21	4.99	6880.95	1.59	16777.81	3.88			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4321	100.00	21566.21	4.99	6880.95	1.59	16777.81	3.88			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	03:40:00	Car	4295	100.00	15368.91	3.58	933.24	0.22	16518.68	3.85			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4295	100.00	15368.91	3.58	933.24	0.22	16518.68	3.85			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:40:00	Car	2071	100.00	6211.10	3.00	412.56	0.20	6662.69	3.22			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2071	100.00	6211.10	3.00	412.56	0.20	6662.69	3.22			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:40:00	Car	1884	100.00	4216.01	2.24	273.16	0.14	4494.63	2.39			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1884	100.00	4216.01	2.24	273.16	0.14	4494.63	2.39			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:40:00	Car	20745	100.00	47876.00	2.31	23990.56	1.16	16009.71	0.77			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	20745	100.00	47897.30	2.31	24000.57	1.16	16017.29	0.77			Truck	10	N/A	21.30	2.13	10.01	1.00	7.58	0.76			
US 75 Frontage Rd Southbound	03:40:00	Car	16679	100.00	37472.81	2.25	20703.22	1.24	10892.93	0.65			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	16679	100.00	37516.11	2.25	20728.43	1.24	10904.89	0.65			Truck	13	N/A	43.30	3.33	25.22	1.94	11.96	0.92			
US 75 HOV Northbound	03:40:00	Car	496	100.00	2770.60	5.59	68.78	0.14	2854.26	5.75			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	496	100.00	2770.60	5.59	68.78	0.14	2854.26	5.75			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:40:00	Car	182	100.00	1258.40	6.91	33.42	0.18	1281.39	7.04			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	182	100.00	1258.40	6.91	33.42	0.18	1281.39	7.04			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:40:00	Car	12374	100.00	114923.01	9.29	58726.05	4.75	61311.32	4.95			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	12374	100.00	114966.62	9.29	58748.30	4.75	61334.46	4.96			Truck	5	N/A	43.60	8.72	22.26	4.45	23.15	4.63			
US 75 Southbound	03:40:00	Car	9960	100.00	73646.65	7.39	21714.50	2.18	59151.70	5.94			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	9960	100.00	73711.05	7.40	21737.75	2.18	59198.76	5.94			Truck	7	N/A	64.40	9.20	23.25	3.32	47.07	6.72			
Entire System	03:45:00	Car	106009	98.67	986535.69	9.31	382654.62	3.61	444938.59	4.20			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1430	1.33	9756.99	6.82	658.10	0.46	9537.06	6.67			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	107439	100.00	996866.38	9.28	383538.81	3.57	454714.31	4.23			Truck	28	N/A	573.10	20.47	226.08	8.07	238.56	8.52			
Greenville Ave Northbound	03:45:00	Car	7369	100.00	24423.19	3.31	10888.76	1.48	8410.17	1.14			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7369	100.00	24433.49	3.32	10894.66	1.48	8413.01	1.14			Truck	3	N/A	10.30	3.43	5.90	1.97	2.84	0.95			
