			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance				
US 75 Northbound	03:00:00	Car	11052	100.00	76604.63	6.93	22908.58	2.07	60898.82	5.51			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11052	100.00	76635.52	6.93	22917.96	2.07	60923.09	5.51			Truck	3	N/A	30.90	10.30	9.38	3.13	24.27	8.09			
US 75 Southbound	03:00:00	Car	8488	100.00	54982.96	6.48	10941.51	1.29	49733.55	5.86			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8488	100.00	55039.16	6.48	10949.75	1.29	49787.75	5.87			Truck	6	N/A	56.20	9.37	8.25	1.37	54.19	9.03			
Entire System	03:05:00	Car	87608	98.41	782633.25	8.93	290634.59	3.32	371195.34	4.24			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1416	1.59	10928.20	7.72	701.24	0.50	10713.83	7.57			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	89024	100.00	794284.19	8.92	291556.78	3.28	382252.19	4.29			Truck	30	N/A	722.90	24.10	220.95	7.36	342.98	11.43			
Greenville Ave Northbound	03:05:00	Car	6031	100.00	16849.51	2.79	6292.69	1.04	6562.81	1.09			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6031	100.00	16870.51	2.80	6301.48	1.04	6570.28	1.09			Truck	7	N/A	21.00	3.00	8.79	1.26	7.47	1.07			
Greenville Ave Southbound	03:05:00	Car	3569	100.00	9286.50	2.60	3084.13	0.86	3914.96	1.10			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3569	100.00	9298.10	2.61	3088.05	0.87	3919.83	1.10			Truck	7	N/A	11.60	1.66	3.92	0.56	4.86	0.69			
IH 635 Eastbound	03:05:00	Car	4501	100.00	40339.66	8.96	26409.69	5.87	15810.63	3.51			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4501	100.00	40340.86	8.96	26409.85	5.87	15811.84	3.51			Truck	1	N/A	1.20	1.20	0.16	0.16	1.21	1.21			
IH 635 Westbound	03:05:00	Car	3581	100.00	11666.11	3.26	686.24	0.19	12566.90	3.51			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3581	100.00	11666.11	3.26	686.24	0.19	12566.90	3.51			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:05:00	Car	1428	100.00	4212.61	2.95	267.54	0.19	4538.15	3.18			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1428	100.00	4212.61	2.95	267.54	0.19	4538.15	3.18			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:05:00	Car	1886	100.00	5164.60	2.74	346.24	0.18	5490.81	2.91			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1886	100.00	5164.60	2.74	346.24	0.18	5490.81	2.91			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:05:00	Car	18953	100.00	51168.34	2.70	31027.57	1.64	13449.76	0.71			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	18953	100.00	51194.74	2.70	31033.39	1.64	13462.77	0.71			Truck	12	N/A	26.40	2.20	5.82	0.49	13.01	1.08			
US 75 Frontage Rd Southbound	03:05:00	Car	14083	100.00	30529.90	2.17	15380.74	1.09	9820.34	0.70			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	14083	100.00	30558.79	2.17	15390.64	1.09	9833.24	0.70			Truck	12	N/A	28.90	2.41	9.90	0.82	12.90	1.08			
US 75 HOV Northbound	03:05:00	Car	216	100.00	1591.00	7.37	44.59	0.21	1622.11	7.51			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	216	100.00	1591.00	7.37	44.59	0.21	1622.11	7.51			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:05:00	Car	100	100.00	689.20	6.89	25.84	0.26	695.98	6.96			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	100	100.00	689.20	6.89	25.84	0.26	695.98	6.96			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:05:00	Car	11057	100.00	75029.57	6.79	21009.96	1.90	61266.29	5.54			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11057	100.00	75065.57	6.79	21018.00	1.90	61297.88	5.54			Truck	5	N/A	36.00	7.20	8.04	1.61	31.59	6.32			
US 75 Southbound	03:05:00	Car	8404	100.00	56424.21	6.71	12351.68	1.47	49701.20	5.91			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8404	100.00	56474.91	6.72	12358.72	1.47	49750.36	5.92			Truck	7	N/A	50.70	7.24	7.05	1.01	49.16	7.02			
Entire System	03:10:00	Car	88814	98.41	795579.00	8.96	294539.72	3.32	377027.91	4.25			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1431	1.59	10949.70	7.65	692.98	0.48	10744.72	7.51			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	90245	100.00	807231.81	8.94	295447.59	3.27	388108.06	4.30			Truck	35	N/A	703.10	20.09	214.90	6.14	335.60	9.59			
Greenville Ave Northbound	03:10:00	Car	6153	100.00	17036.00	2.77	6187.00	1.01	6747.44	1.10			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6153	100.00	17056.71	2.77	6195.21	1.01	6755.18	1.10			Truck	7	N/A	20.70	2.96	8.22	1.17	7.75	1.11			
Greenville Ave Southbound	03:10:00	Car	3628	100.00	9081.00	2.50	3033.65	0.84	3815.01	1.05			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3628	100.00	9089.80	2.51	3037.09	0.84	3818.45	1.05			Truck	6	N/A	8.80	1.47	3.44	0.57	3.44	0.57			
IH 635 Eastbound	03:10:00	Car	4530	100.00	39389.27	8.70	25362.70	5.60	15922.18	3.51			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4530	100.00	39395.47	8.70	25364.12	5.60	15927.60	3.52			Truck	1	N/A	6.20	6.20	1.43	1.43	5.42	5.42			
IH 635 Westbound	03:10:00	Car	3648	100.00	11851.82	3.25	689.99	0.19	12763.51	3.50			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3648	100.00	11851.82	3.25	689.99	0.19	12763.51	3.50			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:10:00	Car	1507	100.00	4397.41	2.92	276.74	0.18	4747.92	3.15			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1507	100.00	4397.41	2.92	276.74	0.18	4747.92	3.15			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:10:00	Car	1944	100.00	5369.90	2.76	361.06	0.19	5707.49	2.94			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1944	100.00	5369.90	2.76	361.06	0.19	5707.49	2.94			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:10:00	Car	19097	100.00	52339.28	2.74	32075.07	1.68	13530.68	0.71			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	19097	100.00	52361.38	2.74	32081.00	1.68	13540.99	0.71			Truck	12	N/A	22.10	1.84	5.93	0.49	10.31	0.86			
US 75 Frontage Rd Southbound	03:10:00	Car	14218	100.00	30155.70	2.12	15238.52	1.07	9670.51	0.68			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	14218	100.00	30183.20	2.12	15246.43	1.07	9683.80	0.68			Truck	13	N/A	27.50	2.12	7.92	0.61	13.30	1.02			
US 75 HOV Northbound	03:10:00	Car	194	100.00	1525.60	7.86	41.95	0.22	1545.39	7.97			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	194	100.00	1525.60	7.86	41.95	0.22	1545.39	7.97			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:10:00	Car	96	100.00	615.80	6.41	22.97	0.24	622.53	6.48			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	96	100.00	615.80	6.41	22.97	0.24	622.53	6.48			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:10:00	Car	11093	100.00	73820.30	6.65	19827.90	1.79	61219.27	5.52			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11093	100.00	73860.01	6.66	19838.17	1.79	61252.59	5.52			Truck	6	N/A	39.70	6.62	10.27	1.71	33.32	5.55			
US 75 Southbound	03:10:00	Car	8324	100.00	57542.53	6.91	13202.17	1.59	49972.61	6.00			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8324	100.00	57591.54	6.92	13210.28	1.59	50018.60	6.01			Truck	7	N/A	49.00	7.00	8.12	1.16	46.00	6.57			
Entire System	03:15:00	Car	90493	98.47	807107.62	8.92	297175.41	3.28	382455.78	4.23			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1406	1.53	10856.70	7.72	650.78	0.46	10688.36	7.60			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	91899	100.00	818648.88	8.91	298043.28	3.24	393466.59	4.28			Truck	32	N/A	684.20	21.38	217.09	6.78	322.50	10.08			
Greenville Ave Northbound	03:15:00	Car	6197	100.00	17746.10	2.86	6405.93	1.03	7020.21	1.13			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6197	100.00	17768.30	2.87	6415.83	1.04	7027.69	1.13			Truck	6	N/A	22.20	3.70	9.90	1.65	7.48	1.25			
Greenville Ave Southbound	03:15:00	Car	3604	100.00	8566.00	2.38	2794.14	0.78	3649.89	1.01			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3604	100.00	8580.40	2.38	2799.82	0.78	3655.54	1.01			Truck	7	N/A	14.40	2.06	5.68	0.81	5.65	0.81			
IH 635 Eastbound	03:15:00	Car	4582	100.00	37232.39	8.13	23210.70	5.07	15920.47	3.47			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4582	100.00	37242.59	8.13	23215.12	5.07	15926.98	3.48			Truck	1	N/A	10.20	10.20	4.42	4.42	6.51	6.51			
IH 635 Westbound	03:15:00	Car	3668	100.00	12153.01	3.31	714.69	0.19	13078.42	3.57			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3668	100.00	12153.01	3.31	714.69	0.19	13078.42	3.57			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:15:00	Car	1596	100.00	4667.51	2.92	295.77	0.19	5031.28	3.15			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1596	100.00	4667.51	2.92	295.77	0.19	5031.28	3.15			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:15:00	Car	1968	100.00	5585.10	2.84	377.93	0.19	5934.22	3.02			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1968	100.00	5585.10	2.84	377.93	0.19	5934.22	3.02			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:15:00	Car	19483	100.00	53215.55	2.73	32842.27	1.69	13614.79	0.70			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	19483	100.00	53241.85	2.73	32850.80	1.69	13625.98	0.70			Truck	11	N/A	26.30	2.39	8.53	0.78	11.19	1.02			
US 75 Frontage Rd Southbound	03:15:00	Car	14506	100.00	30356.39	2.09	15111.77	1.04	9899.37	0.68			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	14506	100.00	30383.69	2.09	15119.62	1.04	9912.56	0.68			Truck	15	N/A	27.30	1.82	7.86	0.52	13.19	0.88			
US 75 HOV Northbound	03:15:00	Car	202	100.00	1464.80	7.25	40.59	0.20	1494.14	7.40			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	202	100.00	1464.80	7.25	40.59	0.20	1494.14	7.40			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:15:00	Car	94	100.00	523.80	5.57	19.22	0.20	532.97	5.67			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	94	100.00	523.80	5.57	19.22	0.20	532.97	5.67			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:15:00	Car	11131	100.00	72465.29	6.51	18980.58	1.71	60672.86	5.45			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11131	100.00	72510.59	6.51	18993.74	1.71	60709.04	5.45			Truck	5	N/A	45.30	9.06	13.16	2.63	36.18	7.24			
US 75 Southbound	03:15:00	Car	8301	100.00	57678.33	6.95	13440.35	1.62	49790.73	6.00			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8301	100.00	57724.43	6.95	13448.79	1.62	49833.09	6.00			Truck	8	N/A	46.10	5.76	8.44	1.05	42.36	5.29			
Entire System	03:20:00	Car	92260	98.52	814653.12	8.83	297329.38	3.22	387153.75	4.20			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1383	1.48	10638.10	7.69	667.48	0.48	10447.94	7.55			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	93643	100.00	825977.88	8.82	298219.75	3.18	397921.88	4.25			Truck	27	N/A	686.40	25.42	222.91	8.26	320.15	11.86			
Greenville Ave Northbound	03:20:00	Car	6223	100.00	18177.91	2.92	6740.57	1.08	7074.58	1.14			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6223	100.00	18200.31	2.92	6750.46	1.08	7082.21	1.14			Truck	6	N/A	22.40	3.73	9.90	1.65	7.64	1.27			
Greenville Ave Southbound	03:20:00	Car	3633	100.00	8242.60	2.27	2537.05	0.70	3591.71	0.99			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3633	100.00	8259.80	2.27	2542.36	0.70	3599.13	0.99			Truck	9	N/A	17.20	1.91	5.32	0.59	7.42	0.82			
IH 635 Eastbound	03:20:00	Car	4592	100.00	34555.59	7.53	20341.22	4.43	16164.44	3.52			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4592	100.00	34565.79	7.53	20345.64	4.43	16170.95	3.52			Truck	1	N/A	10.20	10.20	4.42	4.42	6.51	6.51			
IH 635 Westbound	03:20:00	Car	3692	100.00	12641.31	3.42	740.63	0.20	13599.52	3.68			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3692	100.00	12641.31	3.42	740.63	0.20	13599.52	3.68			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:20:00	Car	1693	100.00	4974.91	2.94	323.88	0.19	5348.40	3.16			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1693	100.00	4974.91	2.94	323.88	0.19	5348.40	3.16			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:20:00	Car	1960	100.00	5399.41	2.75	367.56	0.19	5739.25	2.93			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1960	100.00	5399.41	2.75	367.56	0.19	5739.25	2.93			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:20:00	Car	19841	100.00	53890.48	2.72	33555.36	1.69	13605.21	0.69			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	19841	100.00	53914.98	2.72	33566.95	1.69	13613.40	0.69			Truck	11	N/A	24.50	2.23	11.59	1.05	8.19	0.74			
US 75 Frontage Rd Southbound	03:20:00	Car	14627	100.00	30548.29	2.09	15024.19	1.03	10099.66	0.69			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	14627	100.00	30577.99	2.09	15033.70	1.03	10113.54	0.69			Truck	15	N/A	29.70	1.98	9.51	0.63	13.87	0.92			
US 75 HOV Northbound	03:20:00	Car	208	100.00	1391.40	6.69	37.66	0.18	1432.99	6.89			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	208	100.00	1391.40	6.69	37.66	0.18	1432.99	6.89			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:20:00	Car	88	100.00	483.40	5.49	17.85	0.20	491.40	5.58			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	88	100.00	483.40	5.49	17.85	0.20	491.40	5.58			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:20:00	Car	10978	100.00	71956.83	6.55	18869.46	1.72	60249.81	5.49			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10978	100.00	72005.63	6.56	18885.92	1.72	60286.16	5.49			Truck	5	N/A	48.80	9.76	16.46	3.29	36.35	7.27			
US 75 Southbound	03:20:00	Car	8193	100.00	57057.85	6.96	12752.36	1.56	49818.61	6.08			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8193	100.00	57102.95	6.97	12761.07	1.56	49859.42	6.09			Truck	6	N/A	45.10	7.52	8.72	1.45	40.81	6.80			
Entire System	03:25:00	Car	93418	98.56	821752.50	8.80	295835.78	3.17	392597.19	4.20			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1368	1.44	10374.29	7.58	648.84	0.47	10191.09	7.45			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	94786	100.00	832798.81	8.79	296694.75	3.13	403108.41	4.25			Truck	27	N/A	671.70	24.88	210.11	7.78	320.30	11.86			
Greenville Ave Northbound	03:25:00	Car	6268	100.00	18482.61	2.95	7160.66	1.14	6992.13	1.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6268	100.00	18505.01	2.95	7170.55	1.14	6999.76	1.12			Truck	6	N/A	22.40	3.73	9.90	1.65	7.64	1.27			
Greenville Ave Southbound	03:25:00	Car	3848	100.00	8514.90	2.21	2586.39	0.67	3732.83	0.97			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3848	100.00	8537.70	2.22	2592.80	0.67	3743.29	0.97			Truck	7	N/A	22.80	3.26	6.40	0.91	10.46	1.49			
IH 635 Eastbound	03:25:00	Car	4569	100.00	31600.34	6.92	17205.66	3.77	16397.77	3.59			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4569	100.00	31610.54	6.92	17210.08	3.77	16404.28	3.59			Truck	1	N/A	10.20	10.20	4.42	4.42	6.51	6.51			
IH 635 Westbound	03:25:00	Car	3684	100.00	12980.00	3.52	769.22	0.21	13950.82	3.79			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3684	100.00	12980.00	3.52	769.22	0.21	13950.82	3.79			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:25:00	Car	1761	100.00	5297.31	3.01	348.39	0.20	5692.73	3.23			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1761	100.00	5297.31	3.01	348.39	0.20	5692.73	3.23			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
