			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance				
IH 635 Westbound	02:55:00	Car	3683	100.00	12697.81	3.45	763.31	0.21	13658.56	3.71			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3683	100.00	12697.81	3.45	763.31	0.21	13658.56	3.71			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	02:55:00	Car	1766	100.00	5596.71	3.17	359.91	0.20	6024.34	3.41			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1766	100.00	5596.71	3.17	359.91	0.20	6024.34	3.41			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	02:55:00	Car	2187	100.00	4442.80	2.03	309.10	0.14	4716.80	2.16			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2187	100.00	4442.80	2.03	309.10	0.14	4716.80	2.16			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	02:55:00	Car	21777	100.00	59956.96	2.75	31440.26	1.44	19119.24	0.88			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	21777	100.00	59996.06	2.76	31458.58	1.44	19132.55	0.88			Truck	7	N/A	39.10	5.59	18.32	2.62	13.31	1.90			
US 75 Frontage Rd Southbound	02:55:00	Car	16990	100.00	28004.91	1.65	10289.19	0.61	11474.51	0.68			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	16990	100.00	28029.91	1.65	10298.37	0.61	11485.31	0.68			Truck	12	N/A	25.00	2.08	9.18	0.77	10.80	0.90			
US 75 HOV Northbound	02:55:00	Car	852	100.00	4395.80	5.16	97.43	0.11	4495.55	5.28			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	852	100.00	4395.80	5.16	97.43	0.11	4495.55	5.28			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	02:55:00	Car	130	100.00	818.60	6.30	31.37	0.24	826.42	6.36			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	130	100.00	818.60	6.30	31.37	0.24	826.42	6.36			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	02:55:00	Car	13660	100.00	141846.30	10.38	82644.84	6.05	65114.73	4.77			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	13660	100.00	141865.80	10.39	82651.62	6.05	65128.64	4.77			Truck	2	N/A	19.50	9.75	6.78	3.39	13.92	6.96			
US 75 Southbound	02:55:00	Car	10447	100.00	74342.62	7.12	19257.52	1.84	61775.74	5.91			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10447	100.00	74409.83	7.12	19273.61	1.84	61832.84	5.92			Truck	6	N/A	67.20	11.20	16.08	2.68	57.10	9.52			
Entire System	03:00:00	Car	99090	98.49	1004372.88	10.14	421731.62	4.26	434434.16	4.38			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1517	1.51	11925.11	7.86	800.83	0.53	11635.90	7.67			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	100607	100.00	1017102.00	10.11	422832.16	4.20	446407.69	4.44			Truck	23	N/A	804.50	34.98	299.68	13.03	337.83	14.69			
Greenville Ave Northbound	03:00:00	Car	6699	100.00	26779.93	4.00	12211.94	1.82	9125.26	1.36			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6699	100.00	26806.33	4.00	12222.86	1.82	9134.84	1.36			Truck	8	N/A	26.40	3.30	10.92	1.37	9.58	1.20			
Greenville Ave Southbound	03:00:00	Car	3969	100.00	10783.00	2.72	3788.58	0.95	4420.93	1.11			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3969	100.00	10794.50	2.72	3793.63	0.96	4424.88	1.11			Truck	5	N/A	11.50	2.30	5.05	1.01	3.95	0.79			
IH 635 Eastbound	03:00:00	Car	5117	100.00	39581.84	7.74	24292.16	4.75	17381.66	3.40			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5117	100.00	39581.84	7.74	24292.16	4.75	17381.66	3.40			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	03:00:00	Car	3780	100.00	13074.50	3.46	799.45	0.21	14043.90	3.72			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3780	100.00	13074.50	3.46	799.45	0.21	14043.90	3.72			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:00:00	Car	1758	100.00	5550.11	3.16	355.31	0.20	5978.32	3.40			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1758	100.00	5550.11	3.16	355.31	0.20	5978.32	3.40			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:00:00	Car	2156	100.00	4370.20	2.03	304.44	0.14	4646.31	2.16			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2156	100.00	4370.20	2.03	304.44	0.14	4646.31	2.16			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:00:00	Car	21597	100.00	64794.27	3.00	36635.00	1.70	18866.81	0.87			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	21597	100.00	64836.18	3.00	36657.51	1.70	18879.17	0.87			Truck	8	N/A	41.90	5.24	22.51	2.81	12.36	1.55			
US 75 Frontage Rd Southbound	03:00:00	Car	17042	100.00	29296.80	1.72	11566.87	0.68	11513.43	0.68			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	17042	100.00	29323.50	1.72	11576.14	0.68	11525.43	0.68			Truck	15	N/A	26.70	1.78	9.27	0.62	12.00	0.80			
US 75 HOV Northbound	03:00:00	Car	834	100.00	4410.20	5.29	100.15	0.12	4495.80	5.39			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	834	100.00	4410.20	5.29	100.15	0.12	4495.80	5.39			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:00:00	Car	136	100.00	810.40	5.96	31.60	0.23	815.72	6.00			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	136	100.00	810.40	5.96	31.60	0.23	815.72	6.00			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:00:00	Car	13823	100.00	144046.27	10.42	86393.85	6.25	63404.27	4.59			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	13823	100.00	144065.77	10.42	86400.63	6.25	63418.19	4.59			Truck	2	N/A	19.50	9.75	6.78	3.39	13.92	6.96			
US 75 Southbound	03:00:00	Car	10529	100.00	75294.52	7.15	20402.43	1.94	61499.83	5.84			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10529	100.00	75359.62	7.16	20418.72	1.94	61554.34	5.85			Truck	8	N/A	65.10	8.14	16.30	2.04	54.51	6.81			
Entire System	03:05:00	Car	101702	98.48	1023847.00	10.07	436801.91	4.29	436427.03	4.29			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1572	1.52	11923.00	7.58	785.48	0.50	11656.05	7.41			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	103274	100.00	1036583.88	10.04	437892.09	4.24	448421.53	4.34			Truck	33	N/A	813.90	24.66	304.72	9.23	338.37	10.25			
Greenville Ave Northbound	03:05:00	Car	6905	100.00	27942.91	4.05	12848.34	1.86	9465.20	1.37			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6905	100.00	27964.82	4.05	12858.45	1.86	9472.31	1.37			Truck	6	N/A	21.90	3.65	10.11	1.69	7.11	1.19			
Greenville Ave Southbound	03:05:00	Car	4032	100.00	12176.10	3.02	5153.03	1.28	4431.68	1.10			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4032	100.00	12187.80	3.02	5157.78	1.28	4435.98	1.10			Truck	5	N/A	11.70	2.34	4.75	0.95	4.29	0.86			
IH 635 Eastbound	03:05:00	Car	4874	100.00	34839.22	7.15	19924.13	4.09	16960.00	3.48			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4874	100.00	34840.42	7.15	19924.21	4.09	16961.33	3.48			Truck	1	N/A	1.20	1.20	0.07	0.07	1.33	1.33			
IH 635 Westbound	03:05:00	Car	3883	100.00	13213.40	3.40	822.30	0.21	14170.33	3.65			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3883	100.00	13213.40	3.40	822.30	0.21	14170.33	3.65			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:05:00	Car	1832	100.00	5604.81	3.06	366.59	0.20	6023.09	3.29			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1832	100.00	5604.81	3.06	366.59	0.20	6023.09	3.29			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:05:00	Car	2172	100.00	4483.71	2.06	350.06	0.16	4712.91	2.17			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2172	100.00	4483.71	2.06	350.06	0.16	4712.91	2.17			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:05:00	Car	21874	100.00	67830.23	3.10	40357.09	1.84	18406.56	0.84			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	21874	100.00	67872.64	3.10	40378.94	1.85	18419.70	0.84			Truck	10	N/A	42.40	4.24	21.85	2.18	13.14	1.31			
US 75 Frontage Rd Southbound	03:05:00	Car	17090	100.00	31102.60	1.82	13219.18	0.77	11642.85	0.68			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	17090	100.00	31132.80	1.82	13228.49	0.77	11657.23	0.68			Truck	15	N/A	30.20	2.01	9.30	0.62	14.38	0.96			
US 75 HOV Northbound	03:05:00	Car	810	100.00	4333.60	5.35	99.25	0.12	4421.62	5.46			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	810	100.00	4333.60	5.35	99.25	0.12	4421.62	5.46			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:05:00	Car	132	100.00	842.60	6.38	32.41	0.25	849.87	6.44			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	132	100.00	842.60	6.38	32.41	0.25	849.87	6.44			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:05:00	Car	14060	100.00	145301.22	10.33	88425.58	6.29	62568.61	4.45			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	14060	100.00	145319.12	10.34	88431.34	6.29	62581.90	4.45			Truck	2	N/A	17.90	8.95	5.76	2.88	13.29	6.64			
US 75 Southbound	03:05:00	Car	10588	100.00	76484.42	7.22	21989.24	2.08	60996.59	5.76			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10588	100.00	76543.52	7.23	22002.96	2.08	61047.27	5.77			Truck	8	N/A	59.10	7.39	13.72	1.72	50.68	6.33			
Entire System	03:10:00	Car	104357	98.51	1050780.88	10.07	455392.97	4.36	440993.56	4.23			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1583	1.49	11829.60	7.47	778.94	0.49	11578.01	7.31			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	105940	100.00	1063414.88	10.04	456488.12	4.31	452896.12	4.28			Truck	34	N/A	804.10	23.65	316.20	9.30	324.47	9.54			
Greenville Ave Northbound	03:10:00	Car	7272	100.00	29980.24	4.12	14268.89	1.96	9831.08	1.35			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7272	100.00	29992.94	4.12	14274.58	1.96	9835.35	1.35			Truck	4	N/A	12.70	3.18	5.69	1.42	4.27	1.07			
Greenville Ave Southbound	03:10:00	Car	4026	100.00	12922.90	3.21	6017.35	1.49	4357.68	1.08			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4026	100.00	12931.60	3.21	6022.17	1.50	4360.13	1.08			Truck	4	N/A	8.70	2.17	4.81	1.20	2.45	0.61			
IH 635 Eastbound	03:10:00	Car	4768	100.00	31317.63	6.57	16615.38	3.48	16689.45	3.50			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4768	100.00	31323.82	6.57	16617.86	3.49	16693.67	3.50			Truck	1	N/A	6.20	6.20	2.48	2.48	4.22	4.22			
IH 635 Westbound	03:10:00	Car	3936	100.00	13798.60	3.51	855.25	0.22	14781.02	3.76			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3936	100.00	13798.60	3.51	855.25	0.22	14781.02	3.76			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:10:00	Car	1945	100.00	5863.11	3.01	396.77	0.20	6290.83	3.23			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1945	100.00	5863.11	3.01	396.77	0.20	6290.83	3.23			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:10:00	Car	2232	100.00	4722.10	2.12	422.71	0.19	4905.36	2.20			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2232	100.00	4722.10	2.12	422.71	0.19	4905.36	2.20			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:10:00	Car	22085	100.00	70595.43	3.20	43789.78	1.98	17944.90	0.81			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	22085	100.00	70635.62	3.20	43815.22	1.98	17954.69	0.81			Truck	11	N/A	40.20	3.65	25.44	2.31	9.78	0.89			
US 75 Frontage Rd Southbound	03:10:00	Car	16849	100.00	32650.50	1.94	14598.19	0.87	11783.74	0.70			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	16849	100.00	32679.20	1.94	14607.36	0.87	11797.17	0.70			Truck	16	N/A	28.70	1.79	9.17	0.57	13.43	0.84			
US 75 HOV Northbound	03:10:00	Car	778	100.00	4092.40	5.26	95.59	0.12	4194.89	5.39			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	778	100.00	4092.40	5.26	95.59	0.12	4194.89	5.39			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:10:00	Car	130	100.00	879.40	6.76	33.98	0.26	887.54	6.83			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	130	100.00	879.40	6.76	33.98	0.26	887.54	6.83			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:10:00	Car	14332	100.00	144627.31	10.09	89111.38	6.22	61051.45	4.26			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	14332	100.00	144642.72	10.09	89117.73	6.22	61061.36	4.26			Truck	4	N/A	15.40	3.85	6.35	1.59	9.90	2.48			
US 75 Southbound	03:10:00	Car	10545	100.00	78080.16	7.40	23849.40	2.26	60672.11	5.75			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10545	100.00	78137.36	7.41	23862.20	2.26	60721.81	5.76			Truck	9	N/A	57.20	6.36	12.80	1.42	49.70	5.52			
Entire System	03:15:00	Car	106458	98.53	1075901.25	10.11	469804.41	4.41	446991.28	4.20			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1593	1.47	11570.40	7.26	764.92	0.48	11325.20	7.11			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	108051	100.00	1088256.25	10.07	470903.88	4.36	458618.06	4.24			Truck	27	N/A	784.40	29.05	334.55	12.39	301.61	11.17			
Greenville Ave Northbound	03:15:00	Car	7461	100.00	31490.52	4.22	15473.99	2.07	9992.34	1.34			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7461	100.00	31509.02	4.22	15484.79	2.08	9996.97	1.34			Truck	5	N/A	18.50	3.70	10.80	2.16	4.63	0.93			
Greenville Ave Southbound	03:15:00	Car	4008	100.00	12817.50	3.20	6107.97	1.52	4243.25	1.06			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4008	100.00	12822.10	3.20	6111.22	1.52	4244.12	1.06			Truck	3	N/A	4.60	1.53	3.25	1.08	0.86	0.29			
IH 635 Eastbound	03:15:00	Car	4690	100.00	28506.72	6.08	13297.86	2.84	17255.15	3.68			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4690	100.00	28514.32	6.08	13300.32	2.84	17260.94	3.68			Truck	1	N/A	7.60	7.60	2.45	2.45	5.80	5.80			
IH 635 Westbound	03:15:00	Car	3883	100.00	14161.60	3.65	872.95	0.22	15168.14	3.91			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3883	100.00	14161.60	3.65	872.95	0.22	15168.14	3.91			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:15:00	Car	2011	100.00	5950.51	2.96	410.07	0.20	6375.87	3.17			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2011	100.00	5950.51	2.96	410.07	0.20	6375.87	3.17			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:15:00	Car	2262	100.00	4956.81	2.19	698.83	0.31	4867.02	2.15			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2262	100.00	4956.81	2.19	698.83	0.31	4867.02	2.15			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:15:00	Car	22834	100.00	72481.54	3.17	45593.24	2.00	17967.73	0.79			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	22834	100.00	72514.54	3.18	45615.69	2.00	17974.63	0.79			Truck	10	N/A	33.00	3.30	22.45	2.24	6.91	0.69			
US 75 Frontage Rd Southbound	03:15:00	Car	16716	100.00	34298.98	2.05	15636.93	0.94	12186.99	0.73			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	16716	100.00	34324.09	2.05	15643.70	0.94	12199.60	0.73			Truck	15	N/A	25.10	1.67	6.77	0.45	12.60	0.84			
US 75 HOV Northbound	03:15:00	Car	752	100.00	4016.80	5.34	94.99	0.13	4122.15	5.48			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	752	100.00	4016.80	5.34	94.99	0.13	4122.15	5.48			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:15:00	Car	130	100.00	821.80	6.32	31.69	0.24	830.46	6.39			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	130	100.00	821.80	6.32	31.69	0.24	830.46	6.39			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:15:00	Car	14158	100.00	142638.00	10.07	88199.28	6.23	59831.80	4.23			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	14158	100.00	142657.48	10.08	88210.66	6.23	59840.61	4.23			Truck	3	N/A	19.50	6.50	11.38	3.79	8.80	2.93			
