			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance				
US 75 Northbound	03:20:00	Car	10955	100.00	72110.85	6.58	19149.30	1.75	60102.42	5.49			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10955	100.00	72165.25	6.59	19169.80	1.75	60140.43	5.49			Truck	6	N/A	54.40	9.07	20.50	3.42	38.01	6.33			
US 75 Southbound	03:20:00	Car	8197	100.00	56948.80	6.95	12677.38	1.55	49778.07	6.07			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8197	100.00	56994.11	6.95	12685.83	1.55	49819.52	6.08			Truck	7	N/A	45.30	6.47	8.44	1.21	41.46	5.92			
Entire System	03:25:00	Car	93412	98.56	823138.94	8.81	298552.12	3.20	391691.66	4.19			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1368	1.44	10377.49	7.59	647.94	0.47	10195.54	7.45			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	94780	100.00	834196.44	8.80	299421.84	3.16	402208.47	4.24			Truck	27	N/A	679.70	25.17	221.79	8.21	321.42	11.90			
Greenville Ave Northbound	03:25:00	Car	6296	100.00	19646.63	3.12	8256.40	1.31	7035.83	1.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6296	100.00	19675.93	3.13	8273.27	1.31	7043.46	1.12			Truck	6	N/A	29.30	4.88	16.87	2.81	7.64	1.27			
Greenville Ave Southbound	03:25:00	Car	3902	100.00	8594.20	2.20	2656.03	0.68	3739.09	0.96			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3902	100.00	8615.70	2.21	2661.49	0.68	3749.31	0.96			Truck	7	N/A	21.50	3.07	5.46	0.78	10.22	1.46			
IH 635 Eastbound	03:25:00	Car	4565	100.00	31836.85	6.97	17315.30	3.79	16539.04	3.62			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4565	100.00	31847.35	6.98	17319.96	3.79	16545.55	3.62			Truck	1	N/A	10.50	10.50	4.67	4.67	6.51	6.51			
IH 635 Westbound	03:25:00	Car	3710	100.00	13034.30	3.51	768.42	0.21	14015.32	3.78			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3710	100.00	13034.30	3.51	768.42	0.21	14015.32	3.78			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:25:00	Car	1734	100.00	5281.71	3.05	344.03	0.20	5677.96	3.27			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1734	100.00	5281.71	3.05	344.03	0.20	5677.96	3.27			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:25:00	Car	1880	100.00	4898.31	2.61	335.52	0.18	5206.39	2.77			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1880	100.00	4898.31	2.61	335.52	0.18	5206.39	2.77			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:25:00	Car	19897	100.00	55458.18	2.79	34738.61	1.75	13882.56	0.70			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	19897	100.00	55483.38	2.79	34753.57	1.75	13889.37	0.70			Truck	8	N/A	25.20	3.15	14.96	1.87	6.80	0.85			
US 75 Frontage Rd Southbound	03:25:00	Car	14674	100.00	30988.08	2.11	15407.13	1.05	10138.13	0.69			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	14674	100.00	31016.08	2.11	15414.36	1.05	10152.48	0.69			Truck	16	N/A	28.00	1.75	7.23	0.45	14.35	0.90			
US 75 HOV Northbound	03:25:00	Car	210	100.00	1400.60	6.67	39.65	0.19	1434.22	6.83			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	210	100.00	1400.60	6.67	39.65	0.19	1434.22	6.83			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:25:00	Car	82	100.00	488.40	5.96	15.94	0.19	493.60	6.02			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	82	100.00	488.40	5.96	15.94	0.19	493.60	6.02			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:25:00	Car	10795	100.00	71661.33	6.64	19059.41	1.77	59708.15	5.53			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10795	100.00	71717.93	6.64	19081.31	1.77	59747.11	5.53			Truck	6	N/A	56.60	9.43	21.90	3.65	38.97	6.49			
US 75 Southbound	03:25:00	Car	8164	100.00	56343.61	6.90	11704.94	1.43	50175.31	6.15			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8164	100.00	56395.91	6.91	11714.05	1.43	50223.85	6.15			Truck	5	N/A	52.30	10.46	9.10	1.82	48.54	9.71			
Entire System	03:30:00	Car	94860	98.61	832834.44	8.78	298369.44	3.15	397407.09	4.19			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1339	1.39	10051.39	7.51	657.34	0.49	9843.08	7.35			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	96199	100.00	843541.94	8.77	299246.44	3.11	407560.62	4.24			Truck	26	N/A	655.70	25.22	219.66	8.45	310.30	11.93			
Greenville Ave Northbound	03:30:00	Car	6530	100.00	19419.31	2.97	8188.84	1.25	6914.39	1.06			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6530	100.00	19446.71	2.98	8204.44	1.26	6921.56	1.06			Truck	8	N/A	27.40	3.42	15.60	1.95	7.17	0.90			
Greenville Ave Southbound	03:30:00	Car	4062	100.00	9376.30	2.31	3091.41	0.76	3959.33	0.97			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4062	100.00	9400.90	2.31	3098.68	0.76	3970.31	0.98			Truck	7	N/A	24.60	3.51	7.27	1.04	10.98	1.57			
IH 635 Eastbound	03:30:00	Car	4477	100.00	28334.27	6.33	13746.95	3.07	16630.66	3.71			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4477	100.00	28344.77	6.33	13751.62	3.07	16637.17	3.72			Truck	1	N/A	10.50	10.50	4.67	4.67	6.51	6.51			
IH 635 Westbound	03:30:00	Car	3757	100.00	13586.40	3.62	803.07	0.21	14602.79	3.89			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3757	100.00	13586.40	3.62	803.07	0.21	14602.79	3.89			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:30:00	Car	1802	100.00	5686.10	3.16	366.95	0.20	6108.37	3.39			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1802	100.00	5686.10	3.16	366.95	0.20	6108.37	3.39			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:30:00	Car	1794	100.00	4371.71	2.44	302.19	0.17	4645.39	2.59			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1794	100.00	4371.71	2.44	302.19	0.17	4645.39	2.59			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:30:00	Car	20063	100.00	55045.02	2.74	34380.12	1.71	13851.61	0.69			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	20063	100.00	55073.52	2.75	34399.37	1.71	13857.70	0.69			Truck	9	N/A	28.50	3.17	19.24	2.14	6.09	0.68			
US 75 Frontage Rd Southbound	03:30:00	Car	14639	100.00	29615.78	2.02	14173.34	0.97	10046.80	0.69			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	14639	100.00	29650.38	2.03	14182.45	0.97	10064.25	0.69			Truck	15	N/A	34.60	2.31	9.11	0.61	17.45	1.16			
US 75 HOV Northbound	03:30:00	Car	206	100.00	1512.40	7.34	41.30	0.20	1534.90	7.45			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	206	100.00	1512.40	7.34	41.30	0.20	1534.90	7.45			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:30:00	Car	80	100.00	547.20	6.84	17.56	0.22	549.57	6.87			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	80	100.00	547.20	6.84	17.56	0.22	549.57	6.87			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:30:00	Car	10797	100.00	72152.23	6.68	20036.26	1.86	59082.93	5.47			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10797	100.00	72210.34	6.69	20058.77	1.86	59122.85	5.48			Truck	5	N/A	58.10	11.62	22.51	4.50	39.92	7.98			
US 75 Southbound	03:30:00	Car	8083	100.00	55260.01	6.84	10381.89	1.28	50468.57	6.24			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8083	100.00	55315.00	6.84	10391.13	1.29	50519.77	6.25			Truck	7	N/A	55.00	7.86	9.24	1.32	51.19	7.31			
Entire System	03:35:00	Car	95690	98.64	837727.25	8.75	297100.19	3.10	401242.06	4.19			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1324	1.36	9673.50	7.31	623.60	0.47	9483.64	7.16			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	97014	100.00	848017.44	8.74	297930.94	3.07	411015.97	4.24			Truck	25	N/A	616.60	24.66	207.14	8.29	290.22	11.61			
Greenville Ave Northbound	03:35:00	Car	6915	100.00	19523.31	2.82	8286.74	1.20	6906.56	1.00			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6915	100.00	19543.61	2.83	8299.79	1.20	6910.99	1.00			Truck	7	N/A	20.30	2.90	13.04	1.86	4.43	0.63			
Greenville Ave Southbound	03:35:00	Car	4066	100.00	9989.70	2.46	3531.60	0.87	4077.66	1.00			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4066	100.00	10013.80	2.46	3538.37	0.87	4088.63	1.01			Truck	7	N/A	24.10	3.44	6.77	0.97	10.98	1.57			
IH 635 Eastbound	03:35:00	Car	4472	100.00	24728.28	5.53	10151.88	2.27	16650.55	3.72			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4472	100.00	24737.58	5.53	10156.85	2.27	16655.36	3.72			Truck	1	N/A	9.30	9.30	4.97	4.97	4.80	4.80			
IH 635 Westbound	03:35:00	Car	3680	100.00	13671.81	3.72	805.95	0.22	14695.47	3.99			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3680	100.00	13671.81	3.72	805.95	0.22	14695.47	3.99			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:35:00	Car	1861	100.00	6010.10	3.23	380.83	0.20	6462.92	3.47			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1861	100.00	6010.10	3.23	380.83	0.20	6462.92	3.47			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:35:00	Car	1736	100.00	4030.21	2.32	274.27	0.16	4290.15	2.47			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1736	100.00	4030.21	2.32	274.27	0.16	4290.15	2.47			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:35:00	Car	20086	100.00	53776.13	2.68	33353.99	1.66	13717.99	0.68			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	20086	100.00	53807.52	2.68	33373.00	1.66	13726.33	0.68			Truck	11	N/A	31.40	2.85	19.02	1.73	8.34	0.76			
US 75 Frontage Rd Southbound	03:35:00	Car	14925	100.00	29167.68	1.95	13435.05	0.90	10216.67	0.68			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	14925	100.00	29207.48	1.96	13444.47	0.90	10237.30	0.69			Truck	15	N/A	39.80	2.65	9.43	0.63	20.63	1.38			
US 75 HOV Northbound	03:35:00	Car	228	100.00	1674.20	7.34	44.56	0.20	1708.26	7.49			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	228	100.00	1674.20	7.34	44.56	0.20	1708.26	7.49			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:35:00	Car	88	100.00	634.00	7.20	21.15	0.24	638.99	7.26			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	88	100.00	634.00	7.20	21.15	0.24	638.99	7.26			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:35:00	Car	10917	100.00	72800.03	6.67	21558.12	1.97	58078.48	5.32			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10917	100.00	72852.93	6.67	21581.19	1.98	58111.86	5.32			Truck	5	N/A	52.90	10.58	23.07	4.61	33.38	6.68			
US 75 Southbound	03:35:00	Car	8166	100.00	54396.81	6.66	9119.24	1.12	50990.09	6.24			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8166	100.00	54449.01	6.67	9128.36	1.12	51038.39	6.25			Truck	5	N/A	52.20	10.44	9.13	1.83	48.31	9.66			
Entire System	03:40:00	Car	95839	98.66	835088.75	8.71	293981.50	3.07	400957.78	4.18			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1297	1.34	9488.70	7.32	618.00	0.48	9296.32	7.17			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	97136	100.00	845140.50	8.70	294796.66	3.03	410512.47	4.23			Truck	27	N/A	562.90	20.85	197.15	7.30	258.35	9.57			
Greenville Ave Northbound	03:40:00	Car	6977	100.00	18835.39	2.70	8026.44	1.15	6659.12	0.95			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6977	100.00	18847.29	2.70	8036.97	1.15	6659.99	0.95			Truck	4	N/A	11.90	2.98	10.53	2.63	0.87	0.22			
Greenville Ave Southbound	03:40:00	Car	4125	100.00	10268.50	2.49	3709.73	0.90	4139.32	1.00			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4125	100.00	10293.10	2.50	3716.21	0.90	4150.81	1.01			Truck	7	N/A	24.60	3.51	6.48	0.93	11.49	1.64			
IH 635 Eastbound	03:40:00	Car	4216	100.00	21957.00	5.21	7780.55	1.85	16186.31	3.84			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4216	100.00	21961.30	5.21	7784.00	1.85	16187.22	3.84			Truck	1	N/A	4.30	4.30	3.46	3.46	0.92	0.92			
IH 635 Westbound	03:40:00	Car	3582	100.00	13089.91	3.65	772.69	0.22	14084.90	3.93			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3582	100.00	13089.91	3.65	772.69	0.22	14084.90	3.93			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:40:00	Car	1909	100.00	6058.50	3.17	387.43	0.20	6517.54	3.41			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1909	100.00	6058.50	3.17	387.43	0.20	6517.54	3.41			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:40:00	Car	1738	100.00	3926.11	2.26	263.60	0.15	4190.11	2.41			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1738	100.00	3926.11	2.26	263.60	0.15	4190.11	2.41			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:40:00	Car	20321	100.00	53011.57	2.61	32577.63	1.60	13741.22	0.68			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	20321	100.00	53042.07	2.61	32596.31	1.60	13749.25	0.68			Truck	10	N/A	30.50	3.05	18.68	1.87	8.03	0.80			
US 75 Frontage Rd Southbound	03:40:00	Car	15240	100.00	28490.58	1.87	12572.36	0.82	10325.31	0.68			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	15240	100.00	28525.48	1.87	12580.15	0.83	10343.58	0.68			Truck	15	N/A	34.90	2.33	7.79	0.52	18.27	1.22			
US 75 HOV Northbound	03:40:00	Car	214	100.00	1890.40	8.83	50.02	0.23	1913.35	8.94			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	214	100.00	1890.40	8.83	50.02	0.23	1913.35	8.94			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:40:00	Car	96	100.00	713.60	7.43	23.38	0.24	716.87	7.47			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	96	100.00	713.60	7.43	23.38	0.24	716.87	7.47			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:40:00	Car	10908	100.00	73582.02	6.75	22607.69	2.07	57722.26	5.29			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10908	100.00	73627.61	6.75	22628.37	2.07	57750.12	5.29			Truck	5	N/A	45.60	9.12	20.68	4.14	27.88	5.58			
US 75 Southbound	03:40:00	Car	8086	100.00	53895.54	6.67	8390.53	1.04	51249.27	6.34			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8086	100.00	53944.94	6.67	8398.50	1.04	51295.76	6.34			Truck	6	N/A	49.40	8.23	7.96	1.33	46.49	7.75			
Entire System	03:45:00	Car	95390	98.67	830763.75	8.71	290731.62	3.05	399764.38	4.19			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1284	1.33	9438.70	7.35	616.40	0.48	9245.65	7.20			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	96674	100.00	840710.00	8.70	291523.59	3.02	409242.12	4.23			Truck	30	N/A	507.20	16.91	175.55	5.85	231.88	7.73			
Greenville Ave Northbound	03:45:00	Car	6808	100.00	17679.18	2.60	7348.99	1.08	6398.13	0.94			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6808	100.00	17686.78	2.60	7354.28	1.08	6399.62	0.94			Truck	4	N/A	7.60	1.90	5.29	1.32	1.49	0.37			
Greenville Ave Southbound	03:45:00	Car	4233	100.00	10295.60	2.43	3805.75	0.90	4084.89	0.97			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4233	100.00	10317.50	2.44	3812.47	0.90	4094.44	0.97			Truck	5	N/A	21.90	4.38	6.72	1.34	9.54	1.91			
IH 635 Eastbound	03:45:00	Car	3997	100.00	20058.02	5.02	6129.75	1.53	15882.90	3.97			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3997	100.00	20058.02	5.02	6129.75	1.53	15882.90	3.97			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	03:45:00	Car	3427	100.00	12259.81	3.58	727.21	0.21	13188.17	3.85			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3427	100.00	12259.81	3.58	727.21	0.21	13188.17	3.85			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:45:00	Car	1964	100.00	6030.30	3.07	390.86	0.20	6479.38	3.30			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1964	100.00	6030.30	3.07	390.86	0.20	6479.38	3.30			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
