			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance				
US 75 HOV Southbound	03:00:00	Car	136	100.00	812.00	5.97	31.02	0.23	820.70	6.03			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	136	100.00	812.00	5.97	31.02	0.23	820.70	6.03			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:00:00	Car	13616	100.00	135114.28	9.92	77858.74	5.72	62930.17	4.62			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	13616	100.00	135134.98	9.92	77866.73	5.72	62944.09	4.62			Truck	2	N/A	20.70	10.35	7.98	3.99	13.92	6.96			
US 75 Southbound	03:00:00	Car	10492	100.00	74758.07	7.13	19910.84	1.90	61448.95	5.86			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10492	100.00	74827.06	7.13	19930.17	1.90	61504.52	5.86			Truck	8	N/A	69.00	8.62	19.33	2.42	55.56	6.95			
Entire System	03:05:00	Car	101790	98.48	1019649.00	10.02	432775.88	4.25	435251.38	4.28			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1575	1.52	11850.60	7.52	782.24	0.50	11597.73	7.36			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	103365	100.00	1032306.12	9.99	433862.28	4.20	447181.59	4.33			Truck	30	N/A	806.40	26.88	304.17	10.14	332.61	11.09			
Greenville Ave Northbound	03:05:00	Car	7173	100.00	29989.02	4.18	14781.71	2.06	9539.82	1.33			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7173	100.00	30018.62	4.18	14796.91	2.06	9548.71	1.33			Truck	7	N/A	29.60	4.23	15.19	2.17	8.90	1.27			
Greenville Ave Southbound	03:05:00	Car	4040	100.00	12138.80	3.00	5029.07	1.24	4485.87	1.11			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4040	100.00	12148.60	3.01	5032.70	1.25	4489.67	1.11			Truck	4	N/A	9.80	2.45	3.63	0.91	3.80	0.95			
IH 635 Eastbound	03:05:00	Car	4619	100.00	29974.11	6.49	15119.75	3.27	16904.73	3.66			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4619	100.00	29975.41	6.49	15119.81	3.27	16906.19	3.66			Truck	1	N/A	1.30	1.30	0.06	0.06	1.47	1.47			
IH 635 Westbound	03:05:00	Car	3636	100.00	12426.20	3.42	752.15	0.21	13360.20	3.67			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3636	100.00	12426.20	3.42	752.15	0.21	13360.20	3.67			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:05:00	Car	1840	100.00	5610.61	3.05	369.75	0.20	6029.60	3.28			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1840	100.00	5610.61	3.05	369.75	0.20	6029.60	3.28			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:05:00	Car	2196	100.00	4547.41	2.07	356.46	0.16	4776.18	2.17			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2196	100.00	4547.41	2.07	356.46	0.16	4776.18	2.17			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:05:00	Car	21983	100.00	70857.74	3.22	42728.98	1.94	18861.07	0.86			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	21983	100.00	70890.65	3.22	42741.15	1.94	18874.26	0.86			Truck	9	N/A	32.90	3.66	12.17	1.35	13.19	1.47			
US 75 Frontage Rd Southbound	03:05:00	Car	16785	100.00	31278.39	1.86	13912.51	0.83	11281.54	0.67			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	16785	100.00	31305.59	1.87	13920.25	0.83	11294.89	0.67			Truck	15	N/A	27.20	1.81	7.74	0.52	13.35	0.89			
US 75 HOV Northbound	03:05:00	Car	826	100.00	4333.00	5.25	100.76	0.12	4445.56	5.38			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	826	100.00	4333.00	5.25	100.76	0.12	4445.56	5.38			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:05:00	Car	132	100.00	843.80	6.39	32.10	0.24	849.22	6.43			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	132	100.00	843.80	6.39	32.10	0.24	849.22	6.43			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:05:00	Car	13586	100.00	134612.05	9.91	78691.67	5.79	61491.70	4.53			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	13586	100.00	134628.55	9.91	78697.38	5.79	61503.54	4.53			Truck	2	N/A	16.50	8.25	5.70	2.85	11.84	5.92			
US 75 Southbound	03:05:00	Car	10489	100.00	75872.80	7.23	21474.81	2.05	60886.98	5.80			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10489	100.00	75935.10	7.24	21491.69	2.05	60937.64	5.81			Truck	8	N/A	62.30	7.79	16.88	2.11	50.68	6.33			
Entire System	03:10:00	Car	104043	98.50	1046780.75	10.06	451031.16	4.34	440581.12	4.23			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1580	1.50	11838.90	7.49	771.62	0.49	11601.54	7.34			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	105623	100.00	1059406.88	10.03	452107.59	4.28	452503.22	4.28			Truck	33	N/A	787.40	23.86	304.82	9.24	320.35	9.71			
Greenville Ave Northbound	03:10:00	Car	7496	100.00	32979.21	4.40	17023.86	2.27	9991.68	1.33			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7496	100.00	33000.61	4.40	17035.47	2.27	9997.82	1.33			Truck	5	N/A	21.40	4.28	11.61	2.32	6.15	1.23			
Greenville Ave Southbound	03:10:00	Car	4084	100.00	13408.90	3.28	6361.84	1.56	4445.63	1.09			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4084	100.00	13416.60	3.29	6365.60	1.56	4448.08	1.09			Truck	4	N/A	7.70	1.93	3.76	0.94	2.45	0.61			
IH 635 Eastbound	03:10:00	Car	4593	100.00	27828.63	6.06	13048.49	2.84	16816.44	3.66			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4593	100.00	27834.93	6.06	13050.78	2.84	16820.99	3.66			Truck	1	N/A	6.30	6.30	2.30	2.30	4.55	4.55			
IH 635 Westbound	03:10:00	Car	3770	100.00	13428.10	3.56	818.80	0.22	14399.95	3.82			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3770	100.00	13428.10	3.56	818.80	0.22	14399.95	3.82			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:10:00	Car	1947	100.00	5851.51	3.01	396.96	0.20	6274.78	3.22			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1947	100.00	5851.51	3.01	396.96	0.20	6274.78	3.22			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:10:00	Car	2255	100.00	4893.60	2.17	439.16	0.19	5081.60	2.25			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2255	100.00	4893.60	2.17	439.16	0.19	5081.60	2.25			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:10:00	Car	22138	100.00	73139.80	3.30	45621.88	2.06	18445.50	0.83			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	22138	100.00	73173.70	3.31	45639.88	2.06	18455.94	0.83			Truck	9	N/A	33.90	3.77	18.00	2.00	10.44	1.16			
US 75 Frontage Rd Southbound	03:10:00	Car	16705	100.00	32158.78	1.93	14639.52	0.88	11368.64	0.68			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	16705	100.00	32182.58	1.93	14645.66	0.88	11380.76	0.68			Truck	17	N/A	23.80	1.40	6.15	0.36	12.12	0.71			
US 75 HOV Northbound	03:10:00	Car	774	100.00	4106.80	5.31	95.77	0.12	4215.38	5.45			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	774	100.00	4106.80	5.31	95.77	0.12	4215.38	5.45			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:10:00	Car	132	100.00	875.00	6.63	33.36	0.25	882.38	6.68			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	132	100.00	875.00	6.63	33.36	0.25	882.38	6.68			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:10:00	Car	13784	100.00	134021.36	9.72	79130.58	5.74	60374.64	4.38			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	13784	100.00	134037.47	9.72	79138.07	5.74	60384.06	4.38			Truck	4	N/A	16.10	4.03	7.49	1.87	9.42	2.35			
US 75 Southbound	03:10:00	Car	10479	100.00	77300.91	7.38	23139.16	2.21	60594.53	5.78			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10479	100.00	77358.40	7.38	23152.82	2.21	60643.64	5.79			Truck	9	N/A	57.50	6.39	13.66	1.52	49.11	5.46			
Entire System	03:15:00	Car	106356	98.53	1073168.88	10.09	465748.25	4.38	447260.00	4.21			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1587	1.47	11627.00	7.33	746.52	0.47	11403.89	7.19			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	107943	100.00	1085556.38	10.06	466799.88	4.32	458970.66	4.25			Truck	23	N/A	760.60	33.07	305.08	13.26	306.69	13.33			
Greenville Ave Northbound	03:15:00	Car	7770	100.00	35362.83	4.55	18821.47	2.42	10313.23	1.33			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7770	100.00	35384.73	4.55	18832.55	2.42	10319.99	1.33			Truck	6	N/A	21.90	3.65	11.08	1.85	6.75	1.13			
Greenville Ave Southbound	03:15:00	Car	4034	100.00	13872.21	3.44	6970.25	1.73	4362.79	1.08			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4034	100.00	13875.71	3.44	6972.40	1.73	4363.65	1.08			Truck	3	N/A	3.50	1.17	2.15	0.72	0.86	0.29			
IH 635 Eastbound	03:15:00	Car	4530	100.00	25956.09	5.73	10965.08	2.42	17048.97	3.76			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4530	100.00	25963.79	5.73	10967.61	2.42	17054.76	3.76			Truck	1	N/A	7.70	7.70	2.53	2.53	5.80	5.80			
IH 635 Westbound	03:15:00	Car	3796	100.00	13994.19	3.69	849.84	0.22	15010.81	3.95			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3796	100.00	13994.19	3.69	849.84	0.22	15010.81	3.95			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:15:00	Car	2007	100.00	5943.11	2.96	409.37	0.20	6367.50	3.17			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2007	100.00	5943.11	2.96	409.37	0.20	6367.50	3.17			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:15:00	Car	2273	100.00	4951.31	2.18	460.32	0.20	5138.72	2.26			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2273	100.00	4951.31	2.18	460.32	0.20	5138.72	2.26			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:15:00	Car	22944	100.00	75313.38	3.28	47400.85	2.07	18614.88	0.81			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	22944	100.00	75338.27	3.28	47415.86	2.07	18621.29	0.81			Truck	9	N/A	24.90	2.77	15.02	1.67	6.41	0.71			
US 75 Frontage Rd Southbound	03:15:00	Car	16996	100.00	32899.39	1.94	14691.67	0.86	11806.17	0.69			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	16996	100.00	32921.29	1.94	14695.62	0.86	11818.51	0.70			Truck	16	N/A	21.90	1.37	3.95	0.25	12.34	0.77			
US 75 HOV Northbound	03:15:00	Car	740	100.00	3942.40	5.33	91.40	0.12	4048.17	5.47			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	740	100.00	3942.40	5.33	91.40	0.12	4048.17	5.47			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:15:00	Car	130	100.00	826.60	6.36	31.28	0.24	833.15	6.41			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	130	100.00	826.60	6.36	31.28	0.24	833.15	6.41			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:15:00	Car	13747	100.00	133059.47	9.68	79236.14	5.76	59182.33	4.31			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	13747	100.00	133083.27	9.68	79247.05	5.76	59196.41	4.31			Truck	3	N/A	23.80	7.93	10.91	3.64	14.08	4.69			
US 75 Southbound	03:15:00	Car	10414	100.00	78560.60	7.54	24594.89	2.36	60308.57	5.79			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10414	100.00	78624.60	7.55	24611.46	2.36	60361.43	5.80			Truck	11	N/A	64.00	5.82	16.57	1.51	52.86	4.81			
Entire System	03:20:00	Car	108658	98.59	1096044.62	10.09	476741.41	4.39	454453.94	4.18			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1552	1.41	11406.70	7.35	709.40	0.46	11215.69	7.23			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	110210	100.00	1108239.25	10.06	477774.12	4.34	465984.91	4.23			Truck	27	N/A	788.10	29.19	323.31	11.97	315.12	11.67			
Greenville Ave Northbound	03:20:00	Car	7873	100.00	37381.93	4.75	20400.60	2.59	10545.68	1.34			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7873	100.00	37401.83	4.75	20410.32	2.59	10551.95	1.34			Truck	6	N/A	19.90	3.32	9.72	1.62	6.26	1.04			
Greenville Ave Southbound	03:20:00	Car	4102	100.00	13965.70	3.40	7145.47	1.74	4307.56	1.05			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4102	100.00	13970.50	3.41	7147.52	1.74	4309.20	1.05			Truck	4	N/A	4.80	1.20	2.04	0.51	1.64	0.41			
IH 635 Eastbound	03:20:00	Car	4426	100.00	24542.71	5.55	9136.53	2.06	17519.64	3.96			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4426	100.00	24550.41	5.55	9139.07	2.06	17525.43	3.96			Truck	1	N/A	7.70	7.70	2.53	2.53	5.80	5.80			
IH 635 Westbound	03:20:00	Car	3899	100.00	14298.10	3.67	870.37	0.22	15346.01	3.94			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3899	100.00	14298.10	3.67	870.37	0.22	15346.01	3.94			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:20:00	Car	2063	100.00	5990.81	2.90	427.06	0.21	6393.00	3.10			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2063	100.00	5990.81	2.90	427.06	0.21	6393.00	3.10			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:20:00	Car	2236	100.00	5113.41	2.29	465.27	0.21	5298.36	2.37			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2236	100.00	5113.41	2.29	465.27	0.21	5298.36	2.37			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:20:00	Car	23485	100.00	75542.88	3.22	47522.22	2.02	18649.67	0.79			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	23485	100.00	75569.69	3.22	47536.25	2.02	18657.98	0.79			Truck	7	N/A	26.80	3.83	14.02	2.00	8.31	1.19			
US 75 Frontage Rd Southbound	03:20:00	Car	17294	100.00	33129.29	1.92	14458.71	0.84	12100.86	0.70			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	17294	100.00	33159.79	1.92	14468.25	0.84	12115.44	0.70			Truck	15	N/A	30.50	2.03	9.54	0.64	14.58	0.97			
US 75 HOV Northbound	03:20:00	Car	718	100.00	3867.00	5.39	92.21	0.13	3954.53	5.51			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	718	100.00	3867.00	5.39	92.21	0.13	3954.53	5.51			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:20:00	Car	118	100.00	737.20	6.25	28.73	0.24	743.92	6.30			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	118	100.00	737.20	6.25	28.73	0.24	743.92	6.30			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:20:00	Car	13914	100.00	133526.70	9.60	79456.85	5.71	59412.75	4.27			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	13914	100.00	133558.30	9.60	79473.54	5.71	59428.96	4.27			Truck	4	N/A	31.60	7.90	16.69	4.17	16.21	4.05			
US 75 Southbound	03:20:00	Car	10419	100.00	79593.57	7.64	25942.10	2.49	59900.91	5.75			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10419	100.00	79657.28	7.65	25958.16	2.49	59953.88	5.75			Truck	10	N/A	63.70	6.37	16.06	1.61	52.97	5.30			
Entire System	03:25:00	Car	110720	98.65	1117854.25	10.10	486908.69	4.40	461742.12	4.17			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1518	1.35	11288.79	7.44	671.90	0.44	11129.24	7.33			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	112238	100.00	1129938.75	10.07	487895.72	4.35	473199.22	4.22			Truck	30	N/A	795.40	26.51	315.16	10.51	327.47	10.92			
Greenville Ave Northbound	03:25:00	Car	7948	100.00	37489.38	4.72	20515.53	2.58	10571.69	1.33			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7948	100.00	37504.48	4.72	20523.39	2.58	10576.44	1.33			Truck	7	N/A	15.10	2.16	7.86	1.12	4.76	0.68			
Greenville Ave Southbound	03:25:00	Car	4323	100.00	13478.50	3.12	6841.66	1.58	4200.80	0.97			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4323	100.00	13485.90	3.12	6844.65	1.58	4203.54	0.97			Truck	4	N/A	7.40	1.85	3.00	0.75	2.74	0.68			
IH 635 Eastbound	03:25:00	Car	4215	100.00	24342.33	5.78	8966.89	2.13	17479.14	4.15			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4215	100.00	24350.03	5.78	8969.42	2.13	17484.93	4.15			Truck	1	N/A	7.70	7.70	2.53	2.53	5.80	5.80			
IH 635 Westbound	03:25:00	Car	3823	100.00	14195.30	3.71	868.07	0.23	15233.50	3.98			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3823	100.00	14195.30	3.71	868.07	0.23	15233.50	3.98			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
